Supplier_Code,Supplier_Name,Part_Number,VIN,Claim_ID,Failure_Code,Warranty_Cost,Claim_Status
SUP-005,Auto Supplier 5,ENG-1052,MA1AB100000004271,,,,
SUP-092,Auto Supplier 92,ENG-1115,MA1AB100000004272,,,,
SUP-128,Auto Supplier 128,ENG-1442,MA1AB100000004273,,,,
SUP-094,Auto Supplier 94,ENG-1470,MA1AB100000004274,,,,
SUP-096,Auto Supplier 96,ENG-1263,MA1AB100000004275,,,,
SUP-160,Auto Supplier 160,ENG-1107,MA1AB100000004276,,,,
SUP-126,Auto Supplier 126,ENG-1060,MA1AB100000004277,,,,
SUP-134,Auto Supplier 134,ENG-1295,MA1AB100000004278,,,,
SUP-133,Auto Supplier 133,ENG-1184,MA1AB100000004279,,,,
SUP-053,Auto Supplier 53,ENG-1275,MA1AB100000004280,,,,
SUP-184,Auto Supplier 184,ENG-1456,MA1AB100000004281,,,,
SUP-099,Auto Supplier 99,ENG-1132,MA1AB100000004282,,,,
SUP-041,Auto Supplier 41,ENG-1468,MA1AB100000004283,,,,
SUP-062,Auto Supplier 62,ENG-1430,MA1AB100000004284,,,,
SUP-040,Auto Supplier 40,ENG-1160,MA1AB100000004285,,,,
SUP-103,Auto Supplier 103,ENG-1370,MA1AB100000004286,,,,
SUP-093,Auto Supplier 93,ENG-1182,MA1AB100000004287,,,,
SUP-016,Auto Supplier 16,ENG-1097,MA1AB100000004288,,,,
SUP-172,Auto Supplier 172,ENG-1045,MA1AB100000004289,,,,
SUP-081,Auto Supplier 81,ENG-1393,MA1AB100000004290,,,,
SUP-079,Auto Supplier 79,ENG-1383,MA1AB100000004291,,,,
SUP-026,Auto Supplier 26,ENG-1302,MA1AB100000004292,,,,
SUP-079,Auto Supplier 79,ENG-1213,MA1AB100000004293,,,,
SUP-178,Auto Supplier 178,ENG-1469,MA1AB100000004294,,,,
SUP-193,Auto Supplier 193,ENG-1030,MA1AB100000004295,,,,
SUP-190,Auto Supplier 190,ENG-1409,MA1AB100000004296,,,,
SUP-022,Auto Supplier 22,ENG-1351,MA1AB100000004297,,,,
SUP-146,Auto Supplier 146,ENG-1316,MA1AB100000004298,,,,
SUP-128,Auto Supplier 128,ENG-1138,MA1AB100000004299,,,,
SUP-146,Auto Supplier 146,ENG-1176,MA1AB100000004300,,,,
SUP-142,Auto Supplier 142,ENG-1067,MA1AB100000004301,,,,
SUP-166,Auto Supplier 166,ENG-1023,MA1AB100000004302,,,,
SUP-066,Auto Supplier 66,ENG-1065,MA1AB100000004303,,,,
SUP-023,Auto Supplier 23,ENG-1179,MA1AB100000004304,,,,
SUP-132,Auto Supplier 132,ENG-1346,MA1AB100000004305,,,,
SUP-098,Auto Supplier 98,ENG-1412,MA1AB100000004306,,,,
SUP-108,Auto Supplier 108,ENG-1006,MA1AB100000004307,,,,
SUP-178,Auto Supplier 178,ENG-1204,MA1AB100000004308,,,,
SUP-187,Auto Supplier 187,ENG-1257,MA1AB100000004309,,,,
SUP-053,Auto Supplier 53,ENG-1132,MA1AB100000004310,,,,
SUP-035,Auto Supplier 35,ENG-1412,MA1AB100000004311,,,,
SUP-098,Auto Supplier 98,ENG-1450,MA1AB100000004312,,,,
SUP-014,Auto Supplier 14,ENG-1337,MA1AB100000004313,,,,
SUP-187,Auto Supplier 187,ENG-1050,MA1AB100000004314,,,,
SUP-151,Auto Supplier 151,ENG-1425,MA1AB100000004315,,,,
SUP-005,Auto Supplier 5,ENG-1260,MA1AB100000004316,,,,
SUP-151,Auto Supplier 151,ENG-1266,MA1AB100000004317,,,,
SUP-075,Auto Supplier 75,ENG-1291,MA1AB100000004318,,,,
SUP-188,Auto Supplier 188,ENG-1288,MA1AB100000004319,,,,
SUP-062,Auto Supplier 62,ENG-1287,MA1AB100000004320,,,,
SUP-145,Auto Supplier 145,ENG-1028,MA1AB100000004321,,,,
SUP-143,Auto Supplier 143,ENG-1004,MA1AB100000004322,,,,
SUP-085,Auto Supplier 85,ENG-1409,MA1AB100000004323,,,,
SUP-170,Auto Supplier 170,ENG-1396,MA1AB100000004324,,,,
SUP-001,Auto Supplier 1,ENG-1274,MA1AB100000004325,,,,
SUP-011,Auto Supplier 11,ENG-1107,MA1AB100000004326,,,,
SUP-109,Auto Supplier 109,ENG-1482,MA1AB100000004327,,,,
SUP-103,Auto Supplier 103,ENG-1485,MA1AB100000004328,,,,
SUP-148,Auto Supplier 148,ENG-1143,XX1 2 3 4,,,,
SUP-092,Auto Supplier 92,ENG-1118,MA1AB100000004330,,,,
SUP-182,Auto Supplier 182,ENG-1403,MA1AB100000004331,,,,
SUP-182,Auto Supplier 182,ENG-1275,MA1AB100000004332,,,,
SUP-075,Auto Supplier 75,ENG-1325,MA1AB100000004333,,,,
SUP-031,Auto Supplier 31,ENG-1389,MA1AB100000004334,,,,
SUP-069,Auto Supplier 69,ENG-1114,MA1AB100000004335,,,,
SUP-112,Auto Supplier 112,ENG-1328,MA1AB100000004336,,,,
SUP-185,Auto Supplier 185,ENG-1478,MA1AB100000004337,,,,
SUP-029,Auto Supplier 29,ENG-1427,MA1AB100000004338,,,,
SUP-084,Auto Supplier 84,ENG-1377,MA1AB100000004339,,,,
SUP-135,Auto Supplier 135,ENG-1064,MA1AB100000004340,,,,
SUP-106,Auto Supplier 106,ENG-1195,MA1AB100000004341,,,,
SUP-163,Auto Supplier 163,ENG-1411,MA1AB100000004342,,,,
SUP-077,Auto Supplier 77,ENG-1465,MA1AB100000004343,,,,
SUP-062,Auto Supplier 62,ENG-1382,MA1AB100000004344,,,,
SUP-089,Auto Supplier 89,ENG-1475,MA1AB100000004345,,,,
SUP-150,Auto Supplier 150,ENG-1125,MA1AB100000004346,,,,
SUP-069,Auto Supplier 69,ENG-1438,MA1AB100000004347,,,,
SUP-086,Auto Supplier 86,ENG-1322,MA1AB100000004348,,,,
SUP-177,Auto Supplier 177,ENG-1306,MA1AB100000004349,,,,
SUP-161,Auto Supplier 161, eng-1001 ,MA1AB100000004350,,,,
SUP-092,Auto Supplier 92,ENG-1043,MA1AB100000004351,,,,
SUP-173,Auto Supplier 173,ENG-1010,MA1AB100000004352,,,,
SUP-041,Auto Supplier 41,ENG-1468,MA1AB100000004353,,,,
SUP-102,Auto Supplier 102,ENG-1189,MA1AB100000004354,,,,
SUP-144,Auto Supplier 144,ENG-1228,MA1AB100000004355,,,,
SUP-017,Auto Supplier 17,ENG-1258,MA1AB100000004356,,,,
SUP-174,Auto Supplier 174,ENG-1293,MA1AB100000004357,,,,
SUP-173,Auto Supplier 173,ENG-1105,MA1AB100000004358,,,,
SUP-173,Auto Supplier 173,ENG-1388,MA1AB100000004359,,,,
SUP-114,Auto Supplier 114,ENG-1225,MA1AB100000004360,,,,
SUP-093,Auto Supplier 93,ENG-1009,MA1AB100000004361,,,,
SUP-079,Auto Supplier 79,ENG-1427,MA1AB100000004362,,,,
SUP-027,Auto Supplier 27,ENG-1252,MA1AB100000004363,,,,
SUP-069,Auto Supplier 69,ENG-1298,MA1AB100000004364,,,,
SUP-029,Auto Supplier 29,ENG-1442,MA1AB100000004365,,,,
SUP-014,Auto Supplier 14,ENG-1063,MA1AB100000004366,,,,
SUP-059,Auto Supplier 59,ENG-1232,MA1AB100000004367,,,,
SUP-169,Auto Supplier 169,ENG-1457,MA1AB100000004368,,,,
SUP-094,Auto Supplier 94,ENG-1482,MA1AB100000004369,,,,
SUP-088,Auto Supplier 88,ENG-1114,MA1AB100000004370,,,,
SUP-085,Auto Supplier 85,ENG-1273,MA1AB100000004371,,,,
SUP-038,Auto Supplier 38,ENG-1121,MA1AB100000004372,,,,
SUP-173,Auto Supplier 173,ENG-1396,MA1AB100000004373,,,,
SUP-093,Auto Supplier 93,ENG-1249,MA1AB100000004374,,,,
SUP-136,Auto Supplier 136,ENG-1403,MA1AB100000004375,,,,
SUP-055,Auto Supplier 55,ENG-1122,MA1AB100000004376,,,,
SUP-065,Auto Supplier 65,ENG-1052,MA1AB100000004377,,,,
SUP-127,Auto Supplier 127,ENG-1373,MA1AB100000004378,,,,
SUP-183,Auto Supplier 183,ENG-1178,MA1AB100000004379,,,,
SUP-073,Auto Supplier 73,ENG-1480,MA1AB100000004380,,,,
SUP-049,Auto Supplier 49,ENG-1013,MA1AB100000004381,,,,
SUP-174,Auto Supplier 174,ENG-1315,MA1AB100000004382,,,,
SUP-099,Auto Supplier 99,ENG-1018,MA1AB100000004383,,,,
SUP-111,Auto Supplier 111,ENG-1278,MA1AB100000004384,,,,
SUP-181,Auto Supplier 181,ENG-1462,MA1AB100000004385,,,,
SUP-198,Auto Supplier 198,ENG-1281,MA1AB100000004386,,,,
SUP-110,Auto Supplier 110,ENG-1101,MA1AB100000004387,,,,
SUP-153,Auto Supplier 153,ENG-1269,MA1AB100000004388,,,,
SUP-137,Auto Supplier 137,ENG-1068,MA1AB100000004389,,,,
SUP-089,Auto Supplier 89,ENG-1410,MA1AB100000004390,,,,
SUP-049,Auto Supplier 49,ENG-1139,MA1AB100000004391,,,,
SUP-080,Auto Supplier 80,ENG-1325,MA1AB100000004392,,,,
SUP-183,Auto Supplier 183,ENG-1245,MA1AB100000004393,,,,
SUP-006,Auto Supplier 6,ENG-1493,MA1AB100000004394,,,,
SUP-185,Auto Supplier 185,ENG-1344,MA1AB100000004395,,,,
SUP-007,Auto Supplier 7,ENG-1422,MA1AB100000004396,,,,
SUP-187,Auto Supplier 187,ENG-1459,MA1AB100000004397,,,,
SUP-130,Auto Supplier 130,ENG-1453,MA1AB100000004398,,,,
SUP-033,Auto Supplier 33,ENG-1414,MA1AB100000004399,,,,
SUP-043,Auto Supplier 43,ENG-1336,MA1AB100000004400,,,,
SUP-165,Auto Supplier 165,ENG-1250,MA1AB100000004401,,,,
SUP-195,Auto Supplier 195,ENG-1388,MA1AB100000004402,,,,
SUP-096,Auto Supplier 96,ENG-1468,MA1AB100000004403,,,,
SUP-020,Auto Supplier 20,ENG-1146,MA1AB100000004404,,,,
SUP-098,Auto Supplier 98,ENG-1109,MA1AB100000004405,,,,
SUP-053,Auto Supplier 53,ENG-1029,MA1AB100000004406,,,,
SUP-185,Auto Supplier 185,ENG-1428,MA1AB100000004407,,,,
SUP-021,Auto Supplier 21,ENG-1254,MA1AB100000004408,,,,
SUP-170,Auto Supplier 170,ENG-1133,MA1AB100000004409,,,,
SUP-016,Auto Supplier 16,ENG-1499,MA1AB100000004410,,,,
SUP-100,Auto Supplier 100,ENG-1106,MA1AB100000004411,,,,
SUP-075,Auto Supplier 75,ENG-1202,MA1AB100000004412,,,,
SUP-171,Auto Supplier 171,ENG-1338,MA1AB100000004413,,,,
SUP-097,Auto Supplier 97,ENG-1238,MA1AB100000004414,,,,
SUP-124,Auto Supplier 124,ENG-1334,MA1AB100000004415,,,,
SUP-011,Auto Supplier 11,ENG-1075,MA1AB100000004416,,,,
SUP-027,Auto Supplier 27,ENG-1153,MA1AB100000004417,,,,
SUP-042,Auto Supplier 42,ENG-1343,MA1AB100000004418,,,,
SUP-120,Auto Supplier 120,ENG-1219,MA1AB100000004419,,,,
SUP-176,Auto Supplier 176,ENG-1367,MA1AB100000004420,,,,
SUP-146,Auto Supplier 146,ENG-1408,MA1AB100000004421,,,,
SUP-034,Auto Supplier 34,ENG-1152,MA1AB100000004422,,,,
SUP-032,Auto Supplier 32,ENG-1027,MA1AB100000004423,,,,
SUP-140,Auto Supplier 140,ENG-1203,MA1AB100000004424,,,,
SUP-045,Auto Supplier 45,ENG-1141,MA1AB100000004425,,,,
SUP-102,Auto Supplier 102,ENG-1461,MA1AB100000004426,,,,
SUP-036,Auto Supplier 36,ENG-1001,MA1AB100000004427,,,,
SUP-131,Auto Supplier 131,ENG-1362,MA1AB100000004428,,,,
SUP-155,Auto Supplier 155,ENG-1442,MA1AB100000004429,,,,
SUP-077,Auto Supplier 77,ENG-1257,MA1AB100000004430,,,,
SUP-062,Auto Supplier 62,ENG-1229,MA1AB100000004431,,,,
SUP-147,Auto Supplier 147,ENG-1193,MA1AB100000004432,,,,
SUP-021,Auto Supplier 21,ENG-1376,MA1AB100000004433,,,,
SUP-147,Auto Supplier 147,ENG-1044,MA1AB100000004434,,,,
SUP-195,Auto Supplier 195,ENG-1173,MA1AB100000004435,,,,
SUP-180,Auto Supplier 180,ENG-1248,MA1AB100000004436,,,,
SUP-015,Auto Supplier 15,ENG-1231,MA1AB100000004437,,,,
SUP-002,Auto Supplier 2,ENG-1195,MA1AB100000004438,,,,
SUP-162,Auto Supplier 162,ENG-1324,MA1AB100000004439,,,,
,,ENG-1197,MA1AB100000004440,,,,
SUP-104,Auto Supplier 104,ENG-1426,MA1AB100000004441,,,,
SUP-058,Auto Supplier 58,ENG-1143,MA1AB100000004442,,,,
SUP-164,Auto Supplier 164,ENG-1040,MA1AB100000004443,,,,
SUP-068,Auto Supplier 68,ENG-1090,MA1AB100000004444,,,,
SUP-088,Auto Supplier 88,ENG-1444,MA1AB100000004445,,,,
SUP-012,Auto Supplier 12,ENG-1439,MA1AB100000004446,,,,
SUP-139,Auto Supplier 139,ENG-1059,MA1AB100000004447,,,,
SUP-042,Auto Supplier 42,ENG-1148,MA1AB100000004448,,,,
SUP-184,Auto Supplier 184,ENG-1296,MA1AB100000004449,,,,
SUP-124,Auto Supplier 124,ENG-1026,MA1AB100000004450,,,,
SUP-173,Auto Supplier 173,ENG-1148,MA1AB100000004451,,,,
SUP-117,Auto Supplier 117,ENG-1289,MA1AB100000004452,,,,
SUP-087,Auto Supplier 87,ENG-1259,MA1AB100000004453,,,,
SUP-067,Auto Supplier 67,ENG-1259,MA1AB100000004454,,,,
SUP-112,Auto Supplier 112,ENG-1431,MA1AB100000004455,,,,
SUP-133,Auto Supplier 133,ENG-1111,MA1AB100000004456,,,,
SUP-117,Auto Supplier 117,ENG-1455,MA1AB100000004457,,,,
SUP-053,Auto Supplier 53,ENG-1334,MA1AB100000004458,,,,
SUP-120,Auto Supplier 120,ENG-1254,MA1AB100000004459,,,,
SUP-113,Auto Supplier 113,ENG-1484,MA1AB100000004460,,,,
SUP-170,Auto Supplier 170,ENG-1095,MA1AB100000004461,,,,
SUP-050,Auto Supplier 50,ENG-1118,MA1AB100000004462,,,,
SUP-098,Auto Supplier 98,ENG-1143,MA1AB100000004463,,,,
SUP-097,Auto Supplier 97,ENG-1434,MA1AB100000004464,,,,
SUP-089,Auto Supplier 89,ENG-1313,MA1AB100000004465,,,,
SUP-036,Auto Supplier 36,ENG-1398,MA1AB100000004466,,,,
SUP-184,Auto Supplier 184,ENG-1246,MA1AB100000004467,,,,
SUP-143,Auto Supplier 143,ENG-1453,MA1AB100000004468,,,,
SUP-149,Auto Supplier 149,ENG-1059,MA1AB100000004469,,,,
SUP-080,Auto Supplier 80,ENG-1179,MA1AB100000004470,,,,
SUP-195,Auto Supplier 195,ENG-1210,MA1AB100000004471,,,,
SUP-109,Auto Supplier 109,ENG-1285,MA1AB100000004472,,,,
SUP-047,Auto Supplier 47,ENG-1347,MA1AB100000004473,,,,
SUP-020,Auto Supplier 20,ENG-1454,MA1AB100000004474,,,,
SUP-107,Auto Supplier 107,ENG-1205,MA1AB100000004475,,,,
SUP-199,Auto Supplier 199,ENG-1268,MA1AB100000004476,,,,
SUP-041,Auto Supplier 41,ENG-1410,MA1AB100000004477,,,,
SUP-029,Auto Supplier 29,ENG-1418,MA1AB100000004478,,,,
SUP-003,Auto Supplier 3,ENG-1218,MA1AB100000004479,,,,
SUP-005,Auto Supplier 5,ENG-1002,MA1AB100000004480,,,,
SUP-176,Auto Supplier 176,ENG-1173,MA1AB100000004481,,,,
SUP-168,Auto Supplier 168,ENG-1360,MA1AB100000004482,,,,
SUP-070,Auto Supplier 70,ENG-1484,MA1AB100000004483,,,,
SUP-169,Auto Supplier 169,ENG-1070,MA1AB100000004484,,,,
SUP-120,Auto Supplier 120,ENG-1447,MA1AB100000004485,,,,
SUP-175,Auto Supplier 175,ENG-1207,MA1AB100000004486,,,,
SUP-059,Auto Supplier 59,ENG-1026,MA1AB100000004487,,,,
SUP-139,Auto Supplier 139,ENG-1376,MA1AB100000004488,,,,
SUP-127,Auto Supplier 127,ENG-1487,MA1AB100000004489,,,,
SUP-023,Auto Supplier 23,ENG-1025,MA1AB100000004490,,,,
SUP-103,Auto Supplier 103,ENG-1068,MA1AB100000004491,,,,
SUP-026,Auto Supplier 26,ENG-1360,MA1AB100000004492,,,,
SUP-145,Auto Supplier 145,ENG-1054,MA1AB100000004493,,,,
SUP-034,Auto Supplier 34,ENG-1316,MA1AB100000004494,,,,
SUP-144,Auto Supplier 144, eng-1001 ,MA1AB100000004495,,,,
SUP-039,Auto Supplier 39,ENG-1360,MA1AB100000004496,,,,
SUP-150,Auto Supplier 150,ENG-1244,MA1AB100000004497,,,,
SUP-162,Auto Supplier 162,ENG-1274,MA1AB100000004498,,,,
SUP-155,Auto Supplier 155,ENG-1108,MA1AB100000004499,,,,
SUP-120,Auto Supplier 120,ENG-1462,MA1AB100000004500,,,,
SUP-080,Auto Supplier 80,ENG-1493,MA1AB100000004501,,,,
SUP-034,Auto Supplier 34,ENG-1197,MA1AB100000004502,,,,
SUP-046,Auto Supplier 46,ENG-1035,MA1AB100000004503,,,,
SUP-166,Auto Supplier 166,ENG-1388,MA1AB100000004504,,,,
SUP-077,Auto Supplier 77,ENG-1132,MA1AB100000004505,,,,
SUP-160,Auto Supplier 160,ENG-1155,MA1AB100000004506,,,,
SUP-029,Auto Supplier 29,ENG-1243,MA1AB100000004507,,,,
SUP-158,Auto Supplier 158,ENG-1080,MA1AB100000004508,,,,
SUP-033,Auto Supplier 33,ENG-1151,MA1AB100000004509,,,,
SUP-146,Auto Supplier 146,ENG-1025,MA1AB100000004510,,,,
SUP-123,Auto Supplier 123,ENG-1116,MA1AB100000004511,,,,
SUP-200,Auto Supplier 200,ENG-1355,MA1AB100000004512,,,,
SUP-106,Auto Supplier 106,ENG-1113,MA1AB100000004513,,,,
SUP-016,Auto Supplier 16,ENG-1322,MA1AB100000004514,,,,
SUP-182,Auto Supplier 182,ENG-1055,MA1AB100000004515,,,,
SUP-017,Auto Supplier 17,ENG-1159,MA1AB100000004516,,,,
SUP-017,Auto Supplier 17,ENG-1324,MA1AB100000004517,,,,
SUP-157,Auto Supplier 157,ENG-1168,MA1AB100000004518,,,,
SUP-148,Auto Supplier 148,ENG-1080,MA1AB100000004519,,,,
SUP-176,Auto Supplier 176,ENG-1213,MA1AB100000004520,,,,
SUP-153,Auto Supplier 153,ENG-1127,MA1AB100000004521,,,,
SUP-120,Auto Supplier 120,ENG-1154,MA1AB100000004522,,,,
SUP-037,Auto Supplier 37,ENG-1103,MA1AB100000004523,,,,
SUP-117,Auto Supplier 117,ENG-1153,MA1AB100000004524,,,,
SUP-126,Auto Supplier 126,ENG-1257,MA1AB100000004525,,,,
SUP-014,Auto Supplier 14,ENG-1480,MA1AB100000004526,,,,
SUP-154,Auto Supplier 154,ENG-1252,MA1AB100000004527,,,,
SUP-094,Auto Supplier 94,ENG-1486,MA1AB100000004528,,,,
SUP-060,Auto Supplier 60,ENG-1489,MA1AB100000004529,,,,
SUP-190,Auto Supplier 190,ENG-1108,MA1AB100000004530,,,,
SUP-057,Auto Supplier 57,ENG-1355,MA1AB100000004531,,,,
SUP-006,Auto Supplier 6,ENG-1126,MA1AB100000004532,,,,
SUP-174,Auto Supplier 174,ENG-1459,MA1AB100000004533,,,,
SUP-046,Auto Supplier 46,ENG-1051,MA1AB100000004534,,,,
SUP-138,Auto Supplier 138,ENG-1291,MA1AB100000004535,,,,
SUP-089,Auto Supplier 89,ENG-1117,MA1AB100000004536,,,,
SUP-034,Auto Supplier 34,ENG-1127,MA1AB100000004537,,,,
SUP-092,Auto Supplier 92,ENG-1484,MA1AB100000004538,,,,
SUP-014,Auto Supplier 14,ENG-1357,MA1AB100000004539,,,,
SUP-079,Auto Supplier 79,ENG-1201,MA1AB100000004540,,,,
SUP-034,Auto Supplier 34,ENG-1044,MA1AB100000004541,,,,
SUP-064,Auto Supplier 64,ENG-1046,MA1AB100000004542,,,,
SUP-080,Auto Supplier 80,ENG-1352,MA1AB100000004543,,,,
SUP-178,Auto Supplier 178,ENG-1170,MA1AB100000004544,,,,
SUP-101,Auto Supplier 101,ENG-1457,MA1AB100000004545,,,,
SUP-063,Auto Supplier 63,ENG-1209,MA1AB100000004546,,,,
SUP-020,Auto Supplier 20,ENG-1432,MA1AB100000004547,,,,
SUP-034,Auto Supplier 34,ENG-1161,MA1AB100000004548,,,,
SUP-011,Auto Supplier 11,ENG-1160,MA1AB100000004549,,,,
SUP-092,Auto Supplier 92,ENG-1414,MA1AB100000004550,,,,
SUP-176,Auto Supplier 176,ENG-1097,MA1AB100000004551,,,,
SUP-152,Auto Supplier 152,ENG-1391,MA1AB100000004552,,,,
SUP-107,Auto Supplier 107,ENG-1386,MA1AB100000004553,,,,
SUP-132,Auto Supplier 132,ENG-1425,MA1AB100000004554,,,,
SUP-101,Auto Supplier 101,ENG-1143,MA1AB100000004555,,,,
SUP-131,Auto Supplier 131,ENG-1495,MA1AB100000004556,,,,
SUP-153,Auto Supplier 153,ENG-1476,MA1AB100000004557,,,,
SUP-195,Auto Supplier 195,ENG-1204,MA1AB100000004558,,,,
SUP-009,Auto Supplier 9,ENG-1268,MA1AB100000004559,,,,
SUP-001,Auto Supplier 1,ENG-1421,MA1AB100000004560,,,,
SUP-118,Auto Supplier 118,ENG-1098,MA1AB100000004561,,,,
SUP-058,Auto Supplier 58,ENG-1264,MA1AB100000004562,,,,
SUP-134,Auto Supplier 134,ENG-1227,MA1AB100000004563,,,,
SUP-156,Auto Supplier 156,ENG-1145,MA1AB100000004564,,,,
SUP-124,Auto Supplier 124,ENG-1198,MA1AB100000004565,,,,
SUP-186,Auto Supplier 186,ENG-1263,MA1AB100000004566,,,,
SUP-026,Auto Supplier 26,ENG-1251,MA1AB100000004567,,,,
SUP-172,Auto Supplier 172,ENG-1179,MA1AB100000004568,,,,
SUP-129,Auto Supplier 129,ENG-1045,MA1AB100000004569,,,,
SUP-009,Auto Supplier 9,ENG-1368,MA1AB100000004570,,,,
SUP-055,Auto Supplier 55,ENG-1404,MA1AB100000004571,,,,
SUP-062,Auto Supplier 62,ENG-1406,MA1AB100000004572,,,,
SUP-143,Auto Supplier 143,ENG-1352,MA1AB100000004573,,,,
SUP-141,Auto Supplier 141,ENG-1144,MA1AB100000004574,,,,
SUP-171,Auto Supplier 171,ENG-1134,MA1AB100000004575,,,,
SUP-169,Auto Supplier 169,ENG-1012,MA1AB100000004576,,,,
SUP-185,Auto Supplier 185,ENG-1381,MA1AB100000004577,,,,
SUP-118,Auto Supplier 118,ENG-1323,MA1AB100000004578,,,,
SUP-101,Auto Supplier 101,ENG-1049,MA1AB100000004579,,,,
SUP-198,Auto Supplier 198,ENG-1112,MA1AB100000004580,,,,
SUP-081,Auto Supplier 81,ENG-1114,MA1AB100000004581,,,,
SUP-178,Auto Supplier 178,ENG-1251,MA1AB100000004582,,,,
SUP-106,Auto Supplier 106,ENG-1138,MA1AB100000004583,,,,
SUP-134,Auto Supplier 134,ENG-1051,MA1AB100000004584,,,,
SUP-084,Auto Supplier 84,ENG-1398,MA1AB100000004585,,,,
SUP-034,Auto Supplier 34,ENG-1019,MA1AB100000004586,,,,
SUP-116,Auto Supplier 116,ENG-1239,MA1AB100000004587,,,,
SUP-189,Auto Supplier 189,ENG-1288,MA1AB100000004588,,,,
SUP-130,Auto Supplier 130,ENG-1441,MA1AB100000004589,,,,
SUP-182,Auto Supplier 182,ENG-1022,MA1AB100000004590,,,,
SUP-142,Auto Supplier 142,ENG-1269,MA1AB100000004591,,,,
SUP-098,Auto Supplier 98,ENG-1285,MA1AB100000004592,,,,
SUP-157,Auto Supplier 157,ENG-1200,MA1AB100000004593,,,,
SUP-038,Auto Supplier 38,ENG-1007,MA1AB100000004594,,,,
SUP-019,Auto Supplier 19,ENG-1370,MA1AB100000004595,,,,
SUP-011,Auto Supplier 11,ENG-1187,MA1AB100000004596,,,,
SUP-098,Auto Supplier 98,ENG-1078,MA1AB100000004597,,,,
SUP-064,Auto Supplier 64,ENG-1390,MA1AB100000004598,,,,
SUP-117,Auto Supplier 117,ENG-1135,MA1AB100000004599,,,,
SUP-097,Auto Supplier 97,ENG-1161,MA1AB100000004600,,,,
SUP-012,Auto Supplier 12,ENG-1032,MA1AB100000004601,,,,
SUP-018,Auto Supplier 18,ENG-1386,MA1AB100000004602,,,,
SUP-088,Auto Supplier 88,ENG-1004,MA1AB100000004603,,,,
SUP-114,Auto Supplier 114,ENG-1059,MA1AB100000004604,,,,
SUP-107,Auto Supplier 107,ENG-1184,MA1AB100000004605,,,,
SUP-076,Auto Supplier 76,ENG-1051,MA1AB100000004606,,,,
SUP-068,Auto Supplier 68,ENG-1053,MA1AB100000004607,,,,
SUP-196,Auto Supplier 196,ENG-1064,MA1AB100000004608,,,,
SUP-014,Auto Supplier 14,ENG-1137,MA1AB100000004609,,,,
SUP-116,Auto Supplier 116,ENG-1439,MA1AB100000004610,,,,
SUP-028,Auto Supplier 28,ENG-1311,MA1AB100000004611,,,,
SUP-104,Auto Supplier 104,ENG-1322,MA1AB100000004612,,,,
SUP-110,Auto Supplier 110,ENG-1085,MA1AB100000004613,,,,
SUP-102,Auto Supplier 102,ENG-1250,MA1AB100000004614,,,,
SUP-104,Auto Supplier 104,ENG-1308,MA1AB100000004615,,,,
SUP-102,Auto Supplier 102,ENG-1115,MA1AB100000004616,,,,
SUP-075,Auto Supplier 75,ENG-1225,MA1AB100000004617,,,,
SUP-199,Auto Supplier 199,ENG-1193,MA1AB100000004618,,,,
SUP-120,Auto Supplier 120,ENG-1035,MA1AB100000004619,,,,
SUP-117,Auto Supplier 117,ENG-1027,MA1AB100000004620,,,,
SUP-057,Auto Supplier 57,ENG-1441,MA1AB100000004621,,,,
SUP-010,Auto Supplier 10,ENG-1103,MA1AB100000004622,,,,
SUP-147,Auto Supplier 147,ENG-1054,MA1AB100000004623,,,,
SUP-024,Auto Supplier 24,ENG-1472,MA1AB100000004624,,,,
SUP-152,Auto Supplier 152,ENG-1434,MA1AB100000004625,,,,
SUP-170,Auto Supplier 170,ENG-1340,MA1AB100000004626,,,,
SUP-042,Auto Supplier 42,ENG-1481,MA1AB100000004627,,,,
SUP-187,Auto Supplier 187,ENG-1108,MA1AB100000004628,,,,
SUP-178,Auto Supplier 178,ENG-1316,MA1AB100000004629,,,,
SUP-185,Auto Supplier 185,ENG-1109,MA1AB100000004630,,,,
SUP-117,Auto Supplier 117,ENG-1425,MA1AB100000004631,,,,
SUP-178,Auto Supplier 178,ENG-1218,MA1AB100000004632,,,,
SUP-192,Auto Supplier 192,ENG-1405,MA1AB100000004633,,,,
SUP-040,Auto Supplier 40,ENG-1318,MA1AB100000004634,,,,
SUP-067,Auto Supplier 67,ENG-1047,MA1AB100000004635,,,,
SUP-196,Auto Supplier 196,ENG-1063,MA1AB100000004636,,,,
SUP-094,Auto Supplier 94,ENG-1003,MA1AB100000004637,,,,
SUP-119,Auto Supplier 119,ENG-1163,MA1AB100000004638,,,,
SUP-101,Auto Supplier 101,ENG-1012,MA1AB100000004639,,,,
SUP-078,Auto Supplier 78, eng-1001 ,MA1AB100000004640,,,,
SUP-161,Auto Supplier 161,ENG-1339,MA1AB100000004641,,,,
SUP-061,Auto Supplier 61,ENG-1367,MA1AB100000004642,,,,
SUP-102,Auto Supplier 102,ENG-1276,MA1AB100000004643,,,,
SUP-167,Auto Supplier 167,ENG-1309,MA1AB100000004644,,,,
SUP-002,Auto Supplier 2,ENG-1027,MA1AB100000004645,,,,
SUP-084,Auto Supplier 84,ENG-1418,MA1AB100000004646,,,,
SUP-067,Auto Supplier 67,ENG-1287,MA1AB100000004647,,,,
