Event_ID,VIN,Work_Order,Model,Line,Station,Timestamp,Part_Number,Supplier_Code,Operator_ID,Tool_ID,Shift
M11261,MA1A**********261,WO14261,Hatch Z,GA-1,STN-03,2026-03-04 22:46,ENG-1368,SUP-119,EMP398,TL-053,
M11262,MA1A**********262,WO14262,Hatch Z,TRIM-1,STN-05,2026-03-04 22:47,ENG-1453,SUP-038,EMP108,TL-095,C
M11263,MA1A**********263,WO14263,Hatch Z,GA-2,STN-03,2026-03-04 22:48,ENG-1206,SUP-088,EMP291,TL-003,A
M11264,MA1A**********264,WO14264,SUV Pro,GA-2, stn-05 ,2026-03-04 22:50,ENG-1119,SUP-178,EMP218,TL-001,B
M11265,MA1A**********265,WO14265,Hatch Z,GA-2,STN-04,2026-03-04 22:51,ENG-1216,SUP-074,EMP108,TL-041,C
M11266,MA1A**********266,WO14266,SUV Pro,GA-2,STN-05,2026-03-04 22:52,ENG-1273,SUP-109,EMP189,TL-020,A
M11267,MA1A**********267,WO14267,SUV Pro,GA-1,STN-03,2026-03-04 22:53,ENG-1034,SUP-056,EMP145,TL-069,
M11268,MA1A**********268,WO14268,SUV Pro,GA-1,STN-03,2026-03-04 22:55,ENG-1248,SUP-079,EMP330,TL-032,B
M11269,MA1A**********269,WO14269,Hatch Z,GA-1,STN-03,2026-03-04 22:56,ENG-1232,SUP-188,EMP356,TL-044,B
M11270,MA1A**********270,WO14270,SUV Pro,TRIM-1,STN-03,2026-03-04 22:57,ENG-1442,SUP-078,EMP165,TL-001,B
M11271,MA1A**********271,WO14271,SUV Pro,PAINT-1,STN-03,2026-03-04 22:58,ENG-1052,SUP-005,EMP185,TL-093,B
M11272,MA1A**********272,WO14272,Hatch Z,TRIM-1, stn-05 ,2026-03-04 23:00,ENG-1115,SUP-092,EMP142,TL-069,
M11273,MA1A**********273,WO14273,SUV Pro,PAINT-1,Stn-03,2026-03-04 23:01,ENG-1442,SUP-128,EMP345,TL-039,A
M11274,MA1A**********274,WO14274,Sedan X,GA-1,STN-02,2026-03-04 23:02,ENG-1470,SUP-094,EMP139,TL-065,B
M11275,MA1A**********275,WO14275,Sedan X,GA-2,STN-03,2026-03-04 23:03,ENG-1263,SUP-096,EMP200,TL-035,
M11276,MA1A**********276,WO14276,SUV Pro,GA-1,STN-03,2026-03-04 23:05,ENG-1107,SUP-160,EMP369,TL-100,C
M11277,MA1A**********277,WO14277,Hatch Z,GA-2, stn-05 ,2026-03-04 23:06,ENG-1060,SUP-126,EMP381,TL-078,C
M11278,MA1A**********278,WO14278,SUV Pro,GA-1,Stn-03,2026-03-04 23:07,ENG-1295,SUP-134,EMP255,TL-091,A
M11279,MA1A**********279,WO14279,Sedan X,TRIM-1,STN-03,2026-03-04 23:08,ENG-1184,SUP-133,EMP156,TL-049,
M11280,MA1A**********280,WO14280,SUV Pro,GA-2,STN-02,2026-03-04 23:10,ENG-1275,SUP-053,EMP149,TL-076,B
M11281,MA1A**********281,WO14281,SUV Pro,GA-1,STN-05,2026-03-04 23:11,ENG-1456,SUP-184,EMP121,TL-094,A
M11282,MA1A**********282,WO14282,Sedan X,GA-1,Stn-03,2026-03-04 23:12,ENG-1132,SUP-099,EMP196,TL-034,B
M11283,MA1A**********283,WO14283,Hatch Z,GA-2,STN-03,2026-03-04 23:13,ENG-1468,SUP-041,EMP152,TL-089,C
M11284,MA1A**********284,WO14284,Hatch Z,TRIM-1, stn-05 ,2026-03-04 23:15,ENG-1430,SUP-062,EMP126,TL-076,A
M11285,MA1A**********285,WO14285,Sedan X,GA-1,STN-05,2026-03-04 23:16,ENG-1160,SUP-040,EMP341,TL-025,C
M11286,MA1A**********286,WO14286,Sedan X,GA-1,STN-03,2026-03-04 23:17,ENG-1370,SUP-103,EMP145,TL-026,B
M11287,MA1A**********287,WO14287,Sedan X,PAINT-1, stn-05 ,2026-03-04 23:18,ENG-1182,SUP-093,EMP200,TL-007,A
M11288,MA1A**********288,WO14288,SUV Pro,GA-2,STN-01,2026-03-04 23:20,ENG-1097,SUP-016,EMP257,TL-038,A
M11289,MA1A**********289,WO14289,SUV Pro,TRIM-1,STN-05,2026-03-04 23:21,ENG-1045,SUP-172,EMP151,TL-007,
M11290,MA1A**********290,WO14290,SUV Pro,PAINT-1, stn-05 ,2026-03-04 23:22,ENG-1393,SUP-081,EMP263,TL-059,
M11291,MA1A**********291,WO14291,Hatch Z,TRIM-1,STN-02,2026-03-04 23:23,ENG-1383,SUP-079,EMP266,TL-039,A
M11292,MA1A**********292,WO14292,Hatch Z,GA-2,STN-05,2026-03-04 23:25,ENG-1302,SUP-026,EMP172,TL-053,C
M11293,MA1A**********293,WO14293,SUV Pro,GA-2,STN-01,2026-03-04 23:26,ENG-1213,SUP-079,EMP142,TL-080,A
M11294,MA1A**********294,WO14294,Sedan X,TRIM-1,STN-01,2026-03-04 23:27,ENG-1469,SUP-178,EMP295,TL-083,
M11295,MA1A**********295,WO14295,Hatch Z,GA-1,STN-01,2026-03-04 23:28,ENG-1030,SUP-193,EMP369,TL-082,B
M11296,MA1A**********296,WO14296,Sedan X,PAINT-1,STN-02,2026-03-04 23:30,ENG-1409,SUP-190,EMP163,TL-052,B
M11297,MA1A**********297,WO14297,SUV Pro,GA-2,STN-02,2026-03-04 23:31,ENG-1351,SUP-022,EMP355,TL-046,
M11298,MA1A**********298,WO14298,Sedan X,TRIM-1,Stn-03,2026-03-04 23:32,ENG-1316,SUP-146,EMP295,TL-019,A
M11299,MA1A**********299,WO14299,Hatch Z,GA-2, stn-05 ,2026-03-04 23:33,ENG-1138,SUP-128,EMP393,TL-091,A
M11300,MA1A**********300,WO14300,Hatch Z,GA-1,STN-01,2026-03-04 23:35,ENG-1176,SUP-146,EMP217,TL-018,C
M11301,MA1A**********301,WO14301,SUV Pro,GA-2,Stn-03,2026-03-04 23:36,ENG-1067,SUP-142,EMP333,TL-007,B
M11302,MA1A**********302,WO14302,Sedan X,GA-2,STN-01,2026-03-04 23:37,ENG-1023,SUP-166,EMP337,TL-035,C
M11303,MA1A**********303,WO14303,Hatch Z,TRIM-1, stn-05 ,2026-03-04 23:38,ENG-1065,SUP-066,EMP197,TL-072,
M11304,MA1A**********304,WO14304,Sedan X,GA-2,STN-05,2026-03-04 23:40,ENG-1179,SUP-023,EMP251,TL-043,B
M11305,MA1A**********305,WO14305,Hatch Z,GA-1,STN-03,2026-03-04 23:41,ENG-1346,SUP-132,EMP111,TL-091,B
M11306,MA1A**********306,WO14306,Hatch Z,TRIM-1,STN-01,2026-03-04 23:42,ENG-1412,SUP-098,EMP122,TL-037,A
M11307,MA1A**********307,WO14307,Sedan X,GA-2,STN-03,2026-03-04 23:43,ENG-1006,SUP-108,EMP283,TL-039,
M11308,MA1A**********308,WO14308,SUV Pro,TRIM-1,Stn-03,2026-03-04 23:45,ENG-1204,SUP-178,EMP274,TL-006,A
M11309,MA1A**********309,WO14309,SUV Pro,GA-1, stn-05 ,2026-03-04 23:46,ENG-1257,SUP-187,EMP399,TL-065,C
M11310,MA1A**********310,WO14310,SUV Pro,TRIM-1, stn-05 ,2026-03-04 23:47,ENG-1132,SUP-053,EMP118,TL-013,
M11311,MA1A**********311,WO14311,SUV Pro,PAINT-1,STN-04,2026-03-04 23:48,ENG-1412,SUP-035,EMP212,TL-066,
M11312,MA1A**********312,WO14312,Hatch Z,TRIM-1, stn-05 ,2026-03-04 23:50,ENG-1450,SUP-098,EMP277,TL-055,B
M11313,MA1A**********313,WO14313,Sedan X,GA-2,STN-04,2026-03-04 23:51,ENG-1337,SUP-014,EMP313,TL-083,B
M11314,MA1A**********314,WO14314,Sedan X,GA-1,STN-01,2026-03-04 23:52,ENG-1050,SUP-187,EMP199,TL-072,
M11315,MA1A**********315,WO14315,Sedan X,PAINT-1,STN-04,2026-03-04 23:53,ENG-1425,SUP-151,EMP241,TL-086,
M11316,MA1A**********316,WO14316,Sedan X,GA-1,STN-02,2026-03-04 23:55,ENG-1260,SUP-005,EMP206,TL-043,A
M11317,MA1A**********317,WO14317,Hatch Z,PAINT-1,Stn-03,2026-03-04 23:56,ENG-1266,SUP-151,EMP265,TL-094,B
M11318,MA1A**********318,WO14318,Hatch Z,GA-2, stn-05 ,2026-03-04 23:57,ENG-1291,SUP-075,EMP257,TL-010,A
M11319,MA1A**********319,WO14319,SUV Pro,TRIM-1,Stn-03,2026-03-04 23:58,ENG-1288,SUP-188,EMP124,TL-047,B
M11320,MA1A**********320,WO14320,SUV Pro,TRIM-1,STN-02,2026-03-05 00:00,ENG-1287,SUP-062,EMP283,TL-012,
M11321,MA1A**********321,WO14321,SUV Pro,GA-2, stn-05 ,2026-03-05 00:01,ENG-1028,SUP-145,EMP269,TL-094,B
M11322,MA1A**********322,WO14322,Sedan X,TRIM-1,STN-04,2026-03-05 00:02,ENG-1004,SUP-143,EMP230,TL-066,
M11323,MA1A**********323,WO14323,Hatch Z,TRIM-1,Stn-03,2026-03-05 00:03,ENG-1409,SUP-085,EMP294,TL-089,B
M11324,MA1A**********324,WO14324,Hatch Z,GA-2,STN-03,2026-03-05 00:05,ENG-1396,SUP-170,EMP373,TL-085,B
M11325,MA1A**********325,WO14325,Sedan X,GA-2, stn-05 ,2026/03/05 00:06,ENG-1274,SUP-001,EMP156,TL-068,B
M11326,MA1A**********326,WO14326,Sedan X,GA-2,STN-03,2026-03-05 00:07,ENG-1107,SUP-011,EMP323,TL-066,C
M11327,MA1A**********327,WO14327,SUV Pro,PAINT-1, stn-05 ,2026-03-05 00:08,ENG-1482,SUP-109,EMP348,TL-053,
M11328,MA1A**********328,WO14328,Hatch Z,GA-1,STN-05,2026-03-05 00:10,ENG-1485,SUP-103,EMP242,TL-042,B
M11329,XX1 **3 4,WO14329,SUV Pro,PAINT-1, stn-05 ,2026-03-05 00:11,ENG-1143,SUP-148,EMP266,TL-074,
M11330,MA1A**********330,WO14330,SUV Pro,GA-2,STN-01,2026-03-05 00:12,ENG-1118,SUP-092,EMP202,TL-011,
M11331,MA1A**********331,WO14331,SUV Pro,PAINT-1, stn-05 ,2026-03-05 00:13,ENG-1403,SUP-182,EMP268,TL-077,B
M11332,MA1A**********332,WO14332,Hatch Z,TRIM-1,STN-03,2026-03-05 00:15,ENG-1275,SUP-182,EMP334,TL-036,A
M11333,MA1A**********333,WO14333,Hatch Z,GA-1, stn-05 ,2026-03-05 00:16,ENG-1325,SUP-075,EMP369,TL-050,B
M11334,MA1A**********334,WO14334,SUV Pro,TRIM-1,STN-03,2026-03-05 00:17,ENG-1389,SUP-031,EMP160,TL-079,
M11335,MA1A**********335,WO14335,SUV Pro,PAINT-1,STN-03,2026-03-05 00:18,ENG-1114,SUP-069,EMP308,TL-046,C
M11336,MA1A**********336,WO14336,Sedan X,PAINT-1,Stn-03,2026-03-05 00:20,ENG-1328,SUP-112,EMP259,TL-015,
M11337,MA1A**********337,WO14337,SUV Pro,TRIM-1,STN-02,2026-03-05 00:21,ENG-1478,SUP-185,EMP104,TL-007,B
M11338,MA1A**********338,WO14338,SUV Pro,GA-2,STN-01,2026-03-05 00:22,ENG-1427,SUP-029,EMP302,TL-999,B
M11339,MA1A**********339,WO14339,Sedan X,GA-1,Stn-03,2026-03-05 00:23,ENG-1377,SUP-084,EMP394,TL-061,B
M11340,MA1A**********340,WO14340,Sedan X,PAINT-1,STN-02,2026-03-05 00:25,ENG-1064,SUP-135,EMP243,TL-098,B
M11341,MA1A**********341,WO14341,SUV Pro,GA-2,STN-04,2026-03-05 00:26,ENG-1195,SUP-106,EMP383,TL-007,C
M11342,MA1A**********342,WO14342,SUV Pro,GA-1,STN-01,2026-03-05 00:27,ENG-1411,SUP-163,EMP359,TL-005,C
M11343,MA1A**********343,WO14343,Sedan X,GA-2,STN-02,2026-03-05 00:28,ENG-1465,SUP-077,EMP383,TL-001,A
M11344,MA1A**********344,WO14344,SUV Pro,GA-2,STN-04,2026-03-05 00:30,ENG-1382,SUP-062,EMP291,TL-068,
M11345,MA1A**********345,WO14345,SUV Pro,TRIM-1,STN-01,2026-03-05 00:31,ENG-1475,SUP-089,EMP267,TL-034,C
M11346,MA1A**********346,WO14346,SUV Pro,GA-1,STN-03,2026-03-05 00:32,ENG-1125,SUP-150,EMP178,TL-051,A
M11347,MA1A**********347,WO14347,Hatch Z,TRIM-1,STN-04,2026-03-05 00:33,ENG-1438,SUP-069,EMP306,TL-082,B
M11348,MA1A**********348,WO14348,SUV Pro,GA-2,STN-01,2026-03-05 00:35,ENG-1322,SUP-086,EMP205,TL-051,C
M11349,MA1A**********349,WO14349,Hatch Z,GA-1,STN-01,2026-03-05 00:36,ENG-1306,SUP-177,EMP178,TL-091,C
M11350,MA1A**********350,WO14350,SUV Pro,TRIM-1, stn-05 ,2026-03-05 00:37, eng-1001 ,SUP-161,EMP178,TL-065,C
M11351,MA1A**********351,WO14351,Hatch Z,GA-1,STN-02,2026-03-05 00:38,ENG-1043,SUP-092,EMP264,TL-093,B
M11352,MA1A**********352,WO14352,Hatch Z,GA-2,Stn-03,2026-03-05 00:40,ENG-1010,SUP-173,EMP354,TL-059,C
M11353,MA1A**********353,WO14353,SUV Pro,GA-2,STN-01,2026-03-05 00:41,ENG-1468,SUP-041,EMP297,TL-024,
M11354,MA1A**********354,WO14354,SUV Pro,GA-2,STN-05,2026-03-05 00:42,ENG-1189,SUP-102,EMP344,TL-083,C
M11355,MA1A**********355,WO14355,SUV Pro,TRIM-1,STN-01,2026-03-05 00:43,ENG-1228,SUP-144,EMP111,TL-062,C
M11356,MA1A**********356,WO14356,Sedan X,GA-1,STN-05,2026-03-05 00:45,ENG-1258,SUP-017,EMP333,TL-062,C
M11357,MA1A**********357,WO14357,SUV Pro,GA-1,STN-02,2026-03-05 00:46,ENG-1293,SUP-174,EMP241,TL-039,A
M11358,MA1A**********358,WO14358,SUV Pro,GA-2,STN-03,2026-03-05 00:47,ENG-1105,SUP-173,EMP151,TL-055,C
M11359,MA1A**********359,WO14359,Hatch Z,GA-2,STN-05,2026-03-05 00:48,ENG-1388,SUP-173,EMP225,TL-067,C
M11360,MA1A**********360,WO14360,Hatch Z,TRIM-1,STN-03,2026-03-05 00:50,ENG-1225,SUP-114,EMP322,TL-045,
M11361,MA1A**********361,WO14361,SUV Pro,GA-1,STN-04,2026-03-05 00:51,ENG-1009,SUP-093,EMP266,TL-039,C
M11362,MA1A**********362,WO14362,Hatch Z,GA-2, stn-05 ,2026-03-05 00:52,ENG-1427,SUP-079,EMP213,TL-099,
M11363,MA1A**********363,WO14363,Hatch Z,TRIM-1, stn-05 ,2026-03-05 00:53,ENG-1252,SUP-027,EMP272,TL-053,B
M11364,MA1A**********364,WO14364,Sedan X,GA-1,Stn-03,2026-03-05 00:55,ENG-1298,SUP-069,EMP127,TL-063,
M11365,MA1A**********365,WO14365,Hatch Z,GA-2,STN-03,2026-03-05 00:56,ENG-1442,SUP-029,EMP277,TL-027,C
M11366,MA1A**********366,WO14366,Hatch Z,TRIM-1,STN-04,2026-03-05 00:57,ENG-1063,SUP-014,EMP124,TL-015,A
M11367,MA1A**********367,WO14367,SUV Pro,PAINT-1,STN-04,2026-03-05 00:58,ENG-1232,SUP-059,EMP247,TL-079,C
M11368,MA1A**********368,WO14368,Sedan X,GA-1,Stn-03,2026-03-05 01:00,ENG-1457,SUP-169,EMP234,TL-089,
M11369,MA1A**********369,WO14369,Sedan X,GA-2,STN-03,2026-03-05 01:01,ENG-1482,SUP-094,EMP339,TL-065,C
M11370,MA1A**********370,WO14370,SUV Pro,PAINT-1,STN-01,2026-03-05 01:02,ENG-1114,SUP-088,EMP238,TL-083,
M11371,MA1A**********371,WO14371,SUV Pro,GA-1,STN-04,2026-03-05 01:03,ENG-1273,SUP-085,EMP291,TL-060,B
M11372,MA1A**********372,WO14372,Hatch Z,PAINT-1,STN-02,2026-03-05 01:05,ENG-1121,SUP-038,EMP374,TL-047,C
M11373,MA1A**********373,WO14373,SUV Pro,GA-1,Stn-03,2026-03-05 01:06,ENG-1396,SUP-173,EMP398,TL-999,C
M11374,MA1A**********374,WO14374,SUV Pro,PAINT-1,Stn-03,2026-03-05 01:07,ENG-1249,SUP-093,EMP356,TL-013,
M11375,MA1A**********375,WO14375,SUV Pro,GA-1,STN-02,2026-03-05 01:08,ENG-1403,SUP-136,EMP234,TL-081,A
M11376,MA1A**********376,WO14376,Sedan X,TRIM-1,STN-02,2026-03-05 01:10,ENG-1122,SUP-055,EMP254,TL-057,A
M11377,MA1A**********377,WO14377,SUV Pro,GA-1,STN-04,2026-03-05 01:11,ENG-1052,SUP-065,EMP305,TL-076,
M11378,MA1A**********378,WO14378,Hatch Z,GA-1,STN-03,2026-03-05 01:12,ENG-1373,SUP-127,EMP350,TL-093,B
M11379,MA1A**********379,WO14379,SUV Pro,GA-1,STN-05,2026-03-05 01:13,ENG-1178,SUP-183,EMP263,TL-074,C
M11380,MA1A**********380,WO14380,Sedan X,GA-2,STN-04,2026-03-05 01:15,ENG-1480,SUP-073,EMP290,TL-092,
M11381,MA1A**********381,WO14381,Sedan X,GA-1,STN-04,2026-03-05 01:16,ENG-1013,SUP-049,EMP298,TL-013,A
M11382,MA1A**********382,WO14382,Sedan X,TRIM-1,STN-03,2026-03-05 01:17,ENG-1315,SUP-174,EMP115,TL-085,A
M11383,MA1A**********383,WO14383,Sedan X,TRIM-1, stn-05 ,2026-03-05 01:18,ENG-1018,SUP-099,EMP335,TL-074,C
M11384,MA1A**********384,WO14384,Hatch Z,GA-1,STN-04,2026-03-05 01:20,ENG-1278,SUP-111,EMP191,TL-068,C
M11385,MA1A**********385,WO14385,SUV Pro,GA-1,STN-04,2026-03-05 01:21,ENG-1462,SUP-181,EMP179,TL-015,C
M11386,MA1A**********386,WO14386,Hatch Z,GA-2, stn-05 ,2026-03-05 01:22,ENG-1281,SUP-198,EMP399,TL-055,
M11387,MA1A**********387,WO14387,SUV Pro,GA-2,STN-03,2026-03-05 01:23,ENG-1101,SUP-110,EMP349,TL-031,C
M11388,MA1A**********388,WO14388,Hatch Z,PAINT-1, stn-05 ,2026-03-05 01:25,ENG-1269,SUP-153,EMP308,TL-006,
M11389,MA1A**********389,WO14389,Sedan X,TRIM-1,STN-02,2026-03-05 01:26,ENG-1068,SUP-137,EMP375,TL-028,C
M11390,MA1A**********390,WO14390,Sedan X,GA-2,STN-02,2026-03-05 01:27,ENG-1410,SUP-089,EMP154,TL-097,B
M11391,MA1A**********391,WO14391,Hatch Z,GA-1,STN-01,2026-03-05 01:28,ENG-1139,SUP-049,EMP124,TL-078,
M11392,MA1A**********392,WO14392,SUV Pro,GA-2,STN-04,2026-03-05 01:30,ENG-1325,SUP-080,EMP216,TL-056,
M11393,MA1A**********393,WO14393,Hatch Z,GA-2,STN-03,2026-03-05 01:31,ENG-1245,SUP-183,EMP390,TL-053,
M11394,MA1A**********394,WO14394,Sedan X,PAINT-1,STN-05,2026-03-05 01:32,ENG-1493,SUP-006,EMP200,TL-091,A
M11395,MA1A**********395,WO14395,Hatch Z,GA-1,STN-04,2026-03-05 01:33,ENG-1344,SUP-185,EMP216,TL-047,
M11396,MA1A**********396,WO14396,SUV Pro,GA-2,STN-04,2026-03-05 01:35,ENG-1422,SUP-007,EMP362,TL-023,C
M11397,MA1A**********397,WO14397,Sedan X,TRIM-1,STN-02,2026-03-05 01:36,ENG-1459,SUP-187,EMP341,TL-076,C
M11398,MA1A**********398,WO14398,Hatch Z,GA-1,STN-02,2026-03-05 01:37,ENG-1453,SUP-130,EMP367,TL-050,
M11399,MA1A**********399,WO14399,Hatch Z,GA-1,STN-01,2026-03-05 01:38,ENG-1414,SUP-033,EMP165,TL-026,B
M11400,MA1A**********400,WO14400,Sedan X,PAINT-1, stn-05 ,2026-03-05 01:40,ENG-1336,SUP-043,EMP265,TL-021,
M11401,MA1A**********401,WO14401,Sedan X,GA-1,STN-05,2026-03-05 01:41,ENG-1250,SUP-165,EMP379,TL-073,B
M11402,MA1A**********402,WO14402,SUV Pro,PAINT-1,STN-04,2026-03-05 01:42,ENG-1388,SUP-195,EMP263,TL-058,C
M11403,MA1A**********403,WO14403,Hatch Z,PAINT-1,STN-04,2026-03-05 01:43,ENG-1468,SUP-096,EMP209,TL-024,C
M11404,MA1A**********404,WO14404,Hatch Z,PAINT-1,STN-03,2026-03-05 01:45,ENG-1146,SUP-020,EMP156,TL-067,A
M11405,MA1A**********405,WO14405,Hatch Z,PAINT-1,STN-01,2026-03-05 01:46,ENG-1109,SUP-098,EMP330,TL-025,A
M11406,MA1A**********406,WO14406,Hatch Z,PAINT-1,STN-02,2026-03-05 01:47,ENG-1029,SUP-053,EMP382,TL-083,A
M11407,MA1A**********407,WO14407,Hatch Z,GA-2,STN-04,2026-03-05 01:48,ENG-1428,SUP-185,EMP319,TL-066,C
M11408,MA1A**********408,WO14408,Sedan X,PAINT-1,Stn-03,2026-03-05 01:50,ENG-1254,SUP-021,EMP233,TL-049,B
M11409,MA1A**********409,WO14409,Sedan X,GA-1,STN-01,2026-03-05 01:51,ENG-1133,SUP-170,EMP367,TL-032,B
M11410,MA1A**********410,WO14410,Sedan X,PAINT-1,STN-03,2026-03-05 01:52,ENG-1499,SUP-016,EMP149,TL-015,B
M11411,MA1A**********411,WO14411,SUV Pro,GA-2,STN-05,2026-03-05 01:53,ENG-1106,SUP-100,EMP105,TL-026,A
M11412,MA1A**********412,WO14412,Hatch Z,TRIM-1,Stn-03,2026-03-05 01:55,ENG-1202,SUP-075,EMP339,TL-062,A
M11413,MA1A**********413,WO14413,Hatch Z,GA-1,STN-04,2026-03-05 01:56,ENG-1338,SUP-171,EMP347,TL-056,A
M11414,MA1A**********414,WO14414,Hatch Z,GA-2,Stn-03,2026-03-05 01:57,ENG-1238,SUP-097,EMP173,TL-095,C
M11415,MA1A**********415,WO14415,Sedan X,TRIM-1,STN-04,2026-03-05 01:58,ENG-1334,SUP-124,EMP133,TL-082,
M11416,MA1A**********416,WO14416,Sedan X,GA-1,STN-04,2026-03-05 02:00,ENG-1075,SUP-011,EMP244,TL-070,
M11417,MA1A**********417,WO14417,Hatch Z,GA-1, stn-05 ,2026-03-05 02:01,ENG-1153,SUP-027,EMP356,TL-050,B
M11418,MA1A**********418,WO14418,Sedan X,GA-2,Stn-03,2026-03-05 02:02,ENG-1343,SUP-042,EMP298,TL-039,C
M11419,MA1A**********419,WO14419,SUV Pro,PAINT-1,STN-05,2026-03-05 02:03,ENG-1219,SUP-120,EMP252,TL-014,A
M11420,MA1A**********420,WO14420,SUV Pro,GA-1,STN-03,2026-03-05 02:05,ENG-1367,SUP-176,EMP218,TL-078,A
M11421,MA1A**********421,WO14421,SUV Pro,PAINT-1,Stn-03,2026-03-05 02:06,ENG-1408,SUP-146,EMP116,TL-073,
M11422,MA1A**********422,WO14422,Hatch Z,GA-1,STN-02,2026-03-05 02:07,ENG-1152,SUP-034,EMP272,TL-085,A
M11423,MA1A**********423,WO14423,Hatch Z,TRIM-1, stn-05 ,2026-03-05 02:08,ENG-1027,SUP-032,EMP382,TL-009,C
M11424,MA1A**********424,WO14424,Hatch Z,GA-1,STN-02,2026-03-05 02:10,ENG-1203,SUP-140,EMP172,TL-075,
M11425,MA1A**********425,WO14425,SUV Pro,GA-1,STN-04,2026-03-05 02:11,ENG-1141,SUP-045,EMP160,TL-043,B
M11426,MA1A**********426,WO14426,Sedan X,GA-2, stn-05 ,2026-03-05 02:12,ENG-1461,SUP-102,EMP170,TL-100,C
M11427,MA1A**********427,WO14427,Sedan X,TRIM-1,Stn-03,2026-03-05 02:13,ENG-1001,SUP-036,EMP189,TL-015,
M11428,MA1A**********428,WO14428,Hatch Z,GA-1,STN-05,2026-03-05 02:15,ENG-1362,SUP-131,EMP333,TL-047,C
M11429,MA1A**********429,WO14429,Hatch Z,GA-1,STN-02,2026-03-05 02:16,ENG-1442,SUP-155,EMP218,TL-026,C
M11430,MA1A**********430,WO14430,Hatch Z,GA-2,Stn-03,2026-03-05 02:17,ENG-1257,SUP-077,EMP198,TL-088,A
M11431,MA1A**********431,WO14431,Sedan X,TRIM-1,STN-03,2026-03-05 02:70,ENG-1229,SUP-062,EMP267,TL-011,
M11432,MA1A**********432,WO14432,SUV Pro,PAINT-1,STN-03,2026-03-05 02:20,ENG-1193,SUP-147,EMP211,TL-099,C
M11433,MA1A**********433,WO14433,Sedan X,GA-1,STN-02,2026-03-05 02:21,ENG-1376,SUP-021,EMP255,TL-007,A
M11434,MA1A**********434,WO14434,Sedan X,GA-2,STN-02,2026-03-05 02:22,ENG-1044,SUP-147,EMP269,TL-048,
M11435,MA1A**********435,WO14435,Hatch Z,GA-1,STN-02,2026-03-05 02:23,ENG-1173,SUP-195,EMP332,TL-013,
M11436,MA1A**********436,WO14436,SUV Pro,GA-1,Stn-03,2026-03-05 02:25,ENG-1248,SUP-180,EMP113,TL-025,A
M11437,MA1A**********437,WO14437,SUV Pro,TRIM-1,STN-05,2026-03-05 02:26,ENG-1231,SUP-015,EMP393,TL-039,A
M11438,MA1A**********438,WO14438,Sedan X,PAINT-1, stn-05 ,2026-03-05 02:27,ENG-1195,SUP-002,EMP268,TL-012,
M11439,MA1A**********439,WO14439,SUV Pro,GA-2,Stn-03,2026-03-05 02:28,ENG-1324,SUP-162,EMP384,TL-076,C
M11440,MA1A**********440,WO14440,Sedan X,GA-2,STN-04,2026-03-05 02:30,ENG-1197,,EMP386,TL-034,A
M11441,MA1A**********441,WO14441,Hatch Z,TRIM-1,Stn-03,2026-03-05 02:31,ENG-1426,SUP-104,EMP334,TL-060,
M11442,MA1A**********442,WO14442,Sedan X,GA-1,STN-04,2026-03-05 02:32,ENG-1143,SUP-058,EMP258,TL-042,
M11443,MA1A**********443,WO14443,Hatch Z,GA-2,Stn-03,2026-03-05 02:33,ENG-1040,SUP-164,EMP341,TL-098,B
M11444,MA1A**********444,WO14444,Sedan X,GA-2,STN-02,2026-03-05 02:35,ENG-1090,SUP-068,EMP397,TL-054,
M11445,MA1A**********445,WO14445,SUV Pro,TRIM-1,STN-03,2026-03-05 02:36,ENG-1444,SUP-088,EMP159,TL-100,A
M11446,MA1A**********446,WO14446,SUV Pro,PAINT-1,STN-05,2026-03-05 02:37,ENG-1439,SUP-012,EMP255,TL-090,
M11447,MA1A**********447,WO14447,Hatch Z,GA-2,Stn-03,2026-03-05 02:38,ENG-1059,SUP-139,EMP147,TL-045,
M11448,MA1A**********448,WO14448,Sedan X,PAINT-1,Stn-03,2026-03-05 02:40,ENG-1148,SUP-042,EMP347,TL-007,
M11449,MA1A**********449,WO14449,Hatch Z,PAINT-1,Stn-03,2026-03-05 02:41,ENG-1296,SUP-184,EMP253,TL-062,
M11450,MA1A**********450,WO14450,Sedan X,GA-1,STN-01,2026-03-05 02:42,ENG-1026,SUP-124,EMP394,TL-061,
M11451,MA1A**********451,WO14451,SUV Pro,TRIM-1,STN-03,2026-03-05 02:43,ENG-1148,SUP-173,EMP279,TL-054,C
M11452,MA1A**********452,WO14452,SUV Pro,GA-2,STN-05,2026-03-05 02:45,ENG-1289,SUP-117,EMP177,TL-022,
M11453,MA1A**********453,WO14453,Hatch Z,GA-2,STN-03,2026-03-05 02:46,ENG-1259,SUP-087,EMP237,TL-088,A
M11454,MA1A**********454,WO14454,Sedan X,GA-1,STN-05,2026-03-05 02:47,ENG-1259,SUP-067,EMP294,TL-068,C
M11455,MA1A**********455,WO14455,Hatch Z,TRIM-1,STN-01,2026-03-05 02:48,ENG-1431,SUP-112,EMP294,TL-093,B
M11456,MA1A**********456,WO14456,Hatch Z,TRIM-1,STN-01,2026-03-05 02:50,ENG-1111,SUP-133,EMP167,TL-053,
M11457,MA1A**********457,WO14457,Sedan X,TRIM-1,STN-04,2026-03-05 02:51,ENG-1455,SUP-117,EMP324,TL-077,C
