Event_ID,VIN,Work_Order,Model,Line,Station,Timestamp,Part_Number,Supplier_Code,Operator_ID,Tool_ID,Shift,BOM_Status,VIN_Status
M11068,*************4068,WO14068,SUV Pro,TRIM-1,STN-02,2026-03-04 18:45,ENG-1222,SUP-101,EMP253,TL-067,C,Valid,Valid
M11069,*************4069,WO14069,Sedan X,GA-2,STN-01,2026-03-04 18:46,ENG-1440,SUP-170,EMP335,TL-061,C,Valid,Valid
M11070,*************4070,WO14070,Hatch Z,TRIM-1,STN-01,2026-03-04 18:47,ENG-1473,SUP-131,EMP248,TL-032,B,Valid,Valid
M11071,*************4071,WO14071,Hatch Z,TRIM-1,STN-03,2026-03-04 18:48,ENG-1411,SUP-157,EMP387,TL-028,C,Valid,Valid
M11072,*************4072,WO14072,SUV Pro,GA-2,STN-03,2026-03-04 18:50,ENG-1499,SUP-187,EMP320,TL-077,C,Valid,Valid
M11073,*************4073,WO14073,Hatch Z,GA-1,STN-03,2026-03-04 18:51,ENG-1012,SUP-196,EMP256,TL-041,A,Valid,Valid
M11074,*************4074,WO14074,SUV Pro,GA-1,STN-05,2026-03-04 18:52,ENG-1089,SUP-137,EMP237,TL-052,,Valid,Valid
M11075,*************4075,WO14075,Sedan X,GA-1,STN-01,2026-03-04 18:53,ENG-1234,SUP-051,EMP243,TL-023,B,Valid,Valid
M11076,*************4076,WO14076,Hatch Z,GA-1,STN-05,2026-03-04 18:55,ENG-1239,SUP-115,EMP216,TL-095,,Valid,Valid
M11077,*************4077,WO14077,Sedan X,PAINT-1,STN-03,2026-03-04 18:56,ENG-1325,SUP-089,EMP102,TL-031,A,Valid,Valid
M11078,*************4078,WO14078,Sedan X,TRIM-1,STN-02,2026-03-04 18:57,ENG-1171,SUP-144,EMP279,TL-015,C,Valid,Valid
M11079,*************4079,WO14079,Sedan X,GA-2,STN-05,2026-03-04 18:58,ENG-1356,SUP-163,EMP102,TL-039,C,Valid,Valid
M11080,*************4080,WO14080,Sedan X,GA-2,STN-05,2026-03-04 19:00,ENG-1048,SUP-080,EMP207,TL-044,B,Valid,Valid
M11081,*************4081,WO14081,Sedan X,GA-2,STN-04,2026-03-04 19:01,ENG-1305,SUP-068,EMP219,TL-029,,Valid,Valid
M11082,*************4082,WO14082,Hatch Z,PAINT-1,STN-02,2026-03-04 19:02,ENG-1040,SUP-185,EMP151,TL-015,B,Valid,Valid
M11083,*************4083,WO14083,Sedan X,PAINT-1,STN-05,2026-03-04 19:03,ENG-1014,SUP-071,EMP185,TL-052,C,Valid,Valid
M11084,*************4084,WO14084,Sedan X,TRIM-1,STN-03,2026-03-04 19:05,ENG-1135,SUP-039,EMP382,TL-056,,Valid,Valid
M11085,*************4085,WO14085,Sedan X,PAINT-1,STN-01,2026-03-04 19:06,ENG-1354,SUP-014,EMP368,TL-047,,Valid,Valid
M11086,*************4086,WO14086,Sedan X,GA-2,STN-05,2026-03-04 19:07,ENG-1366,SUP-174,EMP279,TL-045,C,Valid,Valid
M11087,*************4087,WO14087,SUV Pro,GA-1,STN-03,2026-03-04 19:08,ENG-1323,SUP-194,EMP320,TL-006,A,Valid,Valid
M11088,*************4088,WO14088,Hatch Z,GA-2,STN-03,2026-03-04 19:10,ENG-1048,SUP-021,EMP344,TL-086,C,Valid,Valid
M11089,*************4089,WO14089,SUV Pro,PAINT-1,STN-03,2026-03-04 19:11,ENG-1386,SUP-176,EMP212,TL-089,,Valid,Valid
M11090,*************4090,WO14090,Hatch Z,GA-1,STN-03,2026-03-04 19:12,ENG-1213,SUP-035,EMP342,TL-024,A,Valid,Valid
M11091,*************4091,WO14091,SUV Pro,TRIM-1,STN-02,2026-03-04 19:13,ENG-1126,SUP-114,EMP228,TL-050,A,Valid,Valid
M11092,*************4092,WO14092,Sedan X,GA-1,STN-05,2026-03-04 19:15,ENG-1162,SUP-122,EMP291,TL-055,B,Valid,Valid
M11093,*************4093,WO14093,SUV Pro,PAINT-1,STN-01,2026-03-04 19:16,ENG-1088,SUP-193,EMP317,TL-004,C,Valid,Valid
M11094,*************4094,WO14094,Hatch Z,GA-1,STN-05,2026-03-04 19:17,ENG-1499,SUP-168,EMP326,TL-051,B,Valid,Valid
M11095,*************4095,WO14095,Sedan X,GA-1,STN-04,2026-03-04 19:18,ENG-1292,SUP-060,EMP142,TL-078,,Valid,Valid
M11096,*************4096,WO14096,Sedan X,GA-1,STN-03,2026-03-04 19:20,ENG-1432,SUP-061,EMP272,TL-010,,Valid,Valid
M11097,*************4097,WO14097,Hatch Z,TRIM-1,STN-01,2026-03-04 19:21,ENG-1159,SUP-086,EMP116,TL-092,C,Valid,Valid
M11098,*************4098,WO14098,Hatch Z,GA-2,STN-03,2026-03-04 19:22,ENG-1064,SUP-174,EMP314,TL-057,B,Valid,Valid
M11099,*************4099,WO14099,Hatch Z,GA-1,STN-02,2026-03-04 19:23,ENG-1487,SUP-195,EMP210,TL-036,B,Valid,Valid
M11100,*************4100,WO14100,Hatch Z,GA-1,STN-03,2026-03-04 19:25,ENG-1257,SUP-089,EMP146,TL-085,C,Valid,Valid
M11101,*************4101,WO14101,Hatch Z,GA-2,STN-01,2026-03-04 19:26,ENG-1074,SUP-095,EMP224,TL-052,C,Valid,Valid
M11102,*************4102,WO14102,SUV Pro,GA-1,STN-03,2026-03-04 19:27,ENG-1347,SUP-038,EMP383,TL-023,B,Valid,Valid
M11103,*************4103,WO14103,Sedan X,GA-2,STN-03,2026-03-04 19:28,ENG-1067,SUP-121,EMP285,TL-099,C,Valid,Valid
M11104,*************4104,WO14104,SUV Pro,TRIM-1,STN-04,2026-03-04 19:30,ENG-1094,SUP-156,EMP132,TL-015,C,Valid,Valid
M11105,*************4105,WO14105,SUV Pro,GA-1,STN-05,2026-03-04 19:31,ENG-1146,SUP-161,EMP232,TL-025,A,Valid,Valid
M11106,*************4106,WO14106,Hatch Z,GA-2,STN-05,2026-03-04 19:32,ENG-1153,SUP-064,EMP323,TL-079,C,Valid,Valid
M11107,*************4107,WO14107,Sedan X,GA-1,STN-01,2026-03-04 19:33,ENG-1351,SUP-168,EMP180,TL-086,,Valid,Valid
M11108,*************4108,WO14108,SUV Pro,GA-1,STN-05,2026-03-04 19:35,ENG-1328,SUP-028,EMP264,TL-003,,Valid,Valid
M11109,*************4109,WO14109,Sedan X,GA-1,STN-05,2026-03-04 19:36,ENG-1479,SUP-120,EMP164,TL-050,C,Valid,Valid
M11110,*************4110,WO14110,Sedan X,TRIM-1,STN-02,2026-03-04 19:37,ENG-1438,SUP-042,EMP360,TL-015,,Valid,Valid
M11111,*************4111,WO14111,Sedan X,GA-1,STN-05,2026-03-04 19:38,ENG-1027,SUP-188,EMP357,TL-063,B,Valid,Valid
M11112,*************4112,WO14112,Hatch Z,GA-2,STN-02,2026-03-04 19:40,ENG-1050,SUP-152,EMP381,TL-032,,Valid,Valid
M11113,*************4113,WO14113,Hatch Z,GA-1,STN-03,2026-03-04 19:41,ENG-1164,SUP-114,EMP211,TL-087,,Valid,Valid
M11114,*************4114,WO14114,SUV Pro,TRIM-1,STN-01,2026-03-04 19:42,ENG-1395,SUP-007,EMP283,TL-018,,Valid,Valid
M11115,*************4115,WO14115,SUV Pro,GA-1,STN-04,2026-03-04 19:43,ENG-1329,SUP-075,EMP277,TL-077,A,Valid,Valid
M11116,*************4116,WO14116,SUV Pro,GA-2,STN-01,2026-03-04 19:45,ENG-1130,SUP-071,EMP262,TL-007,A,Valid,Valid
M11117,*************4117,WO14117,Sedan X,GA-1,STN-02,2026-03-04 19:46,ENG-1397,SUP-166,EMP293,TL-096,B,Valid,Valid
M11118,*************4118,WO14118,Hatch Z,TRIM-1,STN-05,2026-03-04 19:47,ENG-1313,SUP-009,EMP209,TL-096,C,Valid,Valid
M11119,*************4119,WO14119,Hatch Z,PAINT-1,STN-01,2026-03-04 19:48,ENG-1087,SUP-153,EMP261,TL-065,,Valid,Valid
M11120,*************4120,WO14120,SUV Pro,TRIM-1,STN-01,2026-03-04 19:50,ENG-1121,SUP-167,EMP124,TL-035,A,Valid,Valid
M11121,*************4121,WO14121,Hatch Z,GA-2,STN-03,2026-03-04 19:51,ENG-1208,SUP-176,EMP335,TL-087,C,Valid,Valid
M11122,*************4122,WO14122,SUV Pro,GA-1,STN-05,2026-03-04 19:52,ENG-1364,SUP-186,EMP174,TL-031,,Valid,Valid
M11123,*************4123,WO14123,Hatch Z,GA-1,STN-01,2026-03-04 19:53,ENG-1038,SUP-063,EMP381,TL-086,B,Valid,Valid
M11124,*************4124,WO14124,SUV Pro,GA-2,STN-01,2026-03-04 19:55,ENG-1024,SUP-193,EMP260,TL-013,B,Valid,Valid
M11125,*************4125,WO14125,Sedan X,PAINT-1,STN-04,2026-03-04 19:56,ENG-1030,SUP-026,EMP379,TL-040,B,Valid,Valid
M11126,*************4126,WO14126,Sedan X,GA-1,STN-01,2026-03-04 19:57,ENG-1120,SUP-138,EMP380,TL-022,C,Valid,Valid
M11127,*************4127,WO14127,Sedan X,GA-2,STN-01,2026-03-04 19:58,ENG-1394,SUP-141,EMP200,TL-088,A,Valid,Valid
M11128,*************4128,WO14128,Hatch Z,TRIM-1,STN-05,2026-03-04 20:00,ENG-1062,SUP-186,EMP310,TL-029,,Valid,Valid
M11129,*************4129,WO14129,Sedan X,GA-2,STN-05,2026-03-04 20:01,ENG-1289,SUP-174,EMP144,TL-084,,Valid,Valid
M11130,*************4130,WO14130,Sedan X,TRIM-1,STN-05,2026-03-04 20:02,ENG-1006,SUP-120,EMP361,TL-076,C,Valid,Valid
M11131,*************4131,WO14131,Hatch Z,TRIM-1,STN-04,2026-03-04 20:03,ENG-1246,SUP-048,EMP123,TL-006,A,Valid,Valid
M11132,*************4132,WO14132,SUV Pro,GA-2,STN-01,2026-03-04 20:05,ENG-1131,SUP-179,EMP151,TL-100,A,Valid,Valid
M11133,*************4133,WO14133,SUV Pro,GA-1,STN-04,2026-03-04 20:06,ENG-1058,SUP-112,EMP223,TL-035,C,Valid,Valid
M11134,*************4134,WO14134,Sedan X,PAINT-1,STN-01,2026-03-04 20:07,ENG-1092,SUP-056,EMP334,TL-001,C,Valid,Valid
M11135,*************4135,WO14135,Sedan X,GA-1,STN-03,2026-03-04 20:08,ENG-1299,SUP-193,EMP141,TL-080,C,Valid,Valid
M11136,*************4136,WO14136,Hatch Z,PAINT-1,STN-03,2026-03-04 20:10,ENG-1132,SUP-094,EMP315,TL-078,,Valid,Valid
M11137,*************4137,WO14137,Sedan X,TRIM-1,STN-03,2026-03-04 20:11,ENG-1173,SUP-100,EMP158,TL-077,B,Valid,Valid
M11138,*************4138,WO14138,SUV Pro,TRIM-1,STN-04,2026-03-04 20:12,ENG-1040,SUP-061,EMP324,TL-058,A,Valid,Valid
M11139,*************4139,WO14139,Hatch Z,TRIM-1,STN-03,2026-03-04 20:13,ENG-1072,SUP-109,EMP223,TL-075,C,Valid,Valid
M11140,*************4140,WO14140,SUV Pro,GA-1,STN-02,2026-03-04 20:15,ENG-1379,SUP-103,EMP295,TL-100,,Valid,Valid
M11141,*************4141,WO14141,Hatch Z,GA-2,STN-01,2026-03-04 20:16,ENG-1190,SUP-094,EMP353,TL-027,,Valid,Valid
M11142,*************4142,WO14142,Sedan X,GA-2,STN-05,2026-03-04 20:17,ENG-1433,SUP-135,EMP344,TL-096,C,Valid,Valid
M11143,*************4143,WO14143,Sedan X,GA-2,STN-05,2026-03-04 20:18,ENG-1071,SUP-056,EMP247,TL-086,,Valid,Valid
M11144,*************4144,WO14144,Sedan X,PAINT-1,STN-03,2026-03-04 20:20,ENG-1403,SUP-101,EMP295,TL-023,,Valid,Valid
M11145,*************4145,WO14145,SUV Pro,GA-2,STN-05,2026-03-04 20:21,ENG-1111,SUP-001,EMP251,TL-088,A,Valid,Valid
M11146,*************4146,WO14146,Sedan X,TRIM-1,STN-04,2026-03-04 20:22,ENG-1398,SUP-025,EMP252,TL-023,A,Valid,Valid
M11147,*************4147,WO14147,SUV Pro,GA-2,STN-03,2026-03-04 20:23,ENG-1261,SUP-059,EMP157,TL-077,,Valid,Valid
M11148,*************4148,WO14148,Hatch Z,TRIM-1,STN-02,2026-03-04 20:25,ENG-1454,SUP-107,EMP234,TL-062,A,Valid,Valid
M11149,*************4149,WO14149,SUV Pro,TRIM-1,STN-03,2026-03-04 20:26,ENG-1193,SUP-138,EMP389,TL-050,,Valid,Valid
M11150,*************4150,WO14150,Sedan X,GA-2,STN-04,2026-03-04 20:27,ENG-1282,SUP-144,EMP218,TL-001,A,Valid,Valid
M11151,*************4151,WO14151,SUV Pro,GA-2,STN-04,2026-03-04 20:28,ENG-1349,SUP-155,EMP216,TL-052,B,Valid,Valid
M11152,*************4152,WO14152,Hatch Z,GA-1,STN-03,2026-03-04 20:30,ENG-1176,SUP-148,EMP192,TL-096,B,Valid,Valid
M11153,*************4153,WO14153,Hatch Z,GA-1,STN-05,2026-03-04 20:31,ENG-1329,SUP-043,EMP347,TL-008,,Valid,Valid
M11154,*************4154,WO14154,SUV Pro,GA-2,STN-03,2026-03-04 20:32,ENG-1032,SUP-012,EMP235,TL-007,,Valid,Valid
M11155,*************4155,WO14155,Hatch Z,GA-2,STN-05,2026-03-04 20:33,ENG-1048,SUP-021,EMP378,TL-058,B,Valid,Valid
M11156,*************4156,WO14156,Sedan X,GA-2,STN-03,2026-03-04 20:35,ENG-1245,SUP-032,EMP365,TL-025,A,Valid,Valid
M11157,*************4157,WO14157,Sedan X,GA-1,STN-04,2026-03-04 20:36,ENG-1356,SUP-150,EMP305,TL-084,A,Valid,Valid
M11158,*************4158,WO14158,SUV Pro,PAINT-1,STN-05,2026-03-04 20:37,ENG-1229,SUP-135,EMP366,TL-084,C,Valid,Valid
M11159,*************4159,WO14159,Hatch Z,TRIM-1,STN-03,2026-03-04 20:38,ENG-1297,SUP-158,EMP329,TL-080,A,Valid,Valid
M11160,*************4160,WO14160,SUV Pro,GA-2,STN-03,2026-03-04 20:40,ENG-1069,SUP-028,EMP351,TL-016,A,Valid,Valid
M11161,*************4161,WO14161,SUV Pro,TRIM-1,STN-03,2026-03-04 20:41,ENG-1171,SUP-107,EMP282,TL-067,A,Valid,Valid
M11162,*************4162,WO14162,Hatch Z,GA-1,STN-01,2026-03-04 20:42,ENG-1221,SUP-020,EMP352,TL-028,C,Valid,Valid
M11163,*************4163,WO14163,SUV Pro,GA-2,STN-01,2026-03-04 20:43,ENG-1208,SUP-052,EMP148,TL-022,,Valid,Valid
M11164,*************4164,WO14164,SUV Pro,PAINT-1,STN-04,2026-03-04 20:45,ENG-1418,SUP-046,EMP312,TL-014,,Valid,Valid
M11165,*************4165,WO14165,Hatch Z,PAINT-1,STN-05,2026-03-04 20:46,ENG-1210,SUP-056,EMP349,TL-072,A,Valid,Valid
M11166,*************4166,WO14166,Sedan X,GA-2,STN-05,2026-03-04 20:47,ENG-1436,SUP-177,EMP397,TL-075,A,Valid,Valid
M11167,*************4167,WO14167,SUV Pro,GA-2,STN-05,2026-03-04 20:48,ENG-1024,SUP-030,EMP206,TL-083,A,Valid,Valid
M11168,*************4168,WO14168,SUV Pro,GA-1,STN-04,2026-03-04 20:50,ENG-1252,SUP-090,EMP196,TL-088,B,Valid,Valid
M11169,*************4169,WO14169,Sedan X,TRIM-1,STN-02,2026-03-04 20:51,ENG-1410,SUP-177,EMP199,TL-054,A,Valid,Valid
M11170,*************4170,WO14170,Sedan X,GA-1,STN-04,2026-03-04 20:52,ENG-1314,SUP-135,EMP268,TL-035,A,Valid,Valid
M11171,*************4171,WO14171,Sedan X,PAINT-1,STN-05,2026-03-04 20:53,ENG-1308,SUP-015,EMP224,TL-061,B,Valid,Valid
M11172,*************4172,WO14172,Hatch Z,PAINT-1,STN-05,2026-03-04 20:55,ENG-1151,SUP-096,EMP364,TL-100,C,Valid,Valid
M11173,*************4173,WO14173,Hatch Z,GA-2,STN-03,2026-03-04 20:56,ENG-1355,SUP-108,EMP220,TL-088,A,Valid,Valid
M11174,*************4174,WO14174,Sedan X,TRIM-1,STN-03,2026-03-04 20:57,ENG-1142,SUP-188,EMP211,TL-078,B,Valid,Valid
M11175,*************4175,WO14175,Sedan X,PAINT-1,STN-03,2026-03-04 20:58,ENG-1492,SUP-088,EMP154,TL-057,C,Valid,Valid
M11176,*************4176,WO14176,Sedan X,GA-2,STN-03,2026-03-04 21:00,ENG-1285,SUP-018,EMP230,TL-064,,Valid,Valid
M11177,*************4177,WO14177,Sedan X,GA-1,STN-03,2026-03-04 21:01,ENG-1360,SUP-047,EMP196,TL-052,A,Valid,Valid
M11178,*************4178,WO14178,Sedan X,TRIM-1,STN-02,2026-03-04 21:02,ENG-1292,SUP-154,EMP233,TL-046,C,Valid,Valid
M11179,*************4179,WO14179,Sedan X,GA-2,STN-05,2026-03-04 21:03,ENG-1395,SUP-143,EMP228,TL-041,B,Valid,Valid
M11180,*************4180,WO14180,Sedan X,PAINT-1,STN-04,2026-03-04 21:05,ENG-1111,SUP-199,EMP126,TL-078,B,Valid,Valid
M11181,*************4181,WO14181,Sedan X,TRIM-1,STN-05,2026-03-04 21:06,ENG-1204,SUP-134,EMP272,TL-100,A,Valid,Valid
M11182,*************4182,WO14182,Hatch Z,TRIM-1,STN-05,2026-03-04 21:07,ENG-1338,SUP-079,EMP285,TL-999,,Valid,Valid
M11183,*************4183,WO14183,Sedan X,PAINT-1,STN-05,2026-03-04 21:08,ENG-1016,SUP-144,EMP190,TL-090,A,Valid,Valid
M11184,*************4184,WO14184,SUV Pro,TRIM-1,STN-05,2026-03-04 21:10,ENG-1397,SUP-049,EMP268,TL-084,A,Valid,Valid
M11185,*************4185,WO14185,SUV Pro,TRIM-1,STN-05,2026-03-04 21:11,ENG-1032,SUP-018,EMP205,TL-028,,Valid,Valid
M11186,*************4186,WO14186,Sedan X,TRIM-1,STN-04,2026-03-04 21:12,ENG-1014,SUP-123,EMP169,TL-016,,Valid,Valid
M11187,*************4187,WO14187,Hatch Z,GA-2,STN-05,2026-03-04 21:13,ENG-1150,SUP-003,EMP192,TL-040,B,Valid,Valid
M11188,*************4188,WO14188,Hatch Z,GA-2,STN-05,2026-03-04 21:15,ENG-1087,SUP-189,EMP238,TL-013,B,Valid,Valid
M11189,*************4189,WO14189,Sedan X,TRIM-1,STN-05,2026-03-04 21:16,ENG-1467,SUP-063,EMP194,TL-094,B,Valid,Valid
M11190,*************4190,WO14190,SUV Pro,PAINT-1,STN-03,2026-03-04 21:17,ENG-1461,SUP-004,EMP148,TL-070,A,Valid,Valid
M11191,*************4191,WO14191,Hatch Z,PAINT-1,STN-03,2026-03-04 21:18,ENG-1137,SUP-044,EMP251,TL-098,C,Valid,Valid
M11192,*************4192,WO14192,Sedan X,GA-1,STN-02,2026-03-04 21:20,ENG-1354,SUP-072,EMP225,TL-097,C,Valid,Valid
M11193,*************4193,WO14193,Sedan X,PAINT-1,STN-04,2026-03-04 21:21,ENG-1210,SUP-090,EMP146,TL-016,,Valid,Valid
M11194,*************4194,WO14194,Hatch Z,GA-1,STN-03,2026-03-04 21:22,ENG-1213,SUP-071,EMP104,TL-079,C,Valid,Valid
M11195,*************4195,WO14195,Sedan X,PAINT-1,STN-04,2026-03-04 21:23,ENG-1179,SUP-050,EMP376,TL-080,A,Valid,Valid
M11196,*************4196,WO14196,Sedan X,TRIM-1,STN-01,2026-03-04 21:25,ENG-1163,SUP-080,EMP168,TL-039,C,Valid,Valid
M11197,*************4197,WO14197,Sedan X,GA-1,STN-05,2026-03-04 21:26,ENG-1465,SUP-046,EMP297,TL-010,A,Valid,Valid
M11198,*************4198,WO14198,Sedan X,GA-2,STN-03,2026-03-04 21:27,ENG-1196,SUP-082,EMP236,TL-024,B,Valid,Valid
M11199,*************4199,WO14199,Sedan X,GA-2,STN-02,2026-03-04 21:28,ENG-1245,SUP-098,EMP295,TL-056,,Valid,Valid
M11200,*************4200,WO14200,Hatch Z,GA-2,STN-03,2026-03-04 21:30,ENG-1085,SUP-146,EMP277,TL-030,B,Valid,Valid
M11201,*************4201,WO14201,Hatch Z,TRIM-1,STN-01,2026-03-04 21:31,ENG-1291,SUP-065,EMP147,TL-009,B,Valid,Valid
M11202,*************4202,WO14202,Hatch Z,GA-1,STN-03,2026-03-04 21:32,ENG-1318,SUP-060,EMP256,TL-017,C,Valid,Valid
M11203,*************4203,WO14203,Hatch Z,GA-2,STN-03,2026-03-04 21:33,ENG-1001,SUP-097,EMP317,TL-087,B,Valid,Valid
M11204,*************4204,WO14204,Hatch Z,GA-2,STN-03,2026-03-04 21:35,ENG-1209,SUP-049,EMP203,TL-039,B,Valid,Valid
M11205,*************4205,WO14205,Sedan X,PAINT-1,STN-02,2026-03-04 21:36,ENG-1001,SUP-121,EMP289,TL-014,,Valid,Valid
M11206,*************4206,WO14206,SUV Pro,PAINT-1,STN-05,2026-03-04 21:37,ENG-1019,SUP-130,EMP322,TL-100,C,Valid,Valid
M11207,*************4207,WO14207,SUV Pro,GA-2,STN-03,2026-03-04 21:38,ENG-1127,SUP-187,EMP387,TL-023,,Valid,Valid
M11208,*************4208,WO14208,Hatch Z,GA-2,STN-05,2026-03-04 21:40,ENG-1168,SUP-088,EMP110,TL-058,C,Valid,Valid
M11209,*************4209,WO14209,Sedan X,PAINT-1,STN-03,2026-03-04 21:41,ENG-1426,SUP-006,EMP395,TL-045,B,Valid,Valid
M11210,*************4210,WO14210,Hatch Z,PAINT-1,STN-05,2026-03-04 21:42,ENG-1139,SUP-123,EMP104,TL-032,,Valid,Valid
M11211,*************4211,WO14211,Hatch Z,TRIM-1,STN-03,2026-03-04 21:43,ENG-1167,SUP-054,EMP265,TL-077,A,Valid,Valid
M11212,*************4212,WO14212,SUV Pro,TRIM-1,STN-03,2026-03-04 21:45,ENG-1022,SUP-067,EMP334,TL-016,B,Valid,Valid
M11213,*************4213,WO14213,Sedan X,GA-1,STN-03,2026-03-04 21:46,ENG-1303,SUP-151,EMP274,TL-036,B,Valid,Valid
M11214,*************4214,WO14214,Hatch Z,TRIM-1,STN-02,2026-03-04 21:47,ENG-1478,SUP-071,EMP245,TL-095,,Valid,Valid
M11215,*************4215,WO14215,Hatch Z,TRIM-1,STN-05,2026-03-04 21:48,ENG-1492,SUP-112,EMP320,TL-058,C,Valid,Valid
M11216,*************4216,WO14216,SUV Pro,GA-1,STN-04,2026-03-04 21:50,ENG-1358,SUP-028,EMP334,TL-090,A,Valid,Valid
M11217,*************4217,WO14217,SUV Pro,GA-1,STN-01,2026-03-04 21:51,ENG-1433,SUP-067,EMP325,TL-011,A,Valid,Valid
M11218,*************4218,WO14218,Sedan X,GA-2,STN-03,2026-03-04 21:52,ENG-1268,,EMP233,TL-092,,Valid,Valid
M11219,*************4219,WO14219,Sedan X,PAINT-1,STN-04,2026-03-04 21:53,ENG-1245,SUP-092,EMP314,TL-056,C,Valid,Valid
M11220,*************4220,WO14220,Sedan X,PAINT-1,STN-01,2026-03-04 21:59,ENG-1277,SUP-187,EMP358,TL-055,A,Valid,Valid
M11221,*************4221,WO14221,Hatch Z,GA-1,STN-04,2026-03-04 21:56,ENG-1251,SUP-170,EMP249,TL-034,B,Valid,Valid
M11222,*************4222,WO14222,Sedan X,PAINT-1,STN-05,2026-03-04 21:57,ENG-1106,SUP-095,EMP322,TL-074,C,Valid,Valid
M11223,*************4223,WO14223,Sedan X,PAINT-1,STN-03,2026-03-04 21:58,ENG-1388,SUP-005,EMP271,TL-999,,Valid,Valid
M11224,*************4224,WO14224,SUV Pro,GA-2,STN-04,2026-03-04 22:00,ENG-1175,SUP-080,EMP123,TL-018,C,Valid,Valid
M11225,*************4225,WO14225,Sedan X,TRIM-1,STN-01,2026-03-04 22:01,ENG-1241,SUP-180,EMP374,TL-076,B,Valid,Valid
M11226,*************4226,WO14226,SUV Pro,TRIM-1,STN-01,2026-03-04 22:02,ENG-1153,SUP-009,EMP166,TL-043,A,Valid,Valid
M11227,*************4227,WO14227,Hatch Z,GA-2,STN-05,2026-03-04 22:03,ENG-1165,SUP-181,EMP351,TL-055,B,Valid,Valid
M11228,*************4228,WO14228,SUV Pro,PAINT-1,STN-05,2026-03-04 22:05,ENG-1404,SUP-019,EMP310,TL-098,B,Valid,Valid
M11229,*************4229,WO14229,Hatch Z,PAINT-1,STN-05,2026-03-04 22:06,ENG-1125,SUP-195,EMP308,TL-072,A,Valid,Valid
M11230,*************4230,WO14230,Hatch Z,TRIM-1,STN-02,2026-03-04 22:07,ENG-1165,SUP-132,EMP279,TL-029,A,Valid,Valid
M11231,*************4231,WO14231,Hatch Z,GA-1,STN-01,2026-03-04 22:08,ENG-1394,SUP-021,EMP172,TL-057,,Valid,Valid
M11232,*************4232,WO14232,Hatch Z,PAINT-1,STN-01,2026-03-04 22:10,ENG-1495,SUP-157,EMP206,TL-001,C,Valid,Valid
M11233,*************4233,WO14233,Hatch Z,PAINT-1,STN-02,2026-03-04 22:11,ENG-1464,SUP-182,EMP350,TL-059,C,Valid,Valid
M11234,*************4234,WO14234,Hatch Z,TRIM-1,STN-03,2026-03-04 22:12,ENG-1243,SUP-013,EMP210,TL-050,C,Valid,Valid
M11235,*************4235,WO14235,SUV Pro,GA-2,STN-01,2026-03-04 22:13,ENG-1484,SUP-050,EMP316,TL-028,C,Valid,Valid
M11236,*************4236,WO14236,SUV Pro,PAINT-1,STN-02,2026-03-04 22:15,ENG-1321,SUP-153,EMP232,TL-052,,Valid,Valid
M11237,*************4237,WO14237,Hatch Z,GA-2,STN-02,2026-03-04 22:16,ENG-1053,SUP-138,EMP136,TL-087,B,Valid,Valid
M11238,*************4238,WO14238,Sedan X,GA-2,STN-03,2026-03-04 22:17,ENG-1225,SUP-174,EMP315,TL-012,,Valid,Valid
M11239,*************4239,WO14239,Hatch Z,GA-1,STN-04,2026-03-04 22:18,ENG-1451,SUP-057,EMP163,TL-058,C,Valid,Valid
M11240,*************4240,WO14240,SUV Pro,PAINT-1,STN-04,2026-03-04 22:20,ENG-1236,SUP-110,EMP188,TL-087,,Valid,Valid
M11241,*************4241,WO14241,Sedan X,TRIM-1,STN-02,2026-03-04 22:21,ENG-1482,SUP-101,EMP327,TL-069,C,Valid,Valid
M11242,*************4242,WO14242,Hatch Z,GA-1,STN-05,2026-03-04 22:22,ENG-1314,SUP-142,EMP350,TL-064,C,Valid,Valid
M11243,*************4243,WO14243,SUV Pro,PAINT-1,STN-05,2026-03-04 22:23,ENG-1139,SUP-176,EMP246,TL-084,B,Valid,Valid
M11244,*************4244,WO14244,SUV Pro,PAINT-1,STN-02,2026-03-04 22:25,ENG-1300,SUP-091,EMP197,TL-058,,Valid,Valid
M11245,*************4245,WO14245,SUV Pro,GA-1,STN-03,2026-03-04 22:26,ENG-1401,SUP-062,EMP343,TL-050,,Valid,Valid
M11246,*************4246,WO14246,SUV Pro,TRIM-1,STN-03,2026-03-04 22:27,ENG-1012,SUP-068,EMP176,TL-003,,Valid,Valid
M11247,*************4247,WO14247,SUV Pro,TRIM-1,STN-03,2026-03-04 22:28,ENG-1041,SUP-079,EMP327,TL-045,B,Valid,Valid
M11248,*************4248,WO14248,SUV Pro,GA-1,STN-01,2026-03-04 22:30,ENG-1162,SUP-194,EMP341,TL-099,B,Valid,Valid
M11249,*************4249,WO14249,Hatch Z,GA-2,STN-01,2026-03-04 22:31,ENG-1318,SUP-151,EMP129,TL-999,A,Valid,Valid
M11250,*************4250,WO14250,Hatch Z,GA-1,STN-05,2026-03-04 22:32,ENG-1435,SUP-072,EMP117,TL-053,C,Valid,Valid
M11251,*************4251,WO14251,SUV Pro,PAINT-1,STN-05,2026-03-04 22:33,ENG-1259,SUP-039,EMP223,TL-096,C,Valid,Valid
