Reading_ID,Event_ID,Tool_Mac,Torque,Temp
SR-11720,EVT-14519,AA:BB:CC:00:38,44.7,82.6
SR-11721,EVT-11033,AA:BB:CC:00:20,45.6,80.8 C
SR-11722,EVT-14587,AA:BB:CC:00:15,45.7,89.9
SR-11723,EVT-12315,AA:BB:CC:00:21,44.0,89.2
SR-11724,EVT-10211,AA:BB:CC:00:95,43.3,94.5
SR-11725,EVT-14543,AA:BB:CC:00:19,48.1,75.6
SR-11726,EVT-10383,AA:BB:CC:00:08,45.6,80.8
SR-11727,EVT-14350,AA:BB:CC:00:42,41.3,86.8
SR-11728,EVT-13494,AA:BB:CC:00:22,44.9,94.3
SR-11729,EVT-14448,AA:BB:CC:00:76,43.0,82.6
SR-11730,EVT-10013,AA:BB:CC:00:17,45.8,92.5
SR-11731,EVT-13756,AA:BB:CC:00:12,47.0,92.6
SR-11732,EVT-10880,AA:BB:CC:00:95,43.6,87.2
SR-11733,EVT-12896,AA:BB:CC:00:63,46.5,86.3
SR-11734,EVT-13440,AA:BB:CC:00:72,47.4,82.0
SR-11735,EVT-14942,AA:BB:CC:00:59,45.5,77.0
SR-11736,EVT-10004,AA:BB:CC:00:48,43.6,85.0
SR-11737,EVT-12466,AA:BB:CC:00:82,48.0,81.3
SR-11738,EVT-14094,AA:BB:CC:00:27,48.1,84.9
SR-11739,EVT-13863,AA:BB:CC:00:64,44.9,80.8
SR-11740,EVT-10981,AA:BB:CC:00:63,45.1,86.8
SR-11741,EVT-12137,AA:BB:CC:00:43,45.6,80.1
SR-11742,EVT-11744,AA:BB:CC:00:70,33.19 ft-lb,89.1
SR-11743,EVT-13961,AA:BB:CC:00:28,44.6,81.9
SR-11744,EVT-14545,AA:BB:CC:00:29,43.7,85.2
SR-11745,EVT-11470,AA:BB:CC:00:18,47.4,81.9
SR-11746,EVT-11817,AA:BB:CC:00:46,41.7,86.7
SR-11747,EVT-13294,AA:BB:CC:00:87,44.0,79.1
SR-11748,EVT-13713,AA:BB:CC:00:57,47.0,85.8
SR-11749,EVT-14994,AA:BB:CC:00:100, 45.0 ,88.4
SR-11750,EVT-10672,AA:BB:CC:00:10,42.8,90.6
SR-11751,EVT-14102,AA:BB:CC:00:52,44.0,85.5
SR-11752,EVT-10600,AA:BB:CC:00:27,47.9,88.2
SR-11753,EVT-10336,AA:BB:CC:00:18,47.4,92.9
SR-11754,EVT-10352,AA:BB:CC:00:41,44.7,80.7
SR-11755,EVT-10358,AA:BB:CC:00:53,42.8,77.0
SR-11756,EVT-14872,AA:BB:CC:00:13,46.9,93.3
SR-11757,EVT-10175,AA:BB:CC:00:23,43.9,79.4
SR-11758,EVT-11186,AA:BB:CC:00:51,49.3,83.7
SR-11759,EVT-13901,AA:BB:CC:00:40,43.5,79.0
SR-11760,EVT-13909,AA:BB:CC:00:87,45.9,84.6
SR-11761,EVT-11746,AA:BB:CC:00:40,47.7,83.4
SR-11762,EVT-14685,AA:BB:CC:00:50,45.8,83.4
SR-11763,EVT-11282,AA:BB:CC:00:29,45.4,75.6
SR-11764,EVT-13589,AA:BB:CC:00:74,42.4,70.1
SR-11765,EVT-12868,AA:BB:CC:00:94,45.8,85.9
SR-11766,EVT-14227,AA:BB:CC:00:22,45.7,82.3
SR-11767,EVT-11545,AA:BB:CC:00:58,45.0,84.3
SR-11768,EVT-14831,AA:BB:CC:00:95,43.5,78.8
SR-11769,EVT-12096,AA:BB:CC:00:42,33.19 ft-lb,82.1
SR-11770,EVT-12986,AA:BB:CC:00:23,46.4,85.7
SR-11771,EVT-12041,AA:BB:CC:00:68,44.8,89.1
SR-11772,EVT-13754,AA:BB:CC:00:02,46.1,85.6
SR-11773,EVT-12805,AA:BB:CC:00:78,45.6,85.8
SR-11774,EVT-14453,AA:BB:CC:00:40,44.1,91.7
SR-11775,EVT-10810,AA:BB:CC:00:26,45.3,86.9
SR-11776,EVT-14914,AA:BB:CC:00:22,43.9,81.8
SR-11777,EVT-13365,AA:BB:CC:00:46,43.5,91.7
SR-11778,EVT-12710,AA:BB:CC:00:82,46.4,91.0
SR-11779,EVT-11457,AA:BB:CC:00:72,45.7 Nm,84.8
SR-11780,EVT-13245,AA:BB:CC:00:100,44.8,79.5
SR-11781,EVT-11832,AA:BB:CC:00:75,46.4,82.7
SR-11782,EVT-13273,AA:BB:CC:00:60,43.8,95.5
SR-11783,EVT-13662,AA:BB:CC:00:80,43.6,92.1
SR-11784,EVT-14977,AA:BB:CC:00:15,42.1,95.0
SR-11785,EVT-11459,AA:BB:CC:00:47,42.9,79.3
SR-11786,EVT-14431,AA:BB:CC:00:83,44.7,83.8
SR-11787,EVT-13558,AA:BB:CC:00:60,48.9,87.5
SR-11788,EVT-11949,AA:BB:CC:00:72,42.5,90.6
SR-11789,EVT-13180,AA:BB:CC:00:17,41.0,82.6
SR-11790,EVT-13961,AA:BB:CC:00:18,44.4,85.8
SR-11791,EVT-12603,AA:BB:CC:00:66,45.2,81.1
SR-11792,EVT-13831,AA:BB:CC:00:37,43.2,88.5
SR-11793,EVT-12283,AA:BB:CC:00:24,47.3,90.7
SR-11794,EVT-11225,AA:BB:CC:00:81,43.3,90.8
SR-11795,EVT-11895,AA:BB:CC:00:15,44.5,85.4
SR-11796,EVT-13629,AA:BB:CC:00:51,45.1,80.6
SR-11797,EVT-11594,AA:BB:CC:00:24,47.8,89.8
SR-11798,EVT-11197,AA:BB:CC:00:23,46.7,88.6
SR-11799,EVT-14639,AA:BB:CC:00:91,45.7,83.2 C
SR-11800,EVT-11308,AA:BB:CC:00:86,45.5,84.7
SR-11801,EVT-13704,AA:BB:CC:00:47,46.4,79.8
SR-11802,EVT-12601,AA:BB:CC:00:62,48.9,90.7
SR-11803,EVT-14060,AA:BB:CC:00:77,41.5,88.6 C
SR-11804,EVT-10766,AA:BB:CC:00:63,43.0,81.8
SR-11805,EVT-11525,AA:BB:CC:00:12,43.1,84.2
SR-11806,EVT-14785,AA:BB:CC:00:99,48.6,73.2
SR-11807,EVT-14693,AA:BB:CC:00:92,41.8,88.9
SR-11808,EVT-14603,AA:BB:CC:00:10,42.3,83.9
SR-11809,EVT-14333,AA:BB:CC:00:74,44.9,75.5
SR-11810,EVT-13716,AA:BB:CC:00:55,47.6,79.4
SR-11811,EVT-10934,AA:BB:CC:00:45,47.0,83.6
SR-11812,EVT-10720,AA:BB:CC:00:88,44.4,77.8
SR-11813,EVT-11889,AA:BB:CC:00:92,43.6,95.6
SR-11814,EVT-12136,AA:BB:CC:00:37,45.6,84.8
SR-11815,EVT-14330,AA:BB:CC:00:09,42.2,80.5
SR-11816,EVT-10038,AA:BB:CC:00:100,49.4,88.9
SR-11817,EVT-12091,AA:BB:CC:00:99,45.7,85.8
SR-11818,EVT-14455,AA:BB:CC:00:56,49.1,87.7
SR-11819,EVT-11087,AA:BB:CC:00:49,44.3,86.2
SR-11820,EVT-14059,AA:BB:CC:00:66,44.5,83.2
SR-11821,EVT-11621,AA:BB:CC:00:58,45.7,90.3 C
SR-11822,EVT-10908,AA:BB:CC:00:53,44.7,90.5
SR-11823,EVT-13971,AA:BB:CC:00:23,44.6,88.0
SR-11824,EVT-12331,AA:BB:CC:00:12,42.1,91.1
SR-11825,EVT-11618,AA:BB:CC:00:85,44.7,86.1
SR-11826,EVT-11789,AA:BB:CC:00:29,41.7,92.0
SR-11827,EVT-10794,AA:BB:CC:00:100,43.4,87.7
SR-11828,EVT-13639,AA:BB:CC:00:27,44.1,80.0
SR-11829,EVT-10842,AA:BB:CC:00:70,43.1,84.7
SR-11830,EVT-13703,AA:BB:CC:00:20,44.6,81.9
SR-11831,EVT-13528,AA:BB:CC:00:54,44.6,86.9
SR-11832,EVT-13358,AA:BB:CC:00:48,50.3,84.9
SR-11833,EVT-10832,AA:BB:CC:00:56,46.7,85.8
SR-11834,EVT-10070,AA:BB:CC:00:22,45.4,78.4
SR-11835,EVT-11086,AA:BB:CC:00:23,42.5,86.4
SR-11836,EVT-10588,AA:BB:CC:00:34,43.3,87.9
SR-11837,EVT-12842,AA:BB:CC:00:04,33.19 ft-lb,92.4
SR-11838,EVT-14625,AA:BB:CC:00:96,45.9,91.5
SR-11839,EVT-12959,AA:BB:CC:00:16,43.6,95.1
SR-11840,EVT-11923,AA:BB:CC:00:68,46.0,76.8
SR-11841,EVT-13037,AA:BB:CC:00:28,46.3,185 F
SR-11842,EVT-11701,AA:BB:CC:00:92,44.2,83.5
SR-11843,EVT-12984,AA:BB:CC:00:22,43.9,87.1
SR-11844,EVT-11209,AA:BB:CC:00:08,44.8,91.8
SR-11845,EVT-13611,AA:BB:CC:00:90,43.4,79.5
SR-11846,EVT-14928,AA:BB:CC:00:94,42.9,83.2
SR-11847,EVT-10648,AA:BB:CC:00:53,41.6,85.3
SR-11848,EVT-10112,AA:BB:CC:00:09,42.0,86.2
SR-11849,EVT-10756,AA:BB:CC:00:90,45.1,88.6
SR-11850,EVT-11984,AA:BB:CC:00:42,45.8,82.9
SR-11851,EVT-13689,AA:BB:CC:00:54,44.8,84.3
SR-11852,EVT-11032,AA:BB:CC:00:75,43.4,84.0 C
SR-11853,EVT-13797,AA:BB:CC:00:25,46.7,88.3
SR-11854,EVT-11992,AA:BB:CC:00:98,48.8,83.6
SR-11855,EVT-11141,AA:BB:CC:00:91,45.1,82.4
SR-11856,EVT-12253,AA:BB:CC:00:10,44.4 Nm,77.3
SR-11857,EVT-11739,AA:BB:CC:00:79,45.7,91.6
SR-11858,EVT-11231,AA:BB:CC:00:69,41.0,87.8
SR-11859,EVT-10584,AA:BB:CC:00:12,46.4,91.3
SR-11860,EVT-13890,AA:BB:CC:00:08,43.1,90.6
SR-11861,EVT-13871,AA:BB:CC:00:70,47.3,87.8
SR-11862,EVT-10015,AA:BB:CC:00:88,42.2,92.7
SR-11863,EVT-11396,AA:BB:CC:00:01,43.9,91.4
SR-11864,EVT-13513,AA:BB:CC:00:25,42.0,85.2
SR-11865,EVT-12451,AA:BB:CC:00:45,47.7,84.0
SR-11866,EVT-10851,AA:BB:CC:00:47,41.6,94.1
SR-11867,EVT-14603,AA:BB:CC:00:11,44.4 Nm,83.5
SR-11868,EVT-13700,AA:BB:CC:00:62,43.5,86.6
SR-11869,EVT-12290,AA:BB:CC:00:87,44.5,80.9
SR-11870,EVT-13443,AA:BB:CC:00:36,46.9,80.5
SR-11871,EVT-12767,AA:BB:CC:00:40,45.7,84.2
SR-11872,EVT-10658,AA:BB:CC:00:71,44.6,83.2
SR-11873,EVT-11867,AA:BB:CC:00:91,41.6,88.2
SR-11874,EVT-12344,AA:BB:CC:00:85,48.4,77.1
SR-11875,EVT-14475,AA:BB:CC:00:05,45.3,90.5
SR-11876,EVT-14569,AA:BB:CC:00:97,45.7,96.0
SR-11877,EVT-13873,AA:BB:CC:00:57,42.6,82.9
SR-11878,EVT-10020,AA:BB:CC:00:16,47.4,85.6
SR-11879,EVT-13176,AA:BB:CC:00:11,42.4,86.2
SR-11880,EVT-11123,AA:BB:CC:00:54,50.1,85.6
SR-11881,EVT-13820,AA:BB:CC:00:32,46.1,78.0
SR-11882,EVT-10082,AA:BB:CC:00:50,47.6,89.2
SR-11883,EVT-10532,AA:BB:CC:00:88,43.5,90.3
SR-11884,EVT-10470,AA:BB:CC:00:73,44.7,81.2
SR-11885,EVT-12734,AA:BB:CC:00:62,42.0,83.6
SR-11886,EVT-11691,AA:BB:CC:00:100,46.4,80.7
SR-11887,EVT-13007,AA:BB:CC:00:07,46.2 Nm,82.3
SR-11888,EVT-13595,AA:BB:CC:00:92,45.2,82.2
SR-11889,EVT-13969,AA:BB:CC:00:60,45.6,80.2
SR-11890,EVT-12845,AA:BB:CC:00:87,43.7,77.2
SR-11891,EVT-11766,AA:BB:CC:00:39,42.6,82.0
SR-11892,EVT-12214,AA:BB:CC:00:77,48.1,82.5
SR-11893,EVT-13961,AA:BB:CC:00:51,45.2,86.8
SR-11894,EVT-12429,AA:BB:CC:00:07,44.6,80.8
SR-11895,EVT-10791,AA:BB:CC:00:85,45.6,84.1 C
SR-11896,EVT-14747,AA:BB:CC:00:39,43.4,84.6
SR-11897,EVT-11361,AA:BB:CC:00:77,49.2 Nm,76.8
SR-11898,EVT-12693,AA:BB:CC:00:36,47.5,87.2
SR-11899,EVT-14152,AA:BB:CC:00:12,43.5,89.4
SR-11900,EVT-13214,AA:BB:CC:00:72,45.6,76.6
SR-11901,EVT-14404,AA:BB:CC:00:100,42.8,81.7
SR-11902,EVT-10920,AA:BB:CC:00:53,44.7,86.7
SR-11903,EVT-10223,AA:BB:CC:00:61,41.2,86.0
SR-11904,EVT-12699,AA:BB:CC:00:23,48.5,185 F
SR-11905,EVT-11135,AA:BB:CC:00:98,47.2,86.6
SR-11906,EVT-13608,AA:BB:CC:00:23,43.7,92.5
SR-11907,EVT-10809,AA:BB:CC:00:29,44.4,86.6
SR-11908,EVT-12294,AA:BB:CC:00:50,45.0,81.5
SR-11909,EVT-10523,AA:BB:CC:00:24,47.2 Nm,83.9
SR-11910,EVT-10419,AA:BB:CC:00:22,45.4,82.6
SR-11911,EVT-10131,AA:BB:CC:00:12,43.6,95.0
SR-11912,EVT-14578,AA:BB:CC:00:80,45.3,87.1
SR-11913,EVT-10055,AA:BB:CC:00:65,48.0,81.2
SR-11914,EVT-14465,AA:BB:CC:00:30,46.1,82.2
SR-11915,EVT-13335,AA:BB:CC:00:36,45.6,82.1
SR-11916,EVT-14796,AA:BB:CC:00:42,48.4,92.6
SR-11917,EVT-14615,AA:BB:CC:00:24,44.0,87.1
SR-11918,EVT-14742,AA:BB:CC:00:39,45.7,78.4
SR-11919,EVT-13943,AA:BB:CC:00:38,43.3,93.0
SR-11920,EVT-10943,AA:BB:CC:00:32,43.5,77.9
SR-11921,EVT-14130,AA:BB:CC:00:58,47.5,78.3
SR-11922,EVT-14362,AA:BB:CC:00:54,42.2,78.5
SR-11923,EVT-12646,AA:BB:CC:00:32,39.0,79.8
SR-11924,EVT-14705,AA:BB:CC:00:76,47.5,185 F
SR-11925,EVT-14562,AA:BB:CC:00:10,41.0,94.6
SR-11926,EVT-12565,AA:BB:CC:00:57,47.6,81.5
SR-11927,EVT-14328,AA:BB:CC:00:76,45.8,90.3
SR-11928,EVT-12376,AA:BB:CC:00:77,44.2,86.4
SR-11929,EVT-13612,AA:BB:CC:00:79,45.3,81.5
SR-11930,EVT-11215,AA:BB:CC:00:30,43.4,87.1
SR-11931,EVT-12793,AA:BB:CC:00:53,42.8,82.5
SR-11932,EVT-14673,AA:BB:CC:00:77,46.7,89.1
SR-11933,EVT-11902,AA:BB:CC:00:48,43.9,90.6
SR-11934,EVT-12277,AA:BB:CC:00:43,49.1,80.3
SR-11935,EVT-12188,AA:BB:CC:00:01,44.9,84.7
SR-11936,EVT-11094,AA:BB:CC:00:82,45.2,86.6
SR-11937,EVT-14920,AA:BB:CC:00:39,43.4,87.6
SR-11938,EVT-11023,AA:BB:CC:00:12,45.8,83.2
SR-11939,EVT-12000,AA:BB:CC:00:50,45.3,85.8
SR-11940,EVT-11714,AA:BB:CC:00:09,43.9,91.1
SR-11941,EVT-12772,AA:BB:CC:00:49,45.6,80.5
SR-11942,EVT-13933,AA:BB:CC:00:04,44.6,79.5
SR-11943,EVT-12172,AA:BB:CC:00:91,44.5 Nm,86.9
SR-11944,EVT-13412,AA:BB:CC:00:92,47.3,85.0
SR-11945,EVT-10880,AA:BB:CC:00:24,42.5,83.5
SR-11946,EVT-10863,AA:BB:CC:00:68,47.0,80.8
SR-11947,EVT-12391,AA:BB:CC:00:60,42.4,85.6
SR-11948,EVT-11186,AA:BB:CC:00:28,44.7,82.1
SR-11949,EVT-13597,AA:BB:CC:00:52,45.7,85.5
SR-11950,EVT-10183,AA:BB:CC:00:20,44.5,97.5
SR-11951,EVT-11085,AA:BB:CC:00:63,46.6,84.5
SR-11952,EVT-10907,AA:BB:CC:00:93,46.0 Nm,83.8
SR-11953,EVT-11878,AA:BB:CC:00:97,43.0,82.1
SR-11954,EVT-13580,AA:BB:CC:00:30,44.5,70.8
SR-11955,EVT-14237,AA:BB:CC:00:67,45.4,185 F
SR-11956,EVT-10629,AA:BB:CC:00:19,47.3,81.8
SR-11957,EVT-13800,AA:BB:CC:00:21,46.9,91.6
SR-11958,EVT-14629,AA:BB:CC:00:40,45.0,87.5
SR-11959,EVT-12540,AA:BB:CC:00:21,48.3,96.4
SR-11960,EVT-10624,AA:BB:CC:00:84,41.6,87.5
SR-11961,EVT-12746,AA:BB:CC:00:55,43.5,78.7
SR-11962,EVT-12901,AA:BB:CC:00:33,33.19 ft-lb,73.8
SR-11963,EVT-14622,AA:BB:CC:00:38,45.7,85.6
SR-11964,EVT-10110,AA:BB:CC:00:09,46.2,83.2
SR-11965,EVT-13916,AA:BB:CC:00:50,42.5,83.7
SR-11966,EVT-10112,AA:BB:CC:00:95,44.7,81.0
SR-11967,EVT-12513,AA:BB:CC:00:32,46.0,93.7
SR-11968,EVT-10828,AA:BB:CC:00:41,43.0,84.0
SR-11969,EVT-10046,AA:BB:CC:00:23,44.8,88.6
SR-11970,EVT-12841,AA:BB:CC:00:87,46.4,89.4
SR-11971,EVT-10580,AA:BB:CC:00:42,48.7,85.3
SR-11972,EVT-10455,AA:BB:CC:00:16,43.9,86.3
SR-11973,EVT-12979,AA:BB:CC:00:21,45.7,81.2
SR-11974,EVT-12230,AA:BB:CC:00:63,45.8,83.0
SR-11975,EVT-11607,AA:BB:CC:00:76, 43.0 ,86.3
SR-11976,EVT-13013,AA:BB:CC:00:70,46.8,81.2
SR-11977,EVT-12810,AA:BB:CC:00:14,44.9,90.1
SR-11978,EVT-10702,AA:BB:CC:00:86,45.9,82.7
SR-11979,EVT-12685,AA:BB:CC:00:95,44.4,87.7
SR-11980,EVT-13249,AA:BB:CC:00:47,44.5,91.6
SR-11981,EVT-11264,AA:BB:CC:00:42,44.1,80.2
SR-11982,EVT-10632,AA:BB:CC:00:28,43.2,84.6
SR-11983,EVT-11870,AA:BB:CC:00:69,41.0,78.0
SR-11984,EVT-12342,AA:BB:CC:00:26,45.2,85.3
SR-11985,EVT-10057,AA:BB:CC:00:52,43.9,82.3
SR-11986,EVT-13608,AA:BB:CC:00:91,43.3,84.7
SR-11987,EVT-14370,AA:BB:CC:00:93,46.1,94.9
SR-11988,EVT-11358,AA:BB:CC:00:80,45.3,82.2
SR-11989,EVT-12541,AA:BB:CC:00:56,42.7,185 F
SR-11990,EVT-14261,AA:BB:CC:00:90,44.9,82.3
SR-11991,EVT-10116,AA:BB:CC:00:08,44.1,91.4
SR-11992,EVT-12822,AA:BB:CC:00:75,45.6,83.8
SR-11993,EVT-12390,AA:BB:CC:00:03,47.3,89.3
SR-11994,EVT-11601,AA:BB:CC:00:66,43.4,81.2
SR-11995,EVT-13955,AA:BB:CC:00:01,44.3,87.1
SR-11996,EVT-10288,AA:BB:CC:00:01,46.0,86.8
SR-11997,EVT-10337,AA:BB:CC:00:84,43.8,87.7 C
SR-11998,EVT-10875,AA:BB:CC:00:42,45.3,88.0
SR-11999,EVT-14410,AA:BB:CC:00:95,44.2,81.5
SR-12000,EVT-14599,AA:BB:CC:00:50,46.9,86.7
SR-12001,EVT-11290,AA:BB:CC:00:80,45.9,78.3
SR-12002,EVT-14235,AA:BB:CC:00:51,44.2,81.6
SR-12003,EVT-12036,AA:BB:CC:00:48,44.7,89.1
SR-12004,EVT-14352,AA:BB:CC:00:67,42.5,185 F
SR-12005,EVT-10794,AA:BB:CC:00:39,44.8,81.3
SR-12006,EVT-10246,AA:BB:CC:00:70,43.2,86.0
SR-12007,EVT-10584,AA:BB:CC:00:37,45.4,89.0
SR-12008,EVT-14544,AA:BB:CC:00:36,46.0,82.7
SR-12009,EVT-12767,AA:BB:CC:00:76,44.9,82.5
SR-12010,EVT-11976,AA:BB:CC:00:74,45.6,86.9
SR-12011,EVT-14264,AA:BB:CC:00:35,45.5,86.4
SR-12012,EVT-13663,AA:BB:CC:00:66,46.7,80.4
SR-12013,EVT-11327,AA:BB:CC:00:31,40.5,75.3
SR-12014,EVT-10681,AA:BB:CC:00:40,46.4,89.8
SR-12015,EVT-12503,AA:BB:CC:00:79,48.1,84.0
SR-12016,EVT-12799,AA:BB:CC:00:33,46.1,84.3
SR-12017,EVT-13845,AA:BB:CC:00:66, 43.0 ,86.8
SR-12018,EVT-11374,AA:BB:CC:00:27,47.1,82.1
SR-12019,EVT-12320,AA:BB:CC:00:50,44.4,85.7
SR-12020,EVT-10686,AA:BB:CC:00:88,44.4,89.5
SR-12021,EVT-10755,AA:BB:CC:00:91,45.9,85.9
SR-12022,EVT-12056,AA:BB:CC:00:95,45.6,85.3
SR-12023,EVT-14886,AA:BB:CC:00:71,46.9,80.6
SR-12024,EVT-13116,AA:BB:CC:00:26,42.0,84.7
SR-12025,EVT-11163,AA:BB:CC:00:22,44.3,81.6
SR-12026,EVT-12733,AA:BB:CC:00:66,42.7,77.8
SR-12027,EVT-14768,AA:BB:CC:00:16,40.6,81.4
SR-12028,EVT-13417,AA:BB:CC:00:25,43.7,87.0
SR-12029,EVT-13288,AA:BB:CC:00:16,45.6,82.2
SR-12030,EVT-13566,AA:BB:CC:00:87,47.5,85.6
SR-12031,EVT-11674,AA:BB:CC:00:36,48.0,80.4
SR-12032,EVT-12555,AA:BB:CC:00:14,45.0,84.4
SR-12033,EVT-12806,AA:BB:CC:00:40,9000,71.7
SR-12034,EVT-10002,AA:BB:CC:00:09,45.6,84.7
SR-12035,EVT-12197,AA:BB:CC:00:40,47.9,90.9
SR-12036,EVT-13037,AA:BB:CC:00:95,45.2,82.7
SR-12037,EVT-13334,AA:BB:CC:00:71,47.8,76.2
SR-12038,EVT-12961,AA:BB:CC:00:45,46.8,85.6
SR-12039,EVT-13781,AA:BB:CC:00:01,46.5,85.5
SR-12040,EVT-12221,AA:BB:CC:00:85,45.3,91.8
SR-12041,EVT-10244,AA:BB:CC:00:29,50.6,85.0
SR-12042,EVT-10341,AA:BB:CC:00:08,46.3,87.2
SR-12043,EVT-10008,AA:BB:CC:00:73,45.6,77.7
SR-12044,EVT-14574,AA:BB:CC:00:58,46.8,97.9
SR-12045,EVT-12069,AA:BB:CC:00:19,41.8,82.8
SR-12046,EVT-10276,AA:BB:CC:00:47,44.2,86.5
SR-12047,EVT-12814,AA:BB:CC:00:99,43.7,85.9
SR-12048,EVT-13156,AA:BB:CC:00:27,43.6,90.9
SR-12049,EVT-14148,AA:BB:CC:00:85,46.0,81.9
SR-12050,EVT-13132,AA:BB:CC:00:87,49.3,90.1
SR-12051,EVT-14770,AA:BB:CC:00:78,43.8,88.1
SR-12052,EVT-14950,AA:BB:CC:00:76,44.1,88.6
SR-12053,EVT-14519,AA:BB:CC:00:54,44.4,80.6
SR-12054,EVT-12006,AA:BB:CC:00:69,45.3,88.2
SR-12055,EVT-14666,AA:BB:CC:00:98,43.6,83.5
SR-12056,EVT-10854,AA:BB:CC:00:57,43.0,79.5
SR-12057,EVT-10768,AA:BB:CC:00:55,45.6,83.3
SR-12058,EVT-11522,AA:BB:CC:00:71,42.5 Nm,91.2
SR-12059,EVT-13243,AA:BB:CC:00:05,43.6,85.9
SR-12060,EVT-13283,AA:BB:CC:00:99,48.2,91.3
SR-12061,EVT-12229,AA:BB:CC:00:89,44.3,94.1
SR-12062,EVT-13791,AA:BB:CC:00:94,42.7,83.9
SR-12063,EVT-10408,AA:BB:CC:00:42,47.1,88.0
SR-12064,EVT-14581,AA:BB:CC:00:75,44.8,82.6
SR-12065,EVT-14102,AA:BB:CC:00:72,43.6,82.4
SR-12066,EVT-10429,AA:BB:CC:00:28,45.1,85.0
SR-12067,EVT-11359,AA:BB:CC:00:12,40.8,85.6
SR-12068,EVT-12677,AA:BB:CC:00:45,45.7,87.2
SR-12069,EVT-13618,AA:BB:CC:00:34,43.1,89.2
SR-12070,EVT-14028,AA:BB:CC:00:95,46.2,83.9
SR-12071,EVT-13072,AA:BB:CC:00:85,50.4,87.0
SR-12072,EVT-13475,AA:BB:CC:00:80,49.8,76.9
SR-12073,EVT-13802,AA:BB:CC:00:88,47.0,82.1
SR-12074,EVT-11648,AA:BB:CC:00:86,48.6,88.9
SR-12075,EVT-13978,AA:BB:CC:00:58,45.8,88.5
SR-12076,EVT-13612,AA:BB:CC:00:13,43.5,76.9
SR-12077,EVT-11909,AA:BB:CC:00:09,42.3,85.3
SR-12078,EVT-10457,AA:BB:CC:00:72,44.7,84.5
SR-12079,EVT-11943,AA:BB:CC:00:87,41.6,85.9
SR-12080,EVT-12890,AA:BB:CC:00:49,42.4,84.6
SR-12081,EVT-11207,AA:BB:CC:00:10,46.9,86.3
SR-12082,EVT-13603,AA:BB:CC:00:81,44.7,84.4
SR-12083,EVT-14417,AA:BB:CC:00:29,43.4,83.8
SR-12084,EVT-11525,AA:BB:CC:00:49,45.0,80.4
SR-12085,EVT-13884,AA:BB:CC:00:51,43.0,78.6
SR-12086,EVT-10684,AA:BB:CC:00:51,47.2,89.0
SR-12087,EVT-10720,AA:BB:CC:00:66,43.9,85.7
SR-12088,EVT-11803,AA:BB:CC:00:11,44.0,82.1
SR-12089,EVT-14814,AA:BB:CC:00:72,44.9,83.5
SR-12090,EVT-12359,AA:BB:CC:00:21,44.2,85.0
SR-12091,EVT-14418,AA:BB:CC:00:97,48.0,88.5
SR-12092,EVT-11762,AA:BB:CC:00:50,48.4,88.5
SR-12093,EVT-12923,AA:BB:CC:00:71,45.2,88.4
SR-12094,EVT-12090,AA:BB:CC:00:89,48.8,80.5
SR-12095,EVT-13674,AA:BB:CC:00:09, 46.1 ,83.3
SR-12096,EVT-14485,AA:BB:CC:00:43,45.1,87.6
SR-12097,EVT-10002,AA:BB:CC:00:38,47.1,81.3
SR-12098,EVT-12275,AA:BB:CC:00:91,45.4,70.6
SR-12099,EVT-10222,AA:BB:CC:00:44,45.2,76.3
SR-12100,EVT-12223,AA:BB:CC:00:53,44.8,80.7
SR-12101,EVT-13292,AA:BB:CC:00:60,43.7,85.2
SR-12102,EVT-14517,AA:BB:CC:00:74,43.7,86.1
SR-12103,EVT-11328,AA:BB:CC:00:26,41.8,82.1
SR-12104,EVT-12923,AA:BB:CC:00:91,42.0,86.6
SR-12105,EVT-11841,AA:BB:CC:00:56,43.3,89.8
SR-12106,EVT-10524,AA:BB:CC:00:86,41.1,85.1
SR-12107,EVT-14307,AA:BB:CC:00:56,44.1,80.0
SR-12108,EVT-11861,AA:BB:CC:00:46,42.9,89.9
SR-12109,EVT-10301,AA:BB:CC:00:20,45.8,83.4
SR-12110,EVT-12696,AA:BB:CC:00:90,46.2,92.5
SR-12111,EVT-13884,AA:BB:CC:00:37,43.5,86.9
SR-12112,EVT-11696,AA:BB:CC:00:36,48.1,83.7
SR-12113,EVT-11701,AA:BB:CC:00:93,43.9,80.4
SR-12114,EVT-11856,AA:BB:CC:00:77,46.7,87.9
SR-12115,EVT-13373,AA:BB:CC:00:71,43.8,93.2
SR-12116,EVT-12520,AA:BB:CC:00:75,46.0,81.8
SR-12117,EVT-11920,AA:BB:CC:00:43,45.3,87.4
SR-12118,EVT-14767,AA:BB:CC:00:53,44.1,87.1
SR-12119,EVT-14457,AA:BB:CC:00:56,47.3,84.9
SR-12120,EVT-13248,AA:BB:CC:00:44,44.6,79.4
SR-12121,EVT-10530,AA:BB:CC:00:67,44.6,88.6
SR-12122,EVT-10509,AA:BB:CC:00:35,46.6,90.5
SR-12123,EVT-13261,AA:BB:CC:00:01,42.1,88.2
SR-12124,EVT-14648,AA:BB:CC:00:42,46.6,78.3
SR-12125,EVT-14939,AA:BB:CC:00:65,46.3,84.6
SR-12126,EVT-13742,AA:BB:CC:00:97,44.2,86.9
SR-12127,EVT-10609,AA:BB:CC:00:26,44.6,82.2
