Event_ID,VIN,Line,Station,Shift,Supplier_Code_x,Supplier_Code_y,Tool_ID,Temperature,Torque,Pressure,Vibration_mm_s,Energy_kWh,Inspection_Result
M9824,MA1A**********824,PAINT-1,STN-04,B,SUP-193,SUP-146,TL-083,85C,60Nm,4.5 bar,3.71,7.87,Unknown
M9824,MA1A**********824,PAINT-1,STN-04,B,SUP-193,SUP-146,TL-083,35 C,Unknown,65 psi,4.23,6.01,Unknown
M9824,MA1A**********824,PAINT-1,STN-04,B,SUP-193,SUP-146,TL-083,Unknown,60Nm,5.2 bar,0.55,0.65,Unknown
M9824,MA1A**********824,PAINT-1,STN-04,B,SUP-193,SUP-146,TL-083,85C,35 lb-ft,72 psi,0.28,6.2,Unknown
M10824,MA1A**********824,GA-2,STN-05,A,SUP-023,SUP-035,TL-032,35 C,60Nm,5.2 bar,2.06,5.67,PASS
M11825,MA1A**********825,TRIM-1,STN-02,C,SUP-087,SUP-184,TL-007,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M8825,MA1A**********825,TRIM-1,STN-03,NAN,SUP-198,SUP-111,TL-095,95 F,45 Nm,4.5 bar,2.61,3.26,Unknown
M8825,MA1A**********825,TRIM-1,STN-03,NAN,SUP-198,SUP-111,TL-095,40 C,72 lb-ft,4.5 bar,5.59,6.28,Unknown
M8825,MA1A**********825,TRIM-1,STN-03,NAN,SUP-198,SUP-111,TL-095,Unknown,72 lb-ft,72 psi,5.27,5.17,Unknown
M9825,MA1A**********825,PAINT-1,STN-03,A,SUP-151,SUP-064,TL-087,95 F,50 Nm,65 psi,6.97,7.96,FAIL
M9825,MA1A**********825,PAINT-1,STN-03,A,SUP-151,SUP-064,TL-087,Unknown,50 Nm,72 psi,1.16,1.23,FAIL
M7825,MA1A**********825,GA-1,STN-04,NAN,SUP-011,SUP-005,TL-067,40 C,35 lb-ft,4.5 bar,4.49,0.95,Unknown
M10825,MA1A**********825,GA-2,STN-04,B,SUP-098,SUP-102,TL-061,85C,50 Nm,4.5 bar,5.51,4.06,Unknown
M10825,MA1A**********825,GA-2,STN-04,B,SUP-098,SUP-102,TL-061,104 F,50 Nm,65 psi,4.38,7.63,Unknown
M8826,MA1A**********826,GA-2,STN-01,B,SUP-060,SUP-129,TL-012,40 C,72 lb-ft,4.5 bar,0.71,3.67,PASS
M8826,MA1A**********826,GA-2,STN-01,B,SUP-060,SUP-129,TL-012,40 C,72 lb-ft,4.5 bar,0.71,3.67,FAIL
M8826,MA1A**********826,GA-2,STN-01,B,SUP-060,SUP-129,TL-012,85C,60Nm,4.5 bar,3.21,3.44,PASS
M8826,MA1A**********826,GA-2,STN-01,B,SUP-060,SUP-129,TL-012,85C,60Nm,4.5 bar,3.21,3.44,FAIL
M8826,MA1A**********826,GA-2,STN-01,B,SUP-060,SUP-129,TL-012,95 F,60Nm,4.5 bar,2.22,1.31,PASS
M8826,MA1A**********826,GA-2,STN-01,B,SUP-060,SUP-129,TL-012,95 F,60Nm,4.5 bar,2.22,1.31,FAIL
M8826,MA1A**********826,GA-2,STN-01,B,SUP-060,SUP-129,TL-012,40 C,35 lb-ft,5.2 bar,0.45,6.52,PASS
M8826,MA1A**********826,GA-2,STN-01,B,SUP-060,SUP-129,TL-012,40 C,35 lb-ft,5.2 bar,0.45,6.52,FAIL
M9826,MA1A**********826,GA-1,STN-02,NAN,SUP-198,SUP-056,TL-059,35 C,60Nm,65 psi,2.41,3.96,Unknown
M9826,MA1A**********826,GA-1,STN-02,NAN,SUP-198,SUP-056,TL-059,35 C,50 Nm,72 psi,3.42,5.46,Unknown
M9826,MA1A**********826,GA-1,STN-02,NAN,SUP-198,SUP-056,TL-059,95 F,72 lb-ft,72 psi,8.25,4.33,Unknown
M10826,MA1A**********826,GA-1,STN-03,A,SUP-158,SUP-019,TL-062,104 F,45 Nm,4.5 bar,6.46,7.79,Unknown
M10826,MA1A**********826,GA-1,STN-03,A,SUP-158,SUP-019,TL-062,85C,60Nm,72 psi,7.17,7.46,Unknown
M7826,MA1A**********826,GA-1,STN-05,C,SUP-133,SUP-187,TL-025,104 F,Unknown,5.2 bar,5.25,3.95,FAIL
M7826,MA1A**********826,GA-1,STN-05,C,SUP-133,SUP-187,TL-025,104 F,50 Nm,5.2 bar,4.96,6.81,FAIL
M11826,MA1A**********826,GA-2,STN-05,NAN,SUP-047,SUP-039,TL-058,35 C,50 Nm,65 psi,0.92,0.76,Unknown
M11826,MA1A**********826,GA-2,STN-05,NAN,SUP-047,SUP-039,TL-058,95 F,72 lb-ft,4.5 bar,3.32,4.47,Unknown
M11826,MA1A**********826,GA-2,STN-05,NAN,SUP-047,SUP-039,TL-058,35 C,72 lb-ft,65 psi,5.32,1.64,Unknown
M11826,MA1A**********826,GA-2,STN-05,NAN,SUP-047,SUP-039,TL-058,95 F,60Nm,72 psi,8.4,1.79,Unknown
M11826,MA1A**********826,GA-2,STN-05,NAN,SUP-047,SUP-039,TL-058,40 C,72 lb-ft,65 psi,0.51,4.8,Unknown
M11826,MA1A**********826,GA-2,STN-05,NAN,SUP-047,SUP-039,TL-058,35 C,35 lb-ft,5.2 bar,6.11,5.9,Unknown
M7827,MA1A**********827,TRIM-1,STN-03,NAN,SUP-074,SUP-128,TL-022,85C,45 Nm,65 psi,7.29,1.27,Unknown
M9827,MA1A**********827,GA-1,STN-03,NAN,SUP-072,SUP-141,TL-096,35 C,Unknown,72 psi,7.67,1.4,FAIL
M9827,MA1A**********827,GA-1,STN-03,NAN,SUP-072,SUP-141,TL-096,95 F,50 Nm,72 psi,1.73,6.02,FAIL
M8827,MA1A**********827,GA-2,STN-04,A,SUP-001,SUP-079,TL-010,35 C,72 lb-ft,72 psi,7.99,2.13,PASS
M8827,MA1A**********827,GA-2,STN-04,A,SUP-001,SUP-079,TL-010,35 C,72 lb-ft,72 psi,7.99,2.13,FAIL
M8827,MA1A**********827,GA-2,STN-04,A,SUP-001,SUP-079,TL-010,35 C,72 lb-ft,72 psi,7.99,2.13,FAIL
M10827,MA1A**********827,GA-2,STN-04,A,SUP-071,SUP-115,TL-027,95 F,35 lb-ft,72 psi,7.17,5.65,Unknown
M10827,MA1A**********827,GA-2,STN-04,A,SUP-071,SUP-115,TL-027,35 C,35 lb-ft,65 psi,0.99,5.39,Unknown
M10827,MA1A**********827,GA-2,STN-04,A,SUP-071,SUP-115,TL-027,35 C,50 Nm,4.5 bar,1.08,3.38,Unknown
M10827,MA1A**********827,GA-2,STN-04,A,SUP-071,SUP-115,TL-027,104 F,60Nm,4.5 bar,4.11,4.61,Unknown
M11827,MA1A**********827,TRIM-1,STN-05,C,SUP-135,SUP-147,TL-061,95 F,72 lb-ft,72 psi,4.69,2.06,FAIL
M11827,MA1A**********827,TRIM-1,STN-05,C,SUP-135,SUP-147,TL-061,104 F,50 Nm,72 psi,4.51,2.62,FAIL
M9828,MA1A**********828,GA-1,STN-03,NAN,SUP-177,SUP-020,TL-056,Unknown,Unknown,65 psi,0.81,2.17,Unknown
M10828,MA1A**********828,GA-1,STN-03,NAN,SUP-051,SUP-002,TL-999,Unknown,Unknown,4.5 bar,0.66,5.55,Unknown
M10828,MA1A**********828,GA-1,STN-03,NAN,SUP-051,SUP-002,TL-999,Unknown,50 Nm,65 psi,0.62,4.71,Unknown
M10828,MA1A**********828,GA-1,STN-03,NAN,SUP-051,SUP-002,TL-999,40 C,50 Nm,65 psi,3.98,2.12,Unknown
M11828,MA1A**********828,PAINT-1,STN-03,C,SUP-067,SUP-147,TL-098,35 C,Unknown,5.2 bar,2.7,5.33,Unknown
M11828,MA1A**********828,PAINT-1,STN-03,C,SUP-067,SUP-147,TL-098,104 F,50 Nm,72 psi,0.65,5.24,Unknown
M11828,MA1A**********828,PAINT-1,STN-03,C,SUP-067,SUP-147,TL-098,104 F,Unknown,4.5 bar,6.57,5.41,Unknown
M8828,MA1A**********828,TRIM-1,STN-04,A,SUP-121,SUP-157,TL-039,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M7828,MA1A**********828,GA-1,STN-05,NAN,SUP-037,SUP-147,TL-083,85C,45 Nm,4.5 bar,3.02,2.26,PASS
M7828,MA1A**********828,GA-1,STN-05,NAN,SUP-037,SUP-147,TL-083,85C,60Nm,5.2 bar,4.35,5.27,PASS
M7829,MA1A**********829,GA-1,STN-02,NAN,SUP-150,SUP-130,TL-018,104 F,72 lb-ft,5.2 bar,2.09,5.63,FAIL
M7829,MA1A**********829,GA-1,STN-02,NAN,SUP-150,SUP-130,TL-018,35 C,Unknown,5.2 bar,4.1,3.68,FAIL
M7829,MA1A**********829,GA-1,STN-02,NAN,SUP-150,SUP-130,TL-018,104 F,45 Nm,4.5 bar,3.0,6.38,FAIL
M7829,MA1A**********829,GA-1,STN-02,NAN,SUP-150,SUP-130,TL-018,104 F,50 Nm,65 psi,6.28,2.33,FAIL
M10829,MA1A**********829,GA-2,STN-03,B,SUP-072,SUP-185,TL-096,85C,60Nm,4.5 bar,0.97,1.01,PASS
M11829,MA1A**********829,GA-2,STN-03,B,SUP-030,SUP-024,TL-093,95 F,50 Nm,5.2 bar,0.76,7.89,PASS
M11829,MA1A**********829,GA-2,STN-03,B,SUP-030,SUP-024,TL-093,95 F,50 Nm,5.2 bar,0.76,7.89,FAIL
M8829,MA1A**********829,TRIM-1,STN-04,C,SUP-099,SUP-128,TL-046,85C,50 Nm,4.5 bar,5.79,7.65,PASS
M8829,MA1A**********829,TRIM-1,STN-04,C,SUP-099,SUP-128,TL-046,104 F,50 Nm,65 psi,7.04,2.29,PASS
M9829,MA1A**********829,TRIM-1,STN-04,NAN,SUP-024,SUP-011,TL-002,95 F,50 Nm,5.2 bar,1.09,5.36,PASS
M9830,MA1A**********830,PAINT-1,STN-03,B,SUP-182,SUP-090,TL-091,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M9830,MA1A**********830,PAINT-1,STN-03,B,SUP-182,SUP-090,TL-091,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M10830,MA1A**********830,PAINT-1,STN-03,A,SUP-104,SUP-190,TL-025,104 F,72 lb-ft,5.2 bar,4.0,1.62,FAIL
M10830,MA1A**********830,PAINT-1,STN-03,A,SUP-104,SUP-190,TL-025,104 F,72 lb-ft,5.2 bar,4.0,1.62,PASS
M10830,MA1A**********830,PAINT-1,STN-03,A,SUP-104,SUP-190,TL-025,104 F,45 Nm,5.2 bar,7.89,3.19,FAIL
M10830,MA1A**********830,PAINT-1,STN-03,A,SUP-104,SUP-190,TL-025,104 F,45 Nm,5.2 bar,7.89,3.19,PASS
M7830,MA1A**********830,PAINT-1,STN-04,B,SUP-046,SUP-098,TL-076,85C,72 lb-ft,4.5 bar,5.5,6.42,PASS
M7830,MA1A**********830,PAINT-1,STN-04,B,SUP-046,SUP-098,TL-076,85C,72 lb-ft,4.5 bar,5.5,6.42,PASS
M8830,MA1A**********830,PAINT-1,STN-05,C,SUP-155,SUP-153,TL-022,85C,72 lb-ft,5.2 bar,0.72,6.49,FAIL
M8830,MA1A**********830,PAINT-1,STN-05,C,SUP-155,SUP-153,TL-022,85C,72 lb-ft,5.2 bar,0.72,6.49,PASS
M8830,MA1A**********830,PAINT-1,STN-05,C,SUP-155,SUP-153,TL-022,85C,72 lb-ft,5.2 bar,0.72,6.49,PASS
M11830,MA1A**********830,GA-1,STN-05,NAN,SUP-155,SUP-105,TL-024,35 C,45 Nm,65 psi,7.06,7.61,Unknown
M7831,MA1A**********831,GA-1,STN-03,A,SUP-178,SUP-165,TL-092,85C,60Nm,4.5 bar,6.74,6.75,Unknown
M8831,MA1A**********831,GA-2,STN-03,C,SUP-144,SUP-099,TL-063,95 F,35 lb-ft,5.2 bar,4.79,3.09,Unknown
M9831,MA1A**********831,GA-1,STN-03,NAN,SUP-139,SUP-003,TL-013,95 F,60Nm,4.5 bar,8.29,2.86,FAIL
M9831,MA1A**********831,GA-1,STN-03,NAN,SUP-139,SUP-003,TL-013,40 C,45 Nm,4.5 bar,3.06,1.55,FAIL
M9831,MA1A**********831,GA-1,STN-03,NAN,SUP-139,SUP-003,TL-013,Unknown,Unknown,72 psi,4.85,6.06,FAIL
M10831,MA1A**********831,GA-2,STN-05,B,SUP-150,SUP-019,TL-002,85C,72 lb-ft,65 psi,0.3,2.62,Unknown
M10831,MA1A**********831,GA-2,STN-05,B,SUP-150,SUP-019,TL-002,95 F,35 lb-ft,5.2 bar,0.44,2.93,Unknown
M11831,MA1A**********831,GA-1,STN-05,B,SUP-054,SUP-180,TL-049,35 C,72 lb-ft,65 psi,8.04,3.21,PASS
M11831,MA1A**********831,GA-1,STN-05,B,SUP-054,SUP-180,TL-049,85C,50 Nm,5.2 bar,3.93,1.93,PASS
M11831,MA1A**********831,GA-1,STN-05,B,SUP-054,SUP-180,TL-049,104 F,35 lb-ft,5.2 bar,2.65,1.28,PASS
M11832,MA1A**********832,GA-1,STN-01,C,SUP-072,SUP-110,TL-037,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M9832,MA1A**********832,PAINT-1,STN-03,A,SUP-121,SUP-019,TL-067,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M7832,MA1A**********832,GA-1,STN-05,NAN,SUP-163,SUP-109,TL-011,95 F,Unknown,72 psi,5.15,2.46,Unknown
M7832,MA1A**********832,GA-1,STN-05,NAN,SUP-163,SUP-109,TL-011,104 F,Unknown,72 psi,6.41,5.63,Unknown
M8832,MA1A**********832,GA-1,STN-05,A,SUP-112,SUP-021,TL-023,85C,72 lb-ft,5.2 bar,4.46,3.91,Unknown
M10832,MA1A**********832,PAINT-1,STN-05,A,SUP-171,SUP-122,TL-086,Unknown,60Nm,5.2 bar,5.8,7.42,Unknown
M10832,MA1A**********832,PAINT-1,STN-05,A,SUP-171,SUP-122,TL-086,104 F,50 Nm,72 psi,4.61,4.89,Unknown
M10832,MA1A**********832,PAINT-1,STN-05,A,SUP-171,SUP-122,TL-086,35 C,45 Nm,65 psi,7.69,7.81,Unknown
M10832,MA1A**********832,PAINT-1,STN-05,A,SUP-171,SUP-122,TL-086,40 C,72 lb-ft,65 psi,3.79,2.14,Unknown
M10832,MA1A**********832,PAINT-1,STN-05,A,SUP-171,SUP-122,TL-086,Unknown,35 lb-ft,72 psi,6.77,5.53,Unknown
M10832,MA1A**********832,PAINT-1,STN-05,A,SUP-171,SUP-122,TL-086,85C,60Nm,4.5 bar,5.45,6.2,Unknown
M10832,MA1A**********832,PAINT-1,STN-05,A,SUP-171,SUP-122,TL-086,40 C,72 lb-ft,5.2 bar,6.89,5.07,Unknown
M8833,MA1A**********833,TRIM-1,STN-03,B,SUP-089,SUP-170,TL-028,35 C,72 lb-ft,72 psi,6.51,5.57,Unknown
M8833,MA1A**********833,TRIM-1,STN-03,B,SUP-089,SUP-170,TL-028,104 F,60Nm,5.2 bar,8.33,1.35,Unknown
M7833,MA1A**********833,GA-2,STN-04,B,SUP-098,SUP-126,TL-099,95 F,50 Nm,65 psi,5.2,3.42,Unknown
M9833,MA1A**********833,GA-2,STN-04,B,SUP-141,SUP-182,TL-038,95 F,60Nm,72 psi,7.54,5.77,Unknown
M11833,MA1A**********833,GA-2,STN-04,A,SUP-172,SUP-006,TL-053,Unknown,35 lb-ft,65 psi,8.18,6.11,PASS
M11833,MA1A**********833,GA-2,STN-04,A,SUP-172,SUP-006,TL-053,Unknown,35 lb-ft,65 psi,8.18,6.11,PASS
M11833,MA1A**********833,GA-2,STN-04,A,SUP-172,SUP-006,TL-053,Unknown,50 Nm,65 psi,3.55,5.58,PASS
M11833,MA1A**********833,GA-2,STN-04,A,SUP-172,SUP-006,TL-053,Unknown,50 Nm,65 psi,3.55,5.58,PASS
M10833,MA1A**********833,TRIM-1,STN-05,NAN,SUP-099,SUP-130,TL-073,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M7834,MA1A**********834,GA-2,STN-02,A,SUP-038,SUP-126,TL-099,35 C,72 lb-ft,65 psi,6.83,2.07,PASS
M7834,MA1A**********834,GA-2,STN-02,A,SUP-038,SUP-126,TL-099,35 C,72 lb-ft,65 psi,6.83,2.07,PASS
M7834,MA1A**********834,GA-2,STN-02,A,SUP-038,SUP-126,TL-099,85C,60Nm,72 psi,3.69,1.34,PASS
M7834,MA1A**********834,GA-2,STN-02,A,SUP-038,SUP-126,TL-099,85C,60Nm,72 psi,3.69,1.34,PASS
M7834,MA1A**********834,GA-2,STN-02,A,SUP-038,SUP-126,TL-099,Unknown,45 Nm,65 psi,5.49,3.32,PASS
M7834,MA1A**********834,GA-2,STN-02,A,SUP-038,SUP-126,TL-099,Unknown,45 Nm,65 psi,5.49,3.32,PASS
M8834,MA1A**********834,PAINT-1,STN-02,NAN,SUP-192,SUP-058,TL-026,40 C,35 lb-ft,5.2 bar,1.2,3.14,PASS
M9834,MA1A**********834,TRIM-1,STN-02,A,SUP-156,SUP-187,TL-999,35 C,35 lb-ft,65 psi,7.28,5.41,Unknown
M9834,MA1A**********834,TRIM-1,STN-02,A,SUP-156,SUP-187,TL-999,85C,50 Nm,65 psi,7.12,3.83,Unknown
M9834,MA1A**********834,TRIM-1,STN-02,A,SUP-156,SUP-187,TL-999,Unknown,45 Nm,4.5 bar,5.54,3.94,Unknown
M10834,MA1A**********834,TRIM-1,STN-04,B,SUP-007,SUP-033,TL-088,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M11834,MA1A**********834,PAINT-1,STN-04,B,SUP-103,SUP-127,TL-091,Unknown,60Nm,65 psi,1.11,3.93,Unknown
M11834,MA1A**********834,PAINT-1,STN-04,B,SUP-103,SUP-127,TL-091,40 C,60Nm,4.5 bar,5.68,1.0,Unknown
M8835,MA1A**********835,GA-2,STN-01,C,SUP-080,SUP-046,TL-013,104 F,60Nm,65 psi,1.81,4.47,Unknown
M8835,MA1A**********835,GA-2,STN-01,C,SUP-080,SUP-046,TL-013,35 C,35 lb-ft,5.2 bar,4.8,5.18,Unknown
M10835,MA1A**********835,PAINT-1,STN-02,NAN,SUP-029,SUP-169,TL-014,85C,Unknown,65 psi,1.33,5.37,Unknown
M10835,MA1A**********835,PAINT-1,STN-02,NAN,SUP-029,SUP-169,TL-014,95 F,35 lb-ft,65 psi,3.33,2.06,Unknown
M7835,MA1A**********835,PAINT-1,STN-03,B,SUP-197,SUP-057,TL-037,85C,72 lb-ft,72 psi,3.46,4.28,PASS
M11835,MA1A**********835,GA-2,STN-03,NAN,SUP-016,SUP-097,TL-004,104 F,35 lb-ft,65 psi,3.19,1.88,FAIL
M11835,MA1A**********835,GA-2,STN-03,NAN,SUP-016,SUP-097,TL-004,40 C,Unknown,4.5 bar,6.85,6.17,FAIL
M11835,MA1A**********835,GA-2,STN-03,NAN,SUP-016,SUP-097,TL-004,35 C,Unknown,4.5 bar,3.52,3.7,FAIL
M11835,MA1A**********835,GA-2,STN-03,NAN,SUP-016,SUP-097,TL-004,104 F,35 lb-ft,4.5 bar,3.52,6.49,FAIL
M11835,MA1A**********835,GA-2,STN-03,NAN,SUP-016,SUP-097,TL-004,40 C,72 lb-ft,72 psi,4.61,6.85,FAIL
M9835,MA1A**********835,GA-2,STN-05,A,SUP-143,SUP-173,TL-067,85C,Unknown,5.2 bar,5.6,7.28,FAIL
M9835,MA1A**********835,GA-2,STN-05,A,SUP-143,SUP-173,TL-067,85C,Unknown,5.2 bar,5.6,7.28,FAIL
M9835,MA1A**********835,GA-2,STN-05,A,SUP-143,SUP-173,TL-067,Unknown,Unknown,5.2 bar,6.37,4.25,FAIL
M9835,MA1A**********835,GA-2,STN-05,A,SUP-143,SUP-173,TL-067,Unknown,Unknown,5.2 bar,6.37,4.25,FAIL
M7836,MA1A**********836,GA-2,STN-02,NAN,SUP-160,SUP-162,TL-002,Unknown,60Nm,4.5 bar,6.42,5.66,PASS
M7836,MA1A**********836,GA-2,STN-02,NAN,SUP-160,SUP-162,TL-002,104 F,45 Nm,72 psi,5.4,7.69,PASS
M9836,MA1A**********836,TRIM-1,STN-03,C,SUP-019,SUP-054,TL-004,35 C,45 Nm,4.5 bar,1.49,6.93,Unknown
M9836,MA1A**********836,TRIM-1,STN-03,C,SUP-019,SUP-054,TL-004,40 C,Unknown,65 psi,3.68,4.91,Unknown
M9836,MA1A**********836,TRIM-1,STN-03,C,SUP-019,SUP-054,TL-004,Unknown,35 lb-ft,72 psi,4.05,1.84,Unknown
M9836,MA1A**********836,TRIM-1,STN-03,C,SUP-019,SUP-054,TL-004,40 C,50 Nm,5.2 bar,2.07,3.6,Unknown
M10836,MA1A**********836,GA-2,STN-03,A,SUP-198,SUP-120,TL-004,Unknown,Unknown,65 psi,5.08,1.69,PASS
M8836,MA1A**********836,GA-1,STN-05,NAN,SUP-009,SUP-127,TL-083,85C,35 lb-ft,65 psi,6.99,1.64,PASS
M8836,MA1A**********836,GA-1,STN-05,NAN,SUP-009,SUP-127,TL-083,85C,35 lb-ft,65 psi,6.99,1.64,PASS
M8836,MA1A**********836,GA-1,STN-05,NAN,SUP-009,SUP-127,TL-083,40 C,72 lb-ft,72 psi,6.56,7.55,PASS
M8836,MA1A**********836,GA-1,STN-05,NAN,SUP-009,SUP-127,TL-083,40 C,72 lb-ft,72 psi,6.56,7.55,PASS
M11836,MA1A**********836,PAINT-1,STN-05,NAN,SUP-081,SUP-170,TL-014,95 F,35 lb-ft,4.5 bar,0.64,5.15,Unknown
M11836,MA1A**********836,PAINT-1,STN-05,NAN,SUP-081,SUP-170,TL-014,104 F,72 lb-ft,4.5 bar,5.68,5.44,Unknown
M9837,MA1A**********837,TRIM-1,STN-02,NAN,SUP-117,SUP-170,TL-073,85C,50 Nm,72 psi,7.77,3.35,FAIL
M9837,MA1A**********837,TRIM-1,STN-02,NAN,SUP-117,SUP-170,TL-073,85C,50 Nm,72 psi,7.77,3.35,PASS
M9837,MA1A**********837,TRIM-1,STN-02,NAN,SUP-117,SUP-170,TL-073,104 F,72 lb-ft,5.2 bar,0.88,3.53,FAIL
M9837,MA1A**********837,TRIM-1,STN-02,NAN,SUP-117,SUP-170,TL-073,104 F,72 lb-ft,5.2 bar,0.88,3.53,PASS
M7837,MA1A**********837,TRIM-1,STN-05,B,SUP-002,SUP-198,TL-031,Unknown,50 Nm,5.2 bar,8.27,4.93,PASS
M7837,MA1A**********837,TRIM-1,STN-05,B,SUP-002,SUP-198,TL-031,85C,72 lb-ft,72 psi,0.23,3.19,PASS
M7837,MA1A**********837,TRIM-1,STN-05,B,SUP-002,SUP-198,TL-031,85C,Unknown,72 psi,1.85,6.21,PASS
M8837,MA1A**********837,GA-1,STN-05,A,SUP-065,SUP-013,TL-081,40 C,72 lb-ft,72 psi,3.76,0.73,FAIL
M8837,MA1A**********837,GA-1,STN-05,A,SUP-065,SUP-013,TL-081,Unknown,45 Nm,72 psi,6.39,2.81,FAIL
M8837,MA1A**********837,GA-1,STN-05,A,SUP-065,SUP-013,TL-081,35 C,Unknown,4.5 bar,0.24,7.0,FAIL
M8837,MA1A**********837,GA-1,STN-05,A,SUP-065,SUP-013,TL-081,104 F,72 lb-ft,4.5 bar,4.78,4.21,FAIL
M10837,MA1A**********837,GA-2,STN-05,A,SUP-070,SUP-124,TL-005,40 C,35 lb-ft,72 psi,7.01,3.1,PASS
M10837,MA1A**********837,GA-2,STN-05,A,SUP-070,SUP-124,TL-005,104 F,Unknown,65 psi,1.68,7.39,PASS
M10837,MA1A**********837,GA-2,STN-05,A,SUP-070,SUP-124,TL-005,85C,50 Nm,72 psi,5.16,4.64,PASS
M10837,MA1A**********837,GA-2,STN-05,A,SUP-070,SUP-124,TL-005,40 C,35 lb-ft,72 psi,4.49,4.35,PASS
M11837,MA1A**********837,GA-2,STN-05,B,SUP-116,SUP-102,TL-031,40 C,72 lb-ft,65 psi,1.93,6.18,Unknown
M10838,MA1A**********838,GA-2,STN-02,NAN,SUP-070,SUP-127,TL-061,40 C,50 Nm,65 psi,4.98,7.34,Unknown
M10838,MA1A**********838,GA-2,STN-02,NAN,SUP-070,SUP-127,TL-061,104 F,35 lb-ft,72 psi,8.06,3.17,Unknown
M8838,MA1A**********838,GA-1,STN-03,B,SUP-121,SUP-146,TL-063,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M8838,MA1A**********838,GA-1,STN-03,B,SUP-121,SUP-146,TL-063,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M8838,MA1A**********838,GA-1,STN-03,B,SUP-121,SUP-146,TL-063,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M11838,MA1A**********838,GA-2,STN-03,NAN,SUP-173,SUP-006,TL-084,85C,50 Nm,5.2 bar,1.84,1.06,Unknown
M11838,MA1A**********838,GA-2,STN-03,NAN,SUP-173,SUP-006,TL-084,104 F,50 Nm,4.5 bar,5.66,7.6,Unknown
M11838,MA1A**********838,GA-2,STN-03,NAN,SUP-173,SUP-006,TL-084,104 F,35 lb-ft,4.5 bar,1.27,7.55,Unknown
M7838,MA1A**********838,TRIM-1,STN-04,A,SUP-114,SUP-064,TL-077,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M7838,MA1A**********838,TRIM-1,STN-04,A,SUP-114,SUP-064,TL-077,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M9838,MA1A**********838,GA-1,STN-05,A,SUP-061,SUP-040,TL-003,40 C,Unknown,5.2 bar,0.46,7.48,FAIL
M9838,MA1A**********838,GA-1,STN-05,A,SUP-061,SUP-040,TL-003,40 C,Unknown,5.2 bar,0.46,7.48,FAIL
M8839,MA1A**********839,GA-1,STN-01,B,SUP-008,SUP-154,TL-091,104 F,60Nm,4.5 bar,3.97,3.18,PASS
M8839,MA1A**********839,GA-1,STN-01,B,SUP-008,SUP-154,TL-091,104 F,60Nm,4.5 bar,3.97,3.18,FAIL
M7839,MA1A**********839,PAINT-1,STN-05,B,SUP-143,SUP-158,TL-007,Unknown,35 lb-ft,72 psi,6.48,3.97,Unknown
M7839,MA1A**********839,PAINT-1,STN-05,B,SUP-143,SUP-158,TL-007,35 C,50 Nm,4.5 bar,7.42,1.85,Unknown
M9839,MA1A**********839,TRIM-1,STN-05,B,SUP-092,SUP-012,TL-081,40 C,72 lb-ft,4.5 bar,1.82,5.48,PASS
M9839,MA1A**********839,TRIM-1,STN-05,B,SUP-092,SUP-012,TL-081,40 C,35 lb-ft,65 psi,6.15,4.28,PASS
M9839,MA1A**********839,TRIM-1,STN-05,B,SUP-092,SUP-012,TL-081,85C,35 lb-ft,72 psi,8.25,6.42,PASS
M9839,MA1A**********839,TRIM-1,STN-05,B,SUP-092,SUP-012,TL-081,40 C,60Nm,72 psi,0.66,1.44,PASS
M10839,MA1A**********839,GA-2,STN-05,A,SUP-137,SUP-056,TL-037,35 C,45 Nm,65 psi,4.33,1.63,FAIL
M10839,MA1A**********839,GA-2,STN-05,A,SUP-137,SUP-056,TL-037,85C,35 lb-ft,4.5 bar,5.31,7.04,FAIL
M10839,MA1A**********839,GA-2,STN-05,A,SUP-137,SUP-056,TL-037,35 C,Unknown,4.5 bar,6.33,5.29,FAIL
M11839,MA1A**********839,TRIM-1,STN-05,NAN,SUP-042,SUP-153,TL-039,40 C,72 lb-ft,4.5 bar,4.62,1.35,Unknown
M11839,MA1A**********839,TRIM-1,STN-05,NAN,SUP-042,SUP-153,TL-039,85C,45 Nm,65 psi,3.05,6.62,Unknown
M10840,MA1A**********840,PAINT-1,STN-01,NAN,SUP-016,SUP-140,TL-056,85C,45 Nm,5.2 bar,3.02,1.91,Unknown
M10840,MA1A**********840,PAINT-1,STN-01,NAN,SUP-016,SUP-140,TL-056,40 C,45 Nm,4.5 bar,1.03,5.66,Unknown
M11840,MA1A**********840,TRIM-1,STN-02,A,SUP-017,SUP-140,TL-017,40 C,50 Nm,65 psi,8.19,5.21,PASS
