Reading_ID,Event_ID,Sensor_ID,Timestamp,Torque,Temperature,Pressure,Vibration_mm_s,Energy_kWh,Calibration_Factor_x,Torque_Nm,Torque_Status,Temperature_C,Temperature_Status,Calibration_Factor_y,Calibrated_Torque,Drift,Calibration_Status
RD008500,M7290,SEN-021,2026-03-04 04:49:30,,35 C,72 psi,4.34,2.08,0.99,47.4537,Valid,35.0,Valid,1.01,,,Out of Calibration
RD008501,M9595,SEN-032,2026-03-04 04:50:00,,,65 psi,0.51,1.85,1.016,,Invalid,,Invalid,1.021,,,Out of Calibration
RD008502,M8882,SEN-004,2026-03-04 04:50:30,45.0,,72 psi,0.87,5.13,1.008,45.0,Valid,,Invalid,0.983,44.24,-0.76,Within Limit
RD008503,M7222,SEN-043,2026-03-04 04:51:00,50.0,40 C,72 psi,6.9,6.68,1.004,50.0,Valid,40.0,Valid,1.021,51.05,1.05,Within Limit
RD008504,M8403,SEN-027,2026-03-04 04:51:30,,95 F,5.2 bar,1.27,6.1,1.002,47.4537,Valid,35.0,Valid,1.001,,,Out of Calibration
RD008505,M11347,SEN-033,2026-03-04 04:52:00,,,72 psi,5.84,1.99,0.976,97.61904,Valid,,Invalid,0.986,,,Out of Calibration
RD008506,M9183,SEN-001,2026-03-04 04:52:30,,40 C,72 psi,5.8,0.86,0.971,,Invalid,40.0,Valid,0.991,,,Out of Calibration
RD008507,M11667,SEN-014,2026-03-04 04:53:00,50.0,,65 psi,5.65,3.89,0.976,50.0,Valid,,Invalid,1.026,51.3,1.3,Within Limit
RD008508,M8005,SEN-005,2026-03-04 04:53:30,60.0,35 C,5.2 bar,1.73,2.07,0.973,60.0,Valid,35.0,Valid,0.994,59.64,-0.36,Within Limit
RD008509,M8592,SEN-013,2026-03-04 04:54:00,,95 F,4.5 bar,6.88,2.67,0.98,,Invalid,35.0,Valid,1.003,,,Out of Calibration
RD008510,M7647,SEN-037,2026-03-04 04:54:30,50.0,35 C,4.5 bar,3.02,0.9,1.017,50.0,Valid,35.0,Valid,1.028,51.4,1.4,Within Limit
RD008511,M9461,SEN-021,2026-03-04 04:55:00,60.0,85C,65 psi,1.64,7.95,0.987,60.0,Valid,85.0,Valid,1.01,60.6,0.6,Within Limit
RD008512,M9836,SEN-046,2026-03-04 04:55:30,50.0,40 C,5.2 bar,2.07,3.6,0.989,50.0,Valid,40.0,Valid,0.998,49.9,-0.1,Within Limit
RD008513,M10677,SEN-031,2026-03-04 04:56:00,,104 F,72 psi,5.61,7.31,0.989,,Invalid,40.0,Valid,1.019,,,Out of Calibration
RD008514,M9759,SEN-004,2026-03-04 04:56:30,45.0,40 C,72 psi,5.77,5.41,1.025,45.0,Valid,40.0,Valid,0.983,44.24,-0.76,Within Limit
RD008515,M11223,SEN-039,2026-03-04 04:57:00,,95 F,72 psi,6.42,7.2,0.996,97.61904,Valid,35.0,Valid,1.013,,,Out of Calibration
RD008516,M8355,SEN-011,2026-03-04 04:57:30,,35 C,72 psi,1.79,7.78,1.029,47.4537,Valid,35.0,Valid,0.99,,,Out of Calibration
RD008517,M11413,SEN-026,2026-03-04 04:58:00,50.0,,4.5 bar,6.51,4.23,0.983,50.0,Valid,,Invalid,1.014,50.7,0.7,Within Limit
RD008518,M8472,SEN-029,2026-03-04 04:58:30,45.0,104 F,4.5 bar,2.05,3.78,1.014,45.0,Valid,40.0,Valid,0.971,43.7,-1.3,Within Limit
RD008519,M11734,SEN-047,2026-03-04 04:59:00,50.0,95 F,4.5 bar,4.89,2.03,1.011,50.0,Valid,35.0,Valid,0.998,49.9,-0.1,Within Limit
RD008520,M7031,SEN-018,2026-03-04 04:59:30,,40 C,72 psi,5.1,3.22,0.993,47.4537,Valid,40.0,Valid,1.013,,,Out of Calibration
RD008521,M11202,SEN-036,2026-03-04 05:00:00,60.0,,4.5 bar,1.73,3.52,1.003,60.0,Valid,,Invalid,1.012,60.72,0.72,Within Limit
RD008522,M10383,SEN-001,2026-03-04 05:00:30,,,5.2 bar,3.51,0.87,1.026,97.61904,Valid,,Invalid,0.991,,,Out of Calibration
RD008523,M7678,SEN-012,2026-03-04 05:01:00,,85C,5.2 bar,6.83,6.12,0.977,47.4537,Valid,85.0,Valid,1.012,,,Out of Calibration
RD008524,M10029,SEN-018,2026-03-04 05:01:30,50.0,95 F,72 psi,4.74,3.13,0.978,50.0,Valid,35.0,Valid,1.013,50.65,0.65,Within Limit
RD008525,M9566,SEN-049,2026-03-04 05:02:00,50.0,35 C,5.2 bar,3.03,5.02,0.988,50.0,Valid,35.0,Valid,0.975,48.75,-1.25,Within Limit
RD008526,M11196,SEN-020,2026-03-04 05:02:30,50.0,85C,72 psi,1.9,4.25,1.003,50.0,Valid,85.0,Valid,0.985,49.25,-0.75,Within Limit
RD008527,M8951,SEN-036,2026-03-04 05:03:00,50.0,,65 psi,6.29,4.27,1.014,50.0,Valid,,Invalid,1.012,50.6,0.6,Within Limit
RD008528,M11882,SEN-002,2026-03-04 05:03:30,,95 F,5.2 bar,3.47,7.07,0.987,47.4537,Valid,35.0,Valid,1.018,,,Out of Calibration
RD008529,M7281,SEN-002,2026-03-04 05:04:00,45.0,104 F,4.5 bar,5.2,1.15,0.978,45.0,Valid,40.0,Valid,1.018,45.81,0.81,Within Limit
RD008530,M7276,SEN-048,2026-03-04 05:04:30,,40 C,72 psi,0.84,2.28,0.99,,Invalid,40.0,Valid,1.003,,,Out of Calibration
RD008531,M7714,SEN-044,2026-03-04 05:05:00,,85C,4.5 bar,4.99,7.09,0.977,,Invalid,85.0,Valid,0.975,,,Out of Calibration
RD008532,M11026,SEN-005,2026-03-04 05:05:30,,40 C,4.5 bar,5.7,3.17,1.019,97.61904,Valid,40.0,Valid,0.994,,,Out of Calibration
RD008533,M7488,SEN-026,2026-03-04 05:06:00,,95 F,65 psi,6.54,2.88,1.01,,Invalid,35.0,Valid,1.014,,,Out of Calibration
RD008534,M7733,SEN-027,2026-03-04 05:06:30,,85C,65 psi,2.39,4.19,1.026,,Invalid,85.0,Valid,1.001,,,Out of Calibration
RD008535,M8531,SEN-045,2026-03-04 05:07:00,60.0,35 C,72 psi,8.21,2.49,1.021,60.0,Valid,35.0,Valid,0.976,58.56,-1.44,Within Limit
RD008536,M8241,SEN-011,2026-03-04 05:07:30,60.0,85C,65 psi,5.44,6.62,1.026,60.0,Valid,85.0,Valid,0.99,59.4,-0.6,Within Limit
RD008537,M7705,SEN-050,2026-03-04 05:08:00,60.0,40 C,65 psi,6.25,5.46,1.008,60.0,Valid,40.0,Valid,0.995,59.7,-0.3,Within Limit
RD008538,M10362,SEN-017,2026-03-04 05:08:30,45.0,35 C,4.5 bar,5.96,3.14,0.989,45.0,Valid,35.0,Valid,0.98,44.1,-0.9,Within Limit
RD008539,M10915,SEN-003,2026-03-04 05:09:00,,40 C,65 psi,4.18,2.73,0.978,,Invalid,40.0,Valid,0.997,,,Out of Calibration
RD008540,M10212,SEN-050,2026-03-04 05:09:30,45.0,40 C,72 psi,1.91,0.84,1.012,45.0,Valid,40.0,Valid,0.995,44.78,-0.22,Within Limit
RD008541,M7653,SEN-049,2026-03-04 05:10:00,,40 C,72 psi,2.03,1.1,0.982,97.61904,Valid,40.0,Valid,0.975,,,Out of Calibration
RD008542,M10535,SEN-043,2026-03-04 05:10:30,,95 F,4.5 bar,3.8,0.92,0.993,47.4537,Valid,35.0,Valid,1.021,,,Out of Calibration
RD008543,M11210,SEN-016,2026-03-04 05:11:00,,,72 psi,0.93,0.52,0.99,97.61904,Valid,,Invalid,0.999,,,Out of Calibration
RD008544,M11315,SEN-026,2026-03-04 05:11:30,60.0,40 C,65 psi,0.88,4.12,0.981,60.0,Valid,40.0,Valid,1.014,60.84,0.84,Within Limit
RD008545,M7491,SEN-013,2026-03-04 05:12:00,,85C,5.2 bar,3.64,4.49,0.989,,Invalid,85.0,Valid,1.003,,,Out of Calibration
RD008546,M9811,SEN-012,2026-03-04 05:12:30,,85C,5.2 bar,4.07,0.63,1.024,47.4537,Valid,85.0,Valid,1.012,,,Out of Calibration
RD008547,M11253,SEN-026,2026-03-04 05:13:00,60.0,85C,72 psi,0.32,0.59,1.028,60.0,Valid,85.0,Valid,1.014,60.84,0.84,Within Limit
RD008548,M8969,SEN-043,2026-03-04 05:13:30,,,4.5 bar,5.38,4.79,0.996,97.61904,Valid,,Invalid,1.021,,,Out of Calibration
RD008549,M10891,SEN-042,2026-03-04 05:14:00,45.0,95 F,72 psi,0.49,1.82,0.984,45.0,Valid,35.0,Valid,0.976,43.92,-1.08,Within Limit
RD008550,M9944,SEN-024,2026-03-04 05:14:30,,104 F,65 psi,6.97,4.35,1.025,47.4537,Valid,40.0,Valid,1.028,,,Out of Calibration
RD008551,M11893,SEN-016,2026-03-04 05:15:00,45.0,85C,72 psi,4.52,1.1,0.989,45.0,Valid,85.0,Valid,0.999,44.96,-0.04,Within Limit
RD008552,M10863,SEN-020,2026-03-04 05:15:30,50.0,104 F,72 psi,1.49,3.39,0.997,50.0,Valid,40.0,Valid,0.985,49.25,-0.75,Within Limit
RD008553,M10408,SEN-038,2026-03-04 05:16:00,,95 F,72 psi,4.59,5.83,0.991,97.61904,Valid,35.0,Valid,0.981,,,Out of Calibration
RD008554,M9082,SEN-043,2026-03-04 05:16:30,,35 C,4.5 bar,5.03,3.81,1.01,,Invalid,35.0,Valid,1.021,,,Out of Calibration
RD008555,M11159,SEN-014,2026-03-04 05:17:00,50.0,40 C,72 psi,7.94,3.83,0.997,50.0,Valid,40.0,Valid,1.026,51.3,1.3,Within Limit
RD008556,M8955,SEN-026,2026-03-04 05:17:30,50.0,35 C,65 psi,6.58,2.13,1.01,50.0,Valid,35.0,Valid,1.014,50.7,0.7,Within Limit
RD008557,M8032,SEN-030,2026-03-04 05:18:00,45.0,35 C,4.5 bar,3.55,6.39,1.019,45.0,Valid,35.0,Valid,0.997,44.86,-0.14,Within Limit
RD008558,M11966,SEN-036,2026-03-04 05:18:30,45.0,,65 psi,6.58,2.56,1.027,45.0,Valid,,Invalid,1.012,45.54,0.54,Within Limit
RD008559,M7595,SEN-001,2026-03-04 05:19:00,60.0,95 F,4.5 bar,5.76,5.64,0.986,60.0,Valid,35.0,Valid,0.991,59.46,-0.54,Within Limit
RD008560,M7156,SEN-012,2026-03-04 05:19:30,,,5.2 bar,2.45,6.84,1.003,47.4537,Valid,,Invalid,1.012,,,Out of Calibration
RD008561,M7273,SEN-031,2026-03-04 05:20:00,60.0,35 C,65 psi,6.42,2.64,1.0,60.0,Valid,35.0,Valid,1.019,61.14,1.14,Within Limit
RD008562,M8281,SEN-036,2026-03-04 05:20:30,50.0,85C,65 psi,6.34,6.82,0.97,50.0,Valid,85.0,Valid,1.012,50.6,0.6,Within Limit
RD008563,M10668,SEN-039,2026-03-04 05:21:00,50.0,40 C,5.2 bar,7.34,2.98,0.981,50.0,Valid,40.0,Valid,1.013,50.65,0.65,Within Limit
RD008564,M11895,SEN-024,2026-03-04 05:21:30,,,4.5 bar,1.93,3.26,0.99,47.4537,Valid,,Invalid,1.028,,,Out of Calibration
RD008565,M11258,SEN-009,2026-03-04 05:22:00,,40 C,72 psi,6.09,1.57,1.016,97.61904,Valid,40.0,Valid,1.016,,,Out of Calibration
RD008566,M11765,SEN-011,2026-03-04 05:22:30,,104 F,72 psi,1.82,1.0,1.017,,Invalid,40.0,Valid,0.99,,,Out of Calibration
RD008567,M7342,SEN-030,2026-03-04 05:23:00,45.0,35 C,4.5 bar,3.76,1.95,1.006,45.0,Valid,35.0,Valid,0.997,44.86,-0.14,Within Limit
RD008568,M7661,SEN-034,2026-03-04 05:23:30,,85C,4.5 bar,5.83,4.67,0.977,,Invalid,85.0,Valid,1.016,,,Out of Calibration
RD008569,M7501,SEN-034,2026-03-04 05:24:00,50.0,85C,4.5 bar,3.21,0.78,0.982,50.0,Valid,85.0,Valid,1.016,50.8,0.8,Within Limit
RD008570,M10005,SEN-018,2026-03-04 05:24:30,45.0,,65 psi,5.82,7.95,0.997,45.0,Valid,,Invalid,1.013,45.58,0.58,Within Limit
RD008571,M8483,SEN-043,2026-03-04 05:25:00,60.0,,4.5 bar,8.17,6.35,1.025,60.0,Valid,,Invalid,1.021,61.26,1.26,Within Limit
RD008572,M8381,SEN-049,2026-03-04 05:25:30,45.0,35 C,65 psi,2.07,0.64,1.005,45.0,Valid,35.0,Valid,0.975,43.88,-1.12,Within Limit
RD008573,M9867,SEN-009,2026-03-04 05:26:00,,35 C,65 psi,7.38,3.32,1.023,47.4537,Valid,35.0,Valid,1.016,,,Out of Calibration
RD008574,M8410,SEN-015,2026-03-04 05:26:30,,95 F,4.5 bar,0.71,1.57,0.989,47.4537,Valid,35.0,Valid,1.012,,,Out of Calibration
RD008575,M10213,SEN-049,2026-03-04 05:27:00,45.0,104 F,4.5 bar,8.12,7.13,0.99,45.0,Valid,40.0,Valid,0.975,43.88,-1.12,Within Limit
RD008576,M10424,SEN-029,2026-03-04 05:27:30,,104 F,65 psi,8.34,5.58,0.976,,Invalid,40.0,Valid,0.971,,,Out of Calibration
RD008577,M9286,SEN-020,2026-03-04 05:28:00,45.0,,72 psi,6.74,5.85,0.989,45.0,Valid,,Invalid,0.985,44.32,-0.68,Within Limit
RD008578,M7097,SEN-029,2026-03-04 05:28:30,45.0,,5.2 bar,3.87,7.47,1.021,45.0,Valid,,Invalid,0.971,43.7,-1.3,Within Limit
RD008579,M9643,SEN-037,2026-03-04 05:29:00,,85C,4.5 bar,5.84,1.94,0.986,,Invalid,85.0,Valid,1.028,,,Out of Calibration
RD008580,M10552,SEN-028,2026-03-04 05:29:30,50.0,,72 psi,0.27,2.23,1.011,50.0,Valid,,Invalid,1.028,51.4,1.4,Within Limit
RD008581,M7727,SEN-019,2026-03-04 05:30:00,60.0,35 C,65 psi,5.13,5.21,0.99,60.0,Valid,35.0,Valid,1.027,61.62,1.62,Within Limit
RD008582,M7859,SEN-048,2026-03-04 05:30:30,50.0,35 C,5.2 bar,2.11,3.62,1.013,50.0,Valid,35.0,Valid,1.003,50.15,0.15,Within Limit
RD008583,M11699,SEN-026,2026-03-04 05:31:00,,85C,65 psi,4.54,4.47,1.03,97.61904,Valid,85.0,Valid,1.014,,,Out of Calibration
RD008584,M7388,SEN-041,2026-03-04 05:31:30,,104 F,65 psi,3.76,1.79,1.03,,Invalid,40.0,Valid,0.984,,,Out of Calibration
RD008585,M8946,SEN-008,2026-03-04 05:32:00,,95 F,5.2 bar,0.65,2.75,1.025,97.61904,Valid,35.0,Valid,0.995,,,Out of Calibration
RD008586,M7953,SEN-025,2026-03-04 05:32:30,,,72 psi,5.37,7.96,1.025,97.61904,Valid,,Invalid,1.01,,,Out of Calibration
RD008587,M8233,SEN-014,2026-03-04 05:33:00,45.0,35 C,5.2 bar,3.63,7.48,0.984,45.0,Valid,35.0,Valid,1.026,46.17,1.17,Within Limit
RD008588,M11997,SEN-031,2026-03-04 05:33:30,,104 F,65 psi,4.34,1.79,1.022,,Invalid,40.0,Valid,1.019,,,Out of Calibration
RD008589,M10796,SEN-010,2026-03-04 05:34:00,60.0,40 C,4.5 bar,8.24,3.69,1.028,60.0,Valid,40.0,Valid,1.006,60.36,0.36,Within Limit
RD008590,M7629,SEN-042,2026-03-04 05:34:30,45.0,104 F,4.5 bar,4.75,3.7,0.982,45.0,Valid,40.0,Valid,0.976,43.92,-1.08,Within Limit
RD008591,M11109,SEN-044,2026-03-04 05:35:00,,,65 psi,4.9,0.97,1.011,97.61904,Valid,,Invalid,0.975,,,Out of Calibration
RD008592,M9579,SEN-013,2026-03-04 05:35:30,45.0,95 F,5.2 bar,4.11,7.74,0.991,45.0,Valid,35.0,Valid,1.003,45.14,0.14,Within Limit
RD008593,M9129,SEN-010,2026-03-04 05:36:00,60.0,104 F,5.2 bar,7.76,1.6,0.99,60.0,Valid,40.0,Valid,1.006,60.36,0.36,Within Limit
RD008594,M9639,SEN-034,2026-03-04 05:36:30,,40 C,5.2 bar,5.29,3.4,1.023,97.61904,Valid,40.0,Valid,1.016,,,Out of Calibration
RD008595,M10751,SEN-012,2026-03-04 05:37:00,60.0,40 C,65 psi,5.97,7.17,0.979,60.0,Valid,40.0,Valid,1.012,60.72,0.72,Within Limit
RD008596,M9659,SEN-019,2026-03-04 05:37:30,,35 C,65 psi,1.59,3.68,0.992,97.61904,Valid,35.0,Valid,1.027,,,Out of Calibration
RD008597,M9849,SEN-036,2026-03-04 05:38:00,45.0,95 F,72 psi,4.48,0.54,1.005,45.0,Valid,35.0,Valid,1.012,45.54,0.54,Within Limit
RD008598,M11109,SEN-010,2026-03-04 05:38:30,,104 F,72 psi,6.91,5.1,1.008,47.4537,Valid,40.0,Valid,1.006,,,Out of Calibration
RD008599,M10519,SEN-046,2026-03-04 05:39:00,60.0,35 C,65 psi,1.76,4.41,1.027,60.0,Valid,35.0,Valid,0.998,59.88,-0.12,Within Limit
RD008600,M10143,SEN-045,2026-03-04 05:39:30,,85C,5.2 bar,7.01,0.54,0.983,,Invalid,85.0,Valid,0.976,,,Out of Calibration
RD008601,M10354,SEN-043,2026-03-04 05:40:00,60.0,95 F,65 psi,7.42,2.16,0.994,60.0,Valid,35.0,Valid,1.021,61.26,1.26,Within Limit
RD008602,M10491,SEN-040,2026-03-04 05:40:30,,104 F,5.2 bar,6.77,1.59,0.999,,Invalid,40.0,Valid,0.982,,,Out of Calibration
RD008603,M10979,SEN-032,2026-03-04 05:41:00,45.0,,5.2 bar,7.91,6.21,1.023,45.0,Valid,,Invalid,1.021,45.94,0.94,Within Limit
RD008604,M7634,SEN-020,2026-03-04 05:41:30,,,72 psi,4.48,2.94,1.015,47.4537,Valid,,Invalid,0.985,,,Out of Calibration
RD008605,M10616,SEN-042,2026-03-04 05:42:00,,95 F,4.5 bar,8.46,4.29,0.978,97.61904,Valid,35.0,Valid,0.976,,,Out of Calibration
RD008606,M11980,SEN-032,2026-03-04 05:42:30,45.0,85C,65 psi,1.53,2.27,1.021,45.0,Valid,85.0,Valid,1.021,45.94,0.94,Within Limit
RD008607,M10837,SEN-026,2026-03-04 05:43:00,50.0,85C,72 psi,5.16,4.64,0.985,50.0,Valid,85.0,Valid,1.014,50.7,0.7,Within Limit
RD008608,M7992,SEN-036,2026-03-04 05:43:30,,40 C,72 psi,2.97,7.96,0.983,47.4537,Valid,40.0,Valid,1.012,,,Out of Calibration
RD008609,M11461,SEN-016,2026-03-04 05:44:00,45.0,104 F,72 psi,4.21,4.48,1.013,45.0,Valid,40.0,Valid,0.999,44.96,-0.04,Within Limit
RD008610,M11422,SEN-005,2026-03-04 05:44:30,,40 C,5.2 bar,6.21,2.33,1.002,,Invalid,40.0,Valid,0.994,,,Out of Calibration
RD008611,M8476,SEN-016,2026-03-04 05:45:00,45.0,85C,65 psi,1.48,7.13,1.008,45.0,Valid,85.0,Valid,0.999,44.96,-0.04,Within Limit
RD008612,M10573,SEN-028,2026-03-04 05:45:30,,,5.2 bar,7.83,1.95,0.998,97.61904,Valid,,Invalid,1.028,,,Out of Calibration
RD008613,M8589,SEN-046,2026-03-04 05:46:00,50.0,40 C,72 psi,2.91,3.61,1.015,50.0,Valid,40.0,Valid,0.998,49.9,-0.1,Within Limit
RD008614,M11406,SEN-037,2026-03-04 05:46:30,,104 F,4.5 bar,4.76,5.73,1.015,,Invalid,40.0,Valid,1.028,,,Out of Calibration
RD008615,M8022,SEN-023,2026-03-04 05:47:00,50.0,104 F,72 psi,2.08,7.64,1.011,50.0,Valid,40.0,Valid,1.015,50.75,0.75,Within Limit
RD008616,M11056,SEN-009,2026-03-04 05:47:30,50.0,35 C,72 psi,0.62,4.7,1.011,50.0,Valid,35.0,Valid,1.016,50.8,0.8,Within Limit
RD008617,M11052,SEN-019,2026-03-04 05:48:00,,104 F,72 psi,5.3,6.89,1.0,97.61904,Valid,40.0,Valid,1.027,,,Out of Calibration
RD008618,M9371,SEN-047,2026-03-04 05:48:30,,104 F,4.5 bar,4.09,2.98,1.018,97.61904,Valid,40.0,Valid,0.998,,,Out of Calibration
RD008619,M11026,SEN-021,2026-03-04 05:49:00,60.0,85C,65 psi,2.69,3.94,0.977,60.0,Valid,85.0,Valid,1.01,60.6,0.6,Within Limit
RD008620,M8256,SEN-050,2026-03-04 05:49:30,,104 F,5.2 bar,1.42,0.88,1.022,47.4537,Valid,40.0,Valid,0.995,,,Out of Calibration
RD008621,M8705,SEN-012,2026-03-04 05:50:00,60.0,,65 psi,1.79,2.07,1.024,60.0,Valid,,Invalid,1.012,60.72,0.72,Within Limit
RD008622,M10659,SEN-016,2026-03-04 05:50:30,,35 C,4.5 bar,0.97,7.04,0.995,47.4537,Valid,35.0,Valid,0.999,,,Out of Calibration
RD008623,M9796,SEN-018,2026-03-04 05:51:00,,104 F,65 psi,3.1,2.36,0.979,,Invalid,40.0,Valid,1.013,,,Out of Calibration
RD008624,M9528,SEN-007,2026-03-04 05:51:30,50.0,85C,4.5 bar,6.71,7.25,1.013,50.0,Valid,85.0,Valid,1.009,50.45,0.45,Within Limit
RD008625,M9082,SEN-033,2026-03-04 05:52:00,,104 F,4.5 bar,5.26,4.49,0.989,47.4537,Valid,40.0,Valid,0.986,,,Out of Calibration
RD008626,M7354,SEN-019,2026-03-04 05:52:30,,35 C,65 psi,3.98,7.28,1.005,97.61904,Valid,35.0,Valid,1.027,,,Out of Calibration
RD008627,M8424,SEN-036,2026-03-04 05:53:00,,,4.5 bar,3.21,1.82,1.0,97.61904,Valid,,Invalid,1.012,,,Out of Calibration
RD008628,M10917,SEN-035,2026-03-04 05:53:30,50.0,,72 psi,4.56,7.21,0.989,50.0,Valid,,Invalid,1.026,51.3,1.3,Within Limit
RD008629,M8143,SEN-024,2026-03-04 05:54:00,50.0,95 F,5.2 bar,4.12,7.46,0.993,50.0,Valid,35.0,Valid,1.028,51.4,1.4,Within Limit
RD008630,M9579,SEN-043,2026-03-04 05:54:30,45.0,35 C,4.5 bar,4.07,6.9,0.974,45.0,Valid,35.0,Valid,1.021,45.94,0.94,Within Limit
RD008631,M7897,SEN-020,2026-03-04 05:55:00,45.0,104 F,72 psi,0.82,4.2,0.975,45.0,Valid,40.0,Valid,0.985,44.32,-0.68,Within Limit
RD008632,M7350,SEN-049,2026-03-04 05:55:30,50.0,35 C,4.5 bar,6.07,7.94,0.984,50.0,Valid,35.0,Valid,0.975,48.75,-1.25,Within Limit
RD008633,M8918,SEN-001,2026-03-04 05:56:00,,,72 psi,6.01,4.17,1.023,97.61904,Valid,,Invalid,0.991,,,Out of Calibration
RD008634,M8072,SEN-034,2026-03-04 05:56:30,,85C,5.2 bar,8.45,0.67,0.978,,Invalid,85.0,Valid,1.016,,,Out of Calibration
RD008635,M7811,SEN-028,2026-03-04 05:57:00,45.0,35 C,65 psi,8.35,2.99,1.006,45.0,Valid,35.0,Valid,1.028,46.26,1.26,Within Limit
RD008636,M9589,SEN-039,2026-03-04 05:57:30,,104 F,65 psi,2.68,4.78,1.03,47.4537,Valid,40.0,Valid,1.013,,,Out of Calibration
RD008637,M7030,SEN-046,2026-03-04 05:58:00,,,65 psi,8.4,6.37,0.989,97.61904,Valid,,Invalid,0.998,,,Out of Calibration
RD008638,M7278,SEN-043,2026-03-04 05:58:30,45.0,85C,5.2 bar,1.46,7.37,0.975,45.0,Valid,85.0,Valid,1.021,45.94,0.94,Within Limit
RD008639,M9534,SEN-012,2026-03-04 05:59:00,,,72 psi,1.81,3.23,1.009,47.4537,Valid,,Invalid,1.012,,,Out of Calibration
RD008640,M8493,SEN-035,2026-03-04 05:59:30,,,5.2 bar,7.06,4.78,1.005,47.4537,Valid,,Invalid,1.026,,,Out of Calibration
RD008641,M9950,SEN-028,2026-03-04 06:00:00,45.0,104 F,65 psi,5.33,2.09,0.985,45.0,Valid,40.0,Valid,1.028,46.26,1.26,Within Limit
RD008642,M11030,SEN-029,2026-03-04 06:00:30,50.0,35 C,65 psi,8.5,1.32,0.978,50.0,Valid,35.0,Valid,0.971,48.55,-1.45,Within Limit
RD008643,M8583,SEN-021,2026-03-04 06:01:00,,95 F,5.2 bar,0.62,4.85,1.021,,Invalid,35.0,Valid,1.01,,,Out of Calibration
RD008644,M8907,SEN-050,2026-03-04 06:01:30,,85C,65 psi,6.92,6.88,0.991,97.61904,Valid,85.0,Valid,0.995,,,Out of Calibration
RD008645,M10033,SEN-028,2026-03-04 06:02:00,,,65 psi,8.27,3.77,1.029,47.4537,Valid,,Invalid,1.028,,,Out of Calibration
RD008646,M7403,SEN-010,2026-03-04 06:02:30,,104 F,72 psi,6.63,1.97,0.99,47.4537,Valid,40.0,Valid,1.006,,,Out of Calibration
RD008647,M8713,SEN-031,2026-03-04 06:03:00,45.0,40 C,65 psi,2.16,6.98,1.004,45.0,Valid,40.0,Valid,1.019,45.86,0.86,Within Limit
RD008648,M10758,SEN-006,2026-03-04 06:03:30,,35 C,4.5 bar,6.17,4.44,1.007,97.61904,Valid,35.0,Valid,0.995,,,Out of Calibration
RD008649,M8017,SEN-048,2026-03-04 06:04:00,,40 C,72 psi,3.98,5.96,1.027,47.4537,Valid,40.0,Valid,1.003,,,Out of Calibration
RD008650,M10678,SEN-033,2026-03-04 06:04:30,50.0,,5.2 bar,7.46,3.97,0.978,50.0,Valid,,Invalid,0.986,49.3,-0.7,Within Limit
RD008651,M9313,SEN-021,2026-03-04 06:05:00,45.0,,5.2 bar,2.42,1.08,1.01,45.0,Valid,,Invalid,1.01,45.45,0.45,Within Limit
RD008652,M10546,SEN-040,2026-03-04 06:05:30,45.0,104 F,4.5 bar,5.62,4.3,1.013,45.0,Valid,40.0,Valid,0.982,44.19,-0.81,Within Limit
RD008653,M8569,SEN-043,2026-03-04 06:06:00,45.0,104 F,72 psi,4.32,3.1,1.024,45.0,Valid,40.0,Valid,1.021,45.94,0.94,Within Limit
RD008654,M9839,SEN-020,2026-03-04 06:06:30,,85C,72 psi,8.25,6.42,1.008,47.4537,Valid,85.0,Valid,0.985,,,Out of Calibration
RD008655,M8661,SEN-050,2026-03-04 06:07:00,60.0,35 C,72 psi,1.56,7.37,1.022,60.0,Valid,35.0,Valid,0.995,59.7,-0.3,Within Limit
RD008656,M8328,SEN-020,2026-03-04 06:07:30,,104 F,5.2 bar,7.93,7.6,0.981,,Invalid,40.0,Valid,0.985,,,Out of Calibration
RD008657,M7145,SEN-026,2026-03-04 06:08:00,,95 F,72 psi,0.51,4.73,0.996,,Invalid,35.0,Valid,1.014,,,Out of Calibration
RD008658,M11225,SEN-034,2026-03-04 06:08:30,,95 F,5.2 bar,7.47,4.64,1.017,97.61904,Valid,35.0,Valid,1.016,,,Out of Calibration
RD008659,M9357,SEN-039,2026-03-04 06:09:00,,95 F,4.5 bar,0.43,1.01,0.983,97.61904,Valid,35.0,Valid,1.013,,,Out of Calibration
RD008660,M9213,SEN-014,2026-03-04 06:09:30,45.0,,4.5 bar,2.86,1.36,1.004,45.0,Valid,,Invalid,1.026,46.17,1.17,Within Limit
RD008661,M11675,SEN-021,2026-03-04 06:10:00,,40 C,4.5 bar,0.86,0.51,0.979,97.61904,Valid,40.0,Valid,1.01,,,Out of Calibration
RD008662,M11315,SEN-040,2026-03-04 06:10:30,50.0,40 C,65 psi,7.96,5.06,1.009,50.0,Valid,40.0,Valid,0.982,49.1,-0.9,Within Limit
RD008663,M10678,SEN-010,2026-03-04 06:11:00,45.0,85C,65 psi,3.21,4.99,0.988,45.0,Valid,85.0,Valid,1.006,45.27,0.27,Within Limit
RD008664,M10747,SEN-013,2026-03-04 06:11:30,,104 F,65 psi,7.47,6.61,1.002,97.61904,Valid,40.0,Valid,1.003,,,Out of Calibration
RD008665,M9577,SEN-007,2026-03-04 06:12:00,,40 C,65 psi,7.79,4.26,1.029,47.4537,Valid,40.0,Valid,1.009,,,Out of Calibration
