Inspection_ID,Event_ID,VIN,Defect_Code,Defect,Inspection_Source,Inspector_ID,Rework_Flag,Scrap_Reason,Result
INSP13183,M7205,MA1AB100000002042,D003,Reject,Unknown,INS10,Y,Material,FAIL
INSP13184,M7855,MA1AB100000003221,D002,,Unknown,INS21,Y,Dimension,FAIL
INSP13185,M11439,MA1AB100000002047,D003,,Unknown,INS27,Y,,FAIL
INSP13186,M11635,MA1AB100000004947,D004,OK,Unknown,INS21,N,,PASS
INSP13187,M9152,MA1AB100000003831,D002,reject,Unknown,INS11,Y,Paint,FAIL
INSP13188,M10670,MA1AB100000002705,D003,Repair,Unknown,INS37,N,,PASS
INSP13189,M7937,MA1AB100000002661,D001, ok ,Unknown,INS31,N,Dimension,PASS
INSP13190,M9075,MA1AB100000000764,D003,OK,Unknown,INS82,N,,FAIL
INSP13191,M7192,MA1AB100000003614,D004,OK,Unknown,INS28,N,Weld,FAIL
INSP13192,M8520,MA1AB100000002866,D001,Repair,Unknown,INS69,Y,Dimension,FAIL
INSP13193,M10991,MA1AB100000002004,D003,reject,Unknown,INS81,Y,Dimension,PASS
INSP13194,M11429,MA1AB100000002191,D002,reject,Unknown,INS39,N,Material,FAIL
INSP13195,M7034,MA1AB100000003499,D002,OK,Unknown,INS39,N,,FAIL
INSP13196,M10185,MA1AB100000001816,D002,Reject,Unknown,INS54,Y,Paint,PASS
INSP13197,M10326,MA1AB100000003689,D001,OK,Unknown,INS98,Y,Dimension,PASS
INSP13198,M10485,MA1AB100000001696,NONE,Repair,Unknown,INS19,N,Dimension,PASS
INSP13199,M8879,MA1AB100000000020,NONE,Repair,Unknown,INS59,Y,Dimension,FAIL
INSP13200,M7460,MA1AB100000001925,D002,OK,Unknown,INS71,Y,Dimension,PASS
INSP13201,M7595,MA1AB100000000111,D002,Reject,Unknown,INS56,N,Paint,FAIL
INSP13202,M11238,MA1AB100000000607,D003,reject,Unknown,INS78,Y,Paint,FAIL
INSP13203,M11290,MA1AB100000001937,NONE,,Unknown,INS22,Y,Material,PASS
INSP13204,M9942,MA1AB100000003779,D003,,Unknown,INS67,N,Paint,PASS
INSP13205,M10338,MA1AB100000000129,D004,Repair,Unknown,INS62,N,Weld,PASS
INSP13206,M8830,MA1AB100000004786,D004, ok ,Unknown,INS84,N,Material,PASS
INSP13207,M11146,MA1AB100000004753,NONE,OK,Unknown,INS41,Y,Material,PASS
INSP13208,M10000,MA1AB100000000439,D003,,Unknown,INS86,N,,PASS
INSP13209,M11564,MA1AB100000001123,D003,,Unknown,INS34,Y,Material,FAIL
INSP13210,M11225,MA1AB100000002540,D004,OK,Unknown,INS47,N,Paint,FAIL
INSP13211,M8591,MA1AB100000002903,D001,Repair,Unknown,INS21,Y,Weld,FAIL
INSP13212,M7328,MA1AB100000002659,D002,Reject,Unknown,INS71,Y,Material,FAIL
INSP13213,M9371,MA1AB100000003343,NONE, ok ,Unknown,INS18,N,Paint,PASS
INSP13214,M8520,MA1AB100000002020,D003,,Unknown,INS93,Y,Weld,FAIL
INSP13215,M7671,MA1AB100000004907,D002, ok ,Unknown,INS45,Y,Dimension,FAIL
INSP13216,M10435,MA1AB100000001315,D001,Reject,Unknown,INS47,Y,Dimension,PASS
INSP13217,M9696,MA1AB100000001325,NONE,Reject,Unknown,INS69,N,Material,FAIL
INSP13218,M11186,MA1AB100000002990,D003,Repair,Unknown,INS66,N,Weld,FAIL
INSP13219,M7575,MA1AB100000002120,D003,,Unknown,INS33,Y,Dimension,FAIL
INSP13220,M8277,MA1AB100000004805,D002, ok ,Unknown,INS23,Y,Dimension,PASS
INSP13221,M11009,MA1AB100000004096,NONE, ok ,Unknown,INS81,Y,Dimension,FAIL
INSP13222,M7812,MA1AB100000000121,D004,Repair,Unknown,INS82,Y,Dimension,FAIL
INSP13223,M9989,MA1AB100000001876,D001,Repair,Unknown,INS90,N,Dimension,FAIL
INSP13224,M10148,MA1AB100000003577,D003,Repair,Unknown,INS31,Y,Dimension,PASS
INSP13225,M9618,MA1AB100000001527,NONE,reject,Unknown,INS14,Y,,FAIL
INSP13226,M8283,MA1AB100000002050,D003,,Unknown,INS20,N,Weld,FAIL
INSP13227,M8705,MA1AB100000002158,D004,OK,Unknown,INS69,Y,Dimension,PASS
INSP13228,M9791,MA1AB100000001495,NONE,reject,Unknown,INS12,Y,Dimension,FAIL
INSP13229,M9193,MA1AB100000004299,D001,Repair,Unknown,INS96,N,Material,FAIL
INSP13230,M7990,MA1AB100000002767,D003, ok ,Unknown,INS15,N,Weld,FAIL
INSP13231,M7783,MA1AB100000002729,NONE, ok ,Unknown,INS66,Y,Weld,PASS
INSP13232,M8522,MA1AB100000002355,D001,Repair,Unknown,INS70,Y,Weld,PASS
INSP13233,M8169,MA1AB100000004535,NONE,Repair,Unknown,INS77,Y,,PASS
INSP13234,M9774,MA1AB100000004683,D001,reject,Unknown,INS32,N,,FAIL
INSP13235,M9879,MA1AB100000003766,D002,reject,Unknown,INS72,N,Paint,PASS
INSP13236,M11446,MA1AB100000004239,D004,Repair,Unknown,INS54,Y,,PASS
INSP13237,M9740,MA1AB100000004696,D003,,Unknown,INS64,N,Material,FAIL
INSP13238,M11049,MA1AB100000000203,D003,Reject,Unknown,INS22,Y,Paint,FAIL
INSP13239,M9425,MA1AB100000004040,D001,,Unknown,INS29,N,,PASS
INSP13240,M8908,MA1AB100000001713,NONE,,Unknown,INS27,N,Material,PASS
INSP13241,M11546,MA1AB100000004435,D001,,Unknown,INS84,N,,FAIL
INSP13242,M7418,MA1AB100000002822,D003,Reject,Unknown,INS97,Y,Paint,FAIL
INSP13243,M9650,MA1AB100000002570,D004,Repair,Unknown,INS32,Y,Paint,PASS
INSP13244,M7823,MA1AB100000003468,D002,Reject,Unknown,INS11,Y,,FAIL
INSP13245,M10406,MA1AB100000001251,D003,Reject,Unknown,INS40,N,Dimension,PASS
INSP13246,M11708,MA1AB100000001681,D004,OK,Unknown,INS89,N,,PASS
INSP13247,M9453,MA1AB100000003514,D001,OK,Unknown,INS37,Y,Material,PASS
INSP13248,M11631,MA1AB100000001019,D001,Repair,Unknown,INS33,Y,Weld,FAIL
INSP13249,M9126,MA1AB100000004575,D003,reject,Unknown,INS91,Y,,FAIL
INSP13250,M8494,XX1 2 3 4,D004, ok ,Unknown,INS35,N,Paint,PASS
INSP13251,M7058,MA1AB100000003047,D001,Reject,Unknown,INS28,N,Dimension,FAIL
INSP13252,M11538,MA1AB100000003160,D002,reject,Unknown,INS57,N,Dimension,FAIL
INSP13253,M11966,MA1AB100000003944,D004,OK,Unknown,INS89,Y,,FAIL
INSP13254,M10335,MA1AB100000001295,NONE,reject,Unknown,INS50,N,Paint,PASS
INSP13255,M8001,MA1AB100000001188,D001,Reject,Unknown,INS55,N,Paint,FAIL
INSP13256,M11500,MA1AB100000003677,D001,OK,Unknown,INS78,N,Material,FAIL
INSP13257,M8270,MA1AB100000003078,NONE, ok ,Unknown,INS90,N,Weld,FAIL
INSP13258,M8798,MA1AB100000004988,D002,reject,Unknown,INS47,N,Dimension,FAIL
INSP13259,M10458,MA1AB100000004298,NONE,OK,Unknown,INS51,N,Dimension,FAIL
INSP13260,M8888,MA1AB100000004749,D004, ok ,Unknown,INS80,Y,Weld,FAIL
INSP13261,M10683,MA1AB100000001075,D003,Reject,Unknown,INS51,Y,Weld,FAIL
INSP13262,M9725,MA1AB100000003482,D003,Repair,Unknown,INS49,N,Weld,FAIL
INSP13263,M8510,MA1AB100000001324,D003,,Unknown,INS93,N,Dimension,FAIL
INSP13264,M8014,MA1AB100000002490,D002, ok ,Unknown,INS34,N,,FAIL
INSP13265,M11312,MA1AB100000002115,D004,,Unknown,INS86,Y,Dimension,FAIL
INSP13266,M11220,MA1AB100000002480,D003,reject,Unknown,INS36,N,Dimension,PASS
INSP13267,M11266,MA1AB100000004674,D001, ok ,Unknown,INS95,Y,Paint,PASS
INSP13268,M10069,MA1AB100000002612,D002, ok ,Unknown,INS29,Y,Weld,FAIL
INSP13269,M10765,MA1AB100000001103,D004, ok ,Unknown,INS66,Y,Material,PASS
INSP13270,M7463,MA1AB100000003115,D004,Repair,Unknown,INS82,Y,Dimension,FAIL
INSP13271,M9155,MA1AB100000002253,D003,reject,Unknown,INS89,Y,Weld,PASS
INSP13272,M9215,MA1AB100000001855,D001,OK,Unknown,INS51,Y,Dimension,FAIL
INSP13273,M9313,MA1AB100000000254,NONE,OK,Unknown,INS51,N,Weld,FAIL
INSP13274,M11576,MA1AB100000001004,NONE, ok ,Unknown,INS99,N,Material,FAIL
INSP13275,M7874,MA1AB100000002829,D003, ok ,Unknown,INS53,Y,Material,FAIL
INSP13276,M8016,MA1AB100000002595,D003,Reject,Unknown,INS48,Y,,PASS
INSP13277,M9492,MA1AB100000001216,D002,OK,Unknown,INS64,N,Paint,PASS
INSP13278,M11399,MA1AB100000004619,D002,Reject,Unknown,INS72,Y,Paint,FAIL
INSP13279,M9770,MA1AB100000002727,NONE, ok ,Unknown,INS26,N,Weld,PASS
INSP13280,M7763,MA1AB100000000492,D004,,Unknown,INS26,Y,Weld,PASS
INSP13281,M10524,MA1AB100000001578,D004,reject,Unknown,INS21,N,Material,PASS
INSP13282,M7797,MA1AB100000002533,D003,Reject,Unknown,INS82,Y,Weld,PASS
INSP13283,M9895,MA1AB100000004584,NONE,Reject,Unknown,INS57,N,Paint,PASS
INSP13284,M11328,MA1AB100000001527,D002,Reject,Unknown,INS63,N,,PASS
INSP13285,M8412,MA1AB100000001321,NONE,reject,Unknown,INS78,Y,,FAIL
INSP13286,M8133,MA1AB100000001880,D004,Reject,Unknown,INS82,Y,Material,PASS
INSP13287,M9959,MA1AB100000003533,NONE,Repair,Unknown,INS99,Y,Material,FAIL
INSP13288,M8943,MA1AB100000002568,D001,Repair,Unknown,INS18,Y,Weld,FAIL
INSP13289,M11107,MA1AB100000000860,NONE,Reject,Unknown,INS60,Y,,FAIL
INSP13290,M11197,MA1AB100000000081,D004,,Unknown,INS58,Y,,FAIL
INSP13291,M11950,MA1AB100000003699,D001,OK,Unknown,INS24,N,Material,PASS
INSP13292,M10523,MA1AB100000000958,D002,Reject,Unknown,INS41,Y,Dimension,PASS
INSP13293,M8088,MA1AB100000002170,D003,,Unknown,INS38,Y,,PASS
INSP13294,M9485,MA1AB100000001508,D004,Repair,Unknown,INS95,N,Dimension,PASS
INSP13295,M8839,MA1AB100000000425,D002, ok ,Unknown,INS94,Y,Dimension,FAIL
INSP13296,M9650,MA1AB100000001551,D003,,Unknown,INS99,N,Dimension,FAIL
INSP13297,M9106,MA1AB100000004922,D004, ok ,Unknown,INS94,Y,Material,PASS
INSP13298,M8069,MA1AB100000001619,D004,Repair,Unknown,INS42,Y,Dimension,FAIL
INSP13299,M10234,MA1AB100000003298,D003,Repair,Unknown,INS29,N,Material,PASS
INSP13300,M9220,MA1AB100000002199,NONE,reject,Unknown,INS77,N,Paint,PASS
INSP13301,M11589,MA1AB100000001454,D003,Repair,Unknown,INS90,Y,Paint,PASS
INSP13302,M7103,MA1AB100000003642,D001,reject,Unknown,INS82,Y,Dimension,PASS
INSP13303,M10945,MA1AB100000001995,D004,,Unknown,INS52,Y,Material,FAIL
INSP13304,M8719,MA1AB100000000536,D003,Repair,Unknown,INS27,N,Weld,FAIL
INSP13305,M7931,MA1AB100000001588,D001,,Unknown,INS68,N,Dimension,FAIL
INSP13306,M10357,MA1AB100000000773,NONE,Reject,Unknown,INS62,N,Material,FAIL
INSP13307,M8273,MA1AB100000003892,D003,,Unknown,INS43,Y,Dimension,FAIL
INSP13308,M10626,MA1AB100000002722,D002,Reject,Unknown,INS11,N,Paint,PASS
INSP13309,M10902,MA1AB100000003853,D003, ok ,Unknown,INS58,N,Dimension,FAIL
INSP13310,M9400,MA1AB100000001657,D001,reject,Unknown,INS87,N,Material,FAIL
INSP13311,M10002,MA1AB100000003980,D001,,Unknown,INS78,N,,FAIL
INSP13312,M11241,MA1AB100000001878,D001,reject,Unknown,INS59,N,Paint,PASS
INSP13313,M7347,MA1AB100000001581,D002,OK,Unknown,INS69,N,Paint,PASS
INSP13314,M7604,MA1AB100000002301,D002,Reject,Unknown,INS68,Y,Weld,FAIL
INSP13315,M11222,MA1AB100000001167,D002, ok ,Unknown,INS15,Y,Material,FAIL
INSP13316,M7478,MA1AB100000000573,D004,Reject,Unknown,INS92,Y,Material,PASS
INSP13317,M11247,MA1AB100000001086,D001,Repair,Unknown,INS22,Y,Paint,FAIL
INSP13318,M9250,MA1AB100000001144,D001,Repair,Unknown,INS29,Y,Weld,PASS
INSP13319,M7368,MA1AB100000003400,D004,Repair,Unknown,INS63,Y,Weld,PASS
INSP13320,M10292,MA1AB100000003762,NONE,OK,Unknown,INS89,N,,PASS
INSP13321,M7010,MA1AB100000004912,NONE,,Unknown,INS93,N,Weld,FAIL
INSP13322,M9059,MA1AB100000000241,D001,OK,Unknown,INS20,Y,Weld,PASS
INSP13323,M8434,MA1AB100000001699,NONE,OK,Unknown,INS30,N,Dimension,PASS
INSP13324,M9550,MA1AB100000002062,D001,reject,Unknown,INS75,N,Material,PASS
INSP13325,M10845,MA1AB100000003969,D002,Repair,Unknown,INS76,N,,FAIL
INSP13326,M7849,MA1AB100000000221,NONE,OK,Unknown,INS92,N,Paint,FAIL
INSP13327,M7159,MA1AB100000004684,NONE, ok ,Unknown,INS14,N,Weld,FAIL
INSP13328,M7658,MA1AB100000003592,D002,Reject,Unknown,INS39,Y,Dimension,FAIL
INSP13329,M11189,MA1AB100000000139,D004,Repair,Unknown,INS77,Y,Paint,FAIL
INSP13330,M9840,MA1AB100000002749,D002,Reject,Unknown,INS89,N,Dimension,FAIL
INSP13331,M7154,MA1AB100000004763,D002,reject,Unknown,INS80,Y,Dimension,FAIL
INSP13332,M10318,MA1AB100000003065,D001,OK,Unknown,INS83,Y,Material,PASS
INSP13333,M11774,MA1AB100000003738,D002,reject,Unknown,INS21,N,Weld,FAIL
INSP13334,M11461,MA1AB100000002128,D004,,Unknown,INS29,Y,Dimension,PASS
INSP13335,M8923,MA1AB100000002593,NONE,Reject,Unknown,INS86,Y,,FAIL
INSP13336,M9142,MA1AB100000001734,D002,Reject,Unknown,INS31,N,Material,PASS
INSP13337,M11291,MA1AB100000004578,D003,,Unknown,INS98,Y,Material,PASS
INSP13338,M10370,MA1AB100000003588,NONE,reject,Unknown,INS71,Y,Dimension,PASS
INSP13339,M11627,MA1AB100000003041,NONE,OK,Unknown,INS90,Y,,FAIL
INSP13340,M11339,MA1AB100000003456,D002,reject,Unknown,INS27,N,,FAIL
INSP13341,M8679,MA1AB100000001406,D004,,Unknown,INS42,N,,FAIL
INSP13342,M8362,MA1AB100000002903,D002,OK,Unknown,INS40,N,Paint,PASS
INSP13343,M9196,MA1AB100000000500,D003,Reject,Unknown,INS84,Y,,FAIL
INSP13344,M9400,MA1AB100000003787,NONE,OK,Unknown,INS13,N,Material,PASS
INSP13345,M8726,MA1AB100000000177,D002, ok ,Unknown,INS50,Y,Weld,PASS
INSP13346,M10094,MA1AB100000004598,NONE, ok ,Unknown,INS74,N,Paint,PASS
INSP13347,M8098,MA1AB100000004316,D003,,Unknown,INS89,Y,,FAIL
INSP13348,M7749,MA1AB100000001734,D004, ok ,Unknown,INS87,N,Material,PASS
INSP13349,M11917,MA1AB100000004792,D002,Reject,Unknown,INS37,N,Dimension,PASS
INSP13350,M11215,MA1AB100000004848,NONE,,Unknown,INS85,N,Dimension,PASS
INSP13351,M11975,MA1AB100000001105,D004,OK,Unknown,INS76,N,Weld,PASS
INSP13352,M7334,MA1AB100000000468,NONE,,Unknown,INS77,N,Material,FAIL
INSP13353,M8498,MA1AB100000003843,D001,OK,Unknown,INS61,N,Material,FAIL
INSP13354,M9755,MA1AB100000002081,D003, ok ,Unknown,INS64,N,Material,PASS
INSP13355,M9422,MA1AB100000003119,D003,Reject,Unknown,INS27,N,,PASS
INSP13356,M11751,MA1AB100000002225,D002, ok ,Unknown,INS68,Y,Weld,FAIL
INSP13357,M10204,MA1AB100000000679,D003,Repair,Unknown,INS64,Y,,FAIL
INSP13358,M9598,MA1AB100000003586,D002,Repair,Unknown,INS63,N,,PASS
INSP13359,M8661,MA1AB100000002014,NONE,,Unknown,INS82,Y,Dimension,PASS
INSP13360,M9068,MA1AB100000004469,D001,Repair,Unknown,INS73,Y,Material,FAIL
INSP13361,M11394,MA1AB100000001018,D003,reject,Unknown,INS71,Y,Material,FAIL
INSP13362,M7682,MA1AB100000002640,D004,Reject,Unknown,INS28,Y,Weld,PASS
INSP13363,M7548,MA1AB100000000307,NONE, ok ,Unknown,INS59,Y,Material,PASS
INSP13364,M8302,MA1AB100000004306,D003,Reject,Unknown,INS62,N,,PASS
INSP13365,M8952,MA1AB100000004416,D003,reject,Unknown,INS52,Y,Weld,FAIL
INSP13366,M11549,MA1AB100000003579,D002,reject,Unknown,INS51,N,Paint,FAIL
INSP13367,M8450,MA1AB100000002090,NONE,Repair,Unknown,INS32,N,Paint,PASS
INSP13368,M9653,MA1AB100000003435,D004,Reject,Unknown,INS53,Y,Dimension,PASS
INSP13369,M11581,MA1AB100000003049,D003,,Unknown,INS67,Y,,PASS
INSP13370,M7926,MA1AB100000003202,D001,Repair,Unknown,INS90,Y,Weld,FAIL
INSP13371,M8244,MA1AB100000003601,D002,Reject,Unknown,INS61,Y,Weld,FAIL
INSP13372,M9557,MA1AB100000004248,D002,Repair,Unknown,INS36,Y,Material,FAIL
INSP13373,M11177,MA1AB100000001832,D001,Reject,Unknown,INS87,Y,Material,FAIL
INSP13374,M7818,MA1AB100000002705,D004,,Unknown,INS46,Y,Paint,PASS
INSP13375,M8442,MA1AB100000001745,D003,Repair,Unknown,INS75,Y,Paint,FAIL
INSP13376,M8859,MA1AB100000000357,D001,Reject,Unknown,INS91,N,Dimension,FAIL
INSP13377,M9165,MA1AB100000002154,D004,Reject,Unknown,INS77,Y,Weld,PASS
INSP13378,M10537,MA1AB100000002005,D001,OK,Unknown,INS55,Y,Material,FAIL
INSP13379,M10280,MA1AB100000004423,D003,OK,Unknown,INS84,N,Weld,FAIL
INSP13380,M10982,MA1AB100000001951,D003,Reject,Unknown,INS44,N,,PASS
INSP13381,M8607,MA1AB100000001571,D003,reject,Unknown,INS21,N,,FAIL
INSP13382,M11975,MA1AB100000004421,D001,Reject,Unknown,INS31,N,Material,FAIL
INSP13383,M11754,MA1AB100000003545,D001,,Unknown,INS98,Y,,PASS
INSP13384,M10029,MA1AB100000001600,D002, ok ,Unknown,INS47,Y,Dimension,FAIL
INSP13385,M7939,MA1AB100000000744,D003,,Unknown,INS18,N,Paint,PASS
INSP13386,M9174,MA1AB100000002971,NONE,Reject,Unknown,INS57,Y,Paint,PASS
INSP13387,M7414,MA1AB100000004489,D002, ok ,Unknown,INS88,Y,Material,PASS
INSP13388,M8887,MA1AB100000001583,D004,,Unknown,INS75,N,Material,FAIL
INSP13389,M9505,MA1AB100000003997,D003, ok ,Unknown,INS38,Y,,PASS
INSP13390,M8857,MA1AB100000000776,D003,Reject,Unknown,INS31,Y,Weld,PASS
INSP13391,M8753,MA1AB100000002005,D001,,Unknown,INS11,Y,Weld,PASS
INSP13392,M8827,MA1AB100000002569,D003, ok ,Unknown,INS95,N,,FAIL
INSP13393,M9213,MA1AB100000001589,NONE,Repair,Unknown,INS13,Y,Dimension,PASS
INSP13394,M10261,MA1AB100000002580,D002,reject,Unknown,INS28,Y,Dimension,FAIL
INSP13395,M8058,MA1AB100000002608,D002, ok ,Unknown,INS91,N,Material,PASS
INSP13396,M7234,MA1AB100000003453,D002,Reject,Unknown,INS79,Y,,FAIL
INSP13397,M10800,MA1AB100000002415,D003,OK,Unknown,INS39,N,Dimension,PASS
INSP13398,M7602,MA1AB100000000602,D004,Repair,Unknown,INS95,N,Material,FAIL
INSP13399,M8667,MA1AB100000000887,D002,Reject,Unknown,INS81,N,Dimension,PASS
INSP13400,M8642,MA1AB100000003233,NONE,reject,Unknown,INS23,Y,Paint,PASS
INSP13401,M10263,MA1AB100000004348,NONE,Repair,Unknown,INS56,Y,Material,PASS
INSP13402,M11369,MA1AB100000001056,NONE,Repair,Unknown,INS85,N,Paint,PASS
INSP13403,M10912,MA1AB100000004454,D004, ok ,Unknown,INS20,Y,Weld,FAIL
INSP13404,M11635,MA1AB100000001840,D004,Repair,Unknown,INS38,Y,Paint,PASS
INSP13405,M9072,MA1AB100000002232,D004,Reject,Unknown,INS91,N,Material,FAIL
INSP13406,M8727,MA1AB100000003226,D001,Repair,Unknown,INS77,N,Material,PASS
INSP13407,M7102,MA1AB100000001811,D003,,Unknown,INS34,N,Paint,FAIL
INSP13408,M8554,MA1AB100000002033,D004,reject,Unknown,INS93,Y,Dimension,PASS
INSP13409,M7056,MA1AB100000000469,D002, ok ,Unknown,INS48,N,Paint,FAIL
INSP13410,M7441,MA1AB100000000556,D001,,Unknown,INS21,N,Paint,FAIL
INSP13411,M11175,MA1AB100000001130,D002,Reject,Unknown,INS75,N,Weld,FAIL
INSP13412,M10191,MA1AB100000000550,D001,,Unknown,INS51,N,Paint,PASS
INSP13413,M7461,MA1AB100000001753,NONE,OK,Unknown,INS36,N,Weld,PASS
INSP13414,M7814,MA1AB100000001685,D003,reject,Unknown,INS77,Y,Weld,PASS
INSP13415,M7608,MA1AB100000003807,NONE, ok ,Unknown,INS54,N,Material,PASS
INSP13416,M9231,MA1AB100000003058,D003,OK,Unknown,INS28,Y,Material,FAIL
INSP13417,M9330,MA1AB100000003920,D001,reject,Unknown,INS35,N,Dimension,PASS
INSP13418,M8273,MA1AB100000002647,D003,OK,Unknown,INS10,N,Dimension,PASS
INSP13419,M11041,MA1AB100000002532,NONE,OK,Unknown,INS51,Y,Weld,FAIL
INSP13420,M7174,MA1AB100000002632,D001, ok ,Unknown,INS94,N,Paint,PASS
INSP13421,M9268,MA1AB100000002327,D004, ok ,Unknown,INS18,N,Material,FAIL
INSP13422,M10978,MA1AB100000000981,D002,,Unknown,INS72,Y,Material,FAIL
INSP13423,M9560,MA1AB100000003304,NONE,OK,Unknown,INS29,N,Material,PASS
INSP13424,M9739,MA1AB100000000545,D004,reject,Unknown,INS32,N,Weld,PASS
INSP13425,M7374,MA1AB100000001156,D003,Reject,Unknown,INS31,Y,Weld,FAIL
INSP13426,M10639,MA1AB100000004818,D002,Reject,Unknown,INS36,Y,Dimension,PASS
INSP13427,M9771,MA1AB100000003633,NONE,reject,Unknown,INS71,N,Dimension,FAIL
INSP13428,M9629,MA1AB100000002516,D004,Repair,Unknown,INS61,N,Weld,FAIL
INSP13429,M7975,MA1AB100000003814,D003,Repair,Unknown,INS22,Y,,PASS
INSP13430,M7609,MA1AB100000000935,D003,OK,Unknown,INS65,N,Paint,PASS
INSP13431,M10186,MA1AB100000004121,D003,Repair,Unknown,INS87,N,Dimension,FAIL
INSP13432,M10126,MA1AB100000002604,D004,Repair,Unknown,INS29,N,Material,PASS
INSP13433,M8759,MA1AB100000000619,D001, ok ,Unknown,INS54,Y,Dimension,FAIL
INSP13434,M11373,MA1AB100000002338,D004,OK,Unknown,INS78,N,Paint,PASS
INSP13435,M10045,MA1AB100000001465,D004, ok ,Unknown,INS34,N,Weld,FAIL
INSP13436,M9722,MA1AB100000003671,D001,OK,Unknown,INS14,N,Paint,PASS
INSP13437,M8751,MA1AB100000004022,D001,reject,Unknown,INS14,Y,Paint,PASS
INSP13438,M9175,MA1AB100000002520,D003,Repair,Unknown,INS85,N,Material,FAIL
INSP13439,M9817,MA1AB100000002992,D003,Repair,Unknown,INS96,Y,Material,PASS
INSP13440,M10647,MA1AB100000000868,D003,Repair,Unknown,INS59,Y,Weld,FAIL
INSP13441,M9655,MA1AB100000002185,D002,Reject,Unknown,INS14,Y,Material,PASS
INSP13442,M9181,MA1AB100000004978,D003,reject,Unknown,INS65,Y,Dimension,FAIL
INSP13443,M10299,MA1AB100000004335,NONE,reject,Unknown,INS22,N,Weld,PASS
INSP13444,M9341,MA1AB100000004115,NONE,Reject,Unknown,INS38,N,Paint,PASS
INSP13445,M10328,MA1AB100000003841,D001,,Unknown,INS93,Y,Dimension,FAIL
INSP13446,M8547,MA1AB100000004305,D001, ok ,Unknown,INS75,Y,Dimension,PASS
INSP13447,M10874,MA1AB100000003590,D003,reject,Unknown,INS13,N,,PASS
INSP13448,M11301,MA1AB100000004946,D002,OK,Unknown,INS84,Y,,FAIL
INSP13449,M11087,MA1AB100000000199,D002,,Unknown,INS23,Y,Weld,PASS
INSP13450,M9760,MA1AB100000004668,D002,Repair,Unknown,INS14,Y,Weld,FAIL
INSP13451,M9912,MA1AB100000004333,D002, ok ,Unknown,INS68,N,Weld,PASS
INSP13452,M7258,MA1AB100000001825,D003,,Unknown,INS29,Y,Paint,PASS
INSP13453,M7071,MA1AB100000000732,D001, ok ,Unknown,INS76,Y,Material,PASS
INSP13454,M8469,MA1AB100000004686,D004,Repair,Unknown,INS55,N,Weld,FAIL
INSP13455,M11688,MA1AB100000003150,D001,Reject,Unknown,INS68,Y,,FAIL
INSP13456,M10364,MA1AB100000000869,D004,Repair,Unknown,INS84,Y,Material,FAIL
INSP13457,M11931,MA1AB100000004144,D003,OK,Unknown,INS47,N,Material,PASS
INSP13458,M10938,MA1AB100000001032,D002, ok ,Unknown,INS61,N,Weld,PASS
INSP13459,M10956,MA1AB100000000376,D003, ok ,Unknown,INS63,Y,Dimension,PASS
INSP13460,M9932,MA1AB100000003655,D003, ok ,Unknown,INS21,N,,PASS
INSP13461,M11985,MA1AB100000004597,D003, ok ,Unknown,INS23,Y,Dimension,PASS
INSP13462,M10112,MA1AB100000004610,NONE,Repair,Unknown,INS98,N,Paint,FAIL
INSP13463,M10704,MA1AB100000003808,D004, ok ,Unknown,INS60,N,Weld,FAIL
INSP13464,M7660,MA1AB100000000911,D001, ok ,Unknown,INS24,Y,Paint,FAIL
INSP13465,M11978,MA1AB100000003916,NONE,Repair,Unknown,INS65,Y,Paint,FAIL
INSP13466,M7979,MA1AB100000004369,D004,Repair,Unknown,INS69,Y,Dimension,PASS
INSP13467,M7066,MA1AB100000001950,D004,Reject,Unknown,INS85,N,Material,PASS
INSP13468,M10332,MA1AB100000003061,D003,OK,Unknown,INS36,N,Paint,FAIL
INSP13469,M7154,MA1AB100000001204,D002, ok ,Unknown,INS72,N,Paint,PASS
INSP13470,M7033,MA1AB100000004503,D003,Reject,Unknown,INS37,N,Material,PASS
INSP13471,M8527,MA1AB100000002236,D002,,Unknown,INS58,N,Dimension,PASS
INSP13472,M10891,MA1AB100000003587,D001,Reject,Unknown,INS70,N,Paint,FAIL
INSP13473,M7396,MA1AB100000002294,NONE,Repair,Unknown,INS55,N,Paint,PASS
INSP13474,M11380,MA1AB100000001802,D003,Repair,Unknown,INS72,Y,Dimension,FAIL
INSP13475,M11530,MA1AB100000002123,NONE,Repair,Unknown,INS38,N,Dimension,FAIL
INSP13476,M8191,MA1AB100000004801,D001,Repair,Unknown,INS12,N,Paint,PASS
INSP13477,M10253,MA1AB100000000050,D003,,Unknown,INS13,Y,Dimension,FAIL
INSP13478,M11735,MA1AB100000002459,D002,reject,Unknown,INS22,Y,Weld,PASS
INSP13479,M11851,MA1AB100000004151,NONE, ok ,Unknown,INS48,N,Dimension,PASS
INSP13480,M11410,MA1AB100000002753,D003,Reject,Unknown,INS63,Y,Material,FAIL
INSP13481,M11913,MA1AB100000003352,D001,Reject,Unknown,INS23,Y,,FAIL
INSP13482,M9012,MA1AB100000003066,NONE,reject,Unknown,INS72,N,,FAIL
INSP13483,M9051,MA1AB100000003091,D003,Repair,Unknown,INS64,Y,Weld,FAIL
INSP13484,M9089,MA1AB100000002557,D003,OK,Unknown,INS55,Y,Paint,FAIL
