Event_ID,VIN,Work_Order,Model,Line,Station,Timestamp,Part_Number,Supplier_Code,Operator_ID,Tool_ID,Shift,BOM_Status,Machine_ID,Planned_Time_Minutes,Run_Time_Minutes,Downtime_Minutes,Ideal_Cycle_Time,Total_Units,Reject_Units,Good_Units,Availability,Performance,Quality,OEE,OEE (%)
M11649,MA1AB100000004649,WO14649,Hatch Z,GA-2,STN-05,2026-03-05 06:51,ENG-1437,SUP-078,EMP292,TL-074,A,Valid,MC-105,480,433,47,0.87,542,4,538,0.9020833333333333,1.0890069284064665,0.992619926199262,0.975125,97.51
M11650,MA1AB100000004650,WO14650,Hatch Z,TRIM-1,STN-04,2026-03-05 06:52,ENG-1065,SUP-051,EMP211,TL-010,A,Valid,MC-101,480,461,19,1.01,462,14,448,0.9604166666666667,1.0121908893709328,0.9696969696969697,0.9426666666666668,94.27
M11651,MA1AB100000004651,WO14651,SUV Pro,PAINT-1,STN-05,2026-03-05 06:53,ENG-1063,SUP-127,EMP338,TL-081,B,Valid,MC-102,480,459,21,1.02,543,12,531,0.95625,1.2066666666666668,0.9779005524861878,1.1283750000000001,112.84
M11652,MA1AB100000004652,WO14652,Hatch Z,TRIM-1,Stn-03,2026-03-05 06:55,ENG-1461,SUP-093,EMP262,TL-093,,Valid,MC-103,480,465,15,1.02,459,1,458,0.96875,1.0068387096774194,0.9978213507625272,0.97325,97.32
M11653,MA1AB100000004653,WO14653,Sedan X,GA-2,STN-02,2026-03-05 06:56,ENG-1036,SUP-198,EMP371,TL-071,B,Valid,MC-104,480,438,42,1.15,495,4,491,0.9125,1.2996575342465753,0.9919191919191919,1.1763541666666664,117.64
M11654,MA1AB100000004654,WO14654,Sedan X,GA-1,STN-04,2026-03-05 06:57,ENG-1109,SUP-193,EMP141,TL-068,,Valid,MC-105,480,457,23,1.06,514,4,510,0.9520833333333333,1.1922100656455143,0.9922178988326849,1.1262500000000002,112.63
M11655,MA1AB100000004655,WO14655,SUV Pro,GA-1,STN-04,2026-03-05 06:58,ENG-1196,SUP-017,EMP214,TL-004,B,Valid,MC-101,480,477,3,1.16,475,7,468,0.99375,1.1551362683438156,0.9852631578947368,1.131,113.1
M11656,MA1AB100000004656,WO14656,Sedan X,TRIM-1,STN-03,2026-03-05 07:00,ENG-1391,SUP-030,EMP323,TL-078,B,Valid,MC-102,480,466,14,1.04,515,12,503,0.9708333333333333,1.1493562231759658,0.9766990291262136,1.0898333333333334,108.98
M11657,MA1AB100000004657,WO14657,SUV Pro,GA-2,STN-03,2026-03-05 07:01,ENG-1467,SUP-161,EMP133,TL-053,,Valid,MC-103,480,479,1,0.98,575,5,570,0.9979166666666667,1.1764091858037578,0.991304347826087,1.1637499999999998,116.37
M11658,MA1AB100000004658,WO14658,SUV Pro,PAINT-1,STN-01,2026-03-05 07:02,ENG-1428,SUP-063,EMP175,TL-029,A,Valid,MC-104,480,467,13,0.8,590,0,590,0.9729166666666667,1.0107066381156318,1.0,0.9833333333333334,98.33
M11659,MA1AB100000004659,WO14659,Hatch Z,GA-2, stn-05 ,2026-03-05 07:03,ENG-1091,SUP-088,EMP171,TL-999,B,Valid,MC-105,480,473,7,0.87,483,1,482,0.9854166666666667,0.8883932346723044,0.9979296066252588,0.873625,87.36
M11660,MA1AB100000004660,WO14660,Hatch Z,TRIM-1,Stn-03,2026-03-05 07:05,ENG-1232,SUP-027,EMP189,TL-049,B,Valid,MC-101,480,441,39,0.97,498,14,484,0.91875,1.095374149659864,0.9718875502008032,0.9780833333333333,97.81
M11661,MA1AB100000004661,WO14661,SUV Pro,PAINT-1,STN-05,2026-03-05 07:06,ENG-1433,SUP-160,EMP390,TL-042,B,Valid,MC-102,480,460,20,1.15,521,3,518,0.9583333333333334,1.3025,0.9942418426103646,1.2410416666666666,124.1
M11662,XX1 2 3 4,WO14662,Sedan X,PAINT-1,STN-02,2026-03-05 07:07,ENG-1464,,EMP312,TL-098,C,Valid,MC-103,480,432,48,1.07,473,5,468,0.9,1.171550925925926,0.9894291754756871,1.04325,104.32
M11663,MA1AB100000004663,WO14663,SUV Pro,PAINT-1, stn-05 ,2026-03-05 07:08,ENG-1266,SUP-072,EMP227,TL-096,,Valid,MC-104,480,435,45,1.17,523,2,521,0.90625,1.4066896551724137,0.9961759082217974,1.2699375,126.99
M11664,MA1AB100000004664,WO14664,Hatch Z,TRIM-1,STN-05,2026-03-05 07:10,ENG-1057,SUP-030,EMP138,TL-040,B,Valid,MC-105,480,456,24,0.84,523,1,522,0.95,0.963421052631579,0.9980879541108987,0.9135,91.35
M11665,MA1AB100000004665,WO14665,Sedan X,GA-1,STN-04,2026-03-05 07:11,ENG-1131,SUP-007,EMP366,TL-004,C,Valid,MC-101,480,448,32,0.88,465,2,463,0.9333333333333333,0.9133928571428571,0.9956989247311828,0.8488333333333334,84.88
M11666,MA1AB100000004666,WO14666,Hatch Z,TRIM-1,STN-04,2026-03-05 07:12,ENG-1043,SUP-086,EMP262,TL-090,C,Valid,MC-102,480,440,40,1.07,511,1,510,0.9166666666666666,1.2426590909090909,0.9980430528375733,1.1368749999999999,113.69
M11667,MA1AB100000004667,WO14667,Hatch Z,GA-1,Stn-03,2026-03-05 07:13,ENG-1327,SUP-100,EMP185,TL-100,,Valid,MC-103,480,457,23,0.88,453,10,443,0.9520833333333333,0.8722975929978117,0.977924944812362,0.8121666666666666,81.22
M11668,MA1AB100000004668,WO14668,Hatch Z,TRIM-1,STN-05,2026-03-05 07:15,ENG-1026,SUP-044,EMP282,TL-074,A,Valid,MC-104,480,455,25,0.92,450,1,449,0.9479166666666666,0.9098901098901099,0.9977777777777778,0.8605833333333333,86.06
M11669,MA1AB100000004669,WO14669,Hatch Z,GA-2,STN-01,2026-03-05 07:16,ENG-1365,SUP-187,EMP236,TL-050,B,Valid,MC-105,480,465,15,1.18,554,11,543,0.96875,1.4058494623655913,0.98014440433213,1.3348749999999998,133.49
M11670,MA1AB100000004670,WO14670,SUV Pro,GA-2,STN-01,2026-03-05 07:17,ENG-1211,SUP-046,EMP303,TL-051,A,Valid,MC-101,480,464,16,1.11,580,10,570,0.9666666666666667,1.3875000000000002,0.9827586206896551,1.3181250000000002,131.81
M11671,MA1AB100000004671,WO14671,Sedan X,GA-2,STN-02,2026/03/05 07:18,ENG-1165,SUP-131,EMP252,TL-010,A,Valid,MC-102,480,438,42,1.15,581,4,577,0.9125,1.5254566210045661,0.9931153184165232,1.3823958333333333,138.24
M11672,MA1AB100000004672,WO14672,Sedan X,PAINT-1,STN-03,2026-03-05 07:20,ENG-1336,SUP-159,EMP390,TL-063,,Valid,MC-103,480,480,0,1.09,492,11,481,1.0,1.11725,0.9776422764227642,1.0922708333333335,109.23
M11673,MA1AB100000004673,WO14673,Sedan X,TRIM-1,Stn-03,2026-03-05 07:21,ENG-1292,SUP-051,EMP283,TL-063,C,Valid,MC-104,480,461,19,1.19,492,1,491,0.9604166666666667,1.2700216919739697,0.9979674796747967,1.2172708333333333,121.73
M11674,MA1AB100000004674,WO14674,SUV Pro,GA-1,STN-05,2026-03-05 07:22,ENG-1492,SUP-165,EMP174,TL-033,,Valid,MC-105,480,470,10,1.04,558,2,556,0.9791666666666666,1.2347234042553192,0.996415770609319,1.2046666666666668,120.47
M11675,MA1AB100000004675,WO14675,SUV Pro,GA-1,STN-01,2026-03-05 07:23,ENG-1032,SUP-123,EMP210,TL-051,,Valid,MC-101,480,436,44,0.92,452,2,450,0.9083333333333333,0.9537614678899083,0.995575221238938,0.8625,86.25
M11676,MA1AB100000004676,WO14676,Sedan X,GA-2, stn-05 ,2026-03-05 07:25,ENG-1270,SUP-109,EMP175,TL-046,,Valid,MC-102,480,434,46,1.13,561,13,548,0.9041666666666667,1.4606682027649769,0.9768270944741533,1.2900833333333332,129.01
M11677,MA1AB100000004677,WO14677,Hatch Z,TRIM-1,Stn-03,2026-03-05 07:26,ENG-1220,SUP-027,EMP152,TL-021,C,Valid,MC-103,480,476,4,1.16,477,11,466,0.9916666666666667,1.162436974789916,0.9769392033542977,1.1261666666666668,112.62
M11678,MA1AB100000004678,WO14678,Hatch Z,PAINT-1, stn-05 ,2026-03-05 07:27,ENG-1435,SUP-042,EMP205,TL-027,A,Valid,MC-104,480,459,21,0.83,592,9,583,0.95625,1.0705010893246187,0.9847972972972973,1.0081041666666666,100.81
M11679,MA1AB100000004679,WO14679,Sedan X,GA-1,STN-03,2026-03-05 07:28,ENG-1203,SUP-064,EMP116,TL-096,B,Valid,MC-105,480,445,35,0.91,568,12,556,0.9270833333333334,1.1615280898876403,0.9788732394366197,1.0540833333333333,105.41
M11680,MA1AB100000004680,WO14680,Hatch Z,GA-2, stn-05 ,2026-03-05 07:30,ENG-1129,SUP-164,EMP386,TL-018,,Valid,MC-101,480,441,39,0.8,551,4,547,0.91875,0.9995464852607711,0.9927404718693285,0.9116666666666666,91.17
M11681,MA1AB100000004681,WO14681,Sedan X,GA-2,Stn-03,2026-03-05 07:31,ENG-1056,SUP-011,EMP341,TL-088,B,Valid,MC-102,480,448,32,1.2,477,9,468,0.9333333333333333,1.2776785714285714,0.9811320754716981,1.1700000000000002,117.0
M11682,MA1AB100000004682,WO14682,Sedan X,GA-2, stn-05 ,2026-03-05 07:32,ENG-1225,SUP-059,EMP318,TL-046,C,Valid,MC-103,480,474,6,0.89,599,2,597,0.9875,1.124704641350211,0.996661101836394,1.1069375000000001,110.69
M11683,MA1AB100000004683,WO14683,Hatch Z,PAINT-1,STN-02,2026-03-05 07:33,ENG-1094,SUP-001,EMP341,TL-018,A,Valid,MC-104,480,454,26,1.03,496,9,487,0.9458333333333333,1.1252863436123348,0.9818548387096774,1.0450208333333333,104.5
M11684,MA1AB100000004684,WO14684,Sedan X,TRIM-1,Stn-03,2026-03-05 07:35,ENG-1011,SUP-141,EMP251,TL-018,,Valid,MC-105,480,452,28,0.91,579,15,564,0.9416666666666667,1.1656858407079647,0.9740932642487047,1.06925,106.92
M11685,MA1AB100000004685,WO14685,SUV Pro,GA-1,STN-04,2026-03-05 07:36,ENG-1349,SUP-184,EMP182,TL-063,,Valid,MC-101,480,461,19,1.14,553,7,546,0.9604166666666667,1.3675054229934924,0.9873417721518988,1.29675,129.68
M11686,MA1AB100000004686,WO14686,Sedan X,TRIM-1,STN-03,2026-03-05 07:37,ENG-1033,SUP-041,EMP267,TL-046,C,Valid,MC-102,480,454,26,1.17,565,6,559,0.9458333333333333,1.4560572687224669,0.9893805309734514,1.3625625,136.26
M11687,MA1AB100000004687,WO14687,Sedan X,GA-1,STN-01,2026-03-05 07:38,ENG-1489,SUP-094,EMP141,TL-005,A,Valid,MC-103,480,455,25,1.18,520,3,517,0.9479166666666666,1.3485714285714285,0.9942307692307693,1.2709583333333334,127.1
M11688,MA1AB100000004688,WO14688,Hatch Z,PAINT-1, stn-05 ,2026-03-05 07:40,ENG-1275,SUP-197,EMP231,TL-091,B,Valid,MC-104,480,451,29,0.94,525,1,524,0.9395833333333333,1.0942350332594235,0.9980952380952381,1.0261666666666667,102.62
M11689,MA1AB100000004689,WO14689,Sedan X,TRIM-1,STN-02,2026-03-05 07:41,ENG-1106,SUP-177,EMP124,TL-002,B,Valid,MC-105,480,455,25,1.02,482,6,476,0.9479166666666666,1.0805274725274725,0.9875518672199171,1.0114999999999998,101.15
M11690,MA1AB100000004690,WO14690,SUV Pro,GA-1,STN-04,2026-03-05 07:42,ENG-1068,SUP-034,EMP223,TL-042,A,Valid,MC-101,480,475,5,1.06,511,6,505,0.9895833333333334,1.1403368421052633,0.9882583170254403,1.1152083333333336,111.52
M11691,MA1AB100000004691,WO14691,Sedan X,GA-2,STN-01,2026-03-05 07:43,ENG-1361,SUP-049,EMP239,TL-088,B,Valid,MC-102,480,461,19,1.14,543,2,541,0.9604166666666667,1.3427765726681127,0.996316758747698,1.284875,128.49
M11692,MA1AB100000004692,WO14692,Hatch Z,PAINT-1,STN-02,2026-03-05 07:45,ENG-1233,SUP-085,EMP204,TL-074,A,Valid,MC-103,480,458,22,1.14,463,2,461,0.9541666666666667,1.1524454148471615,0.9956803455723542,1.0948749999999998,109.49
M11693,MA1AB100000004693,WO14693,SUV Pro,GA-2,Stn-03,2026-03-05 07:46,ENG-1489,SUP-144,EMP115,TL-078,A,Valid,MC-104,480,477,3,1.13,575,3,572,0.99375,1.362159329140461,0.9947826086956522,1.3465833333333332,134.66
M11694,MA1AB100000004694,WO14694,SUV Pro,TRIM-1,STN-02,2026-03-05 07:47,ENG-1063,SUP-109,EMP318,TL-079,,Valid,MC-105,480,451,29,1.08,495,4,491,0.9395833333333333,1.1853658536585365,0.9919191919191919,1.10475,110.48
M11695,MA1AB100000004695,WO14695,Hatch Z,TRIM-1, stn-05 ,2026-03-05 07:48,ENG-1346,SUP-079,EMP104,TL-032,B,Valid,MC-101,480,455,25,1.08,514,13,501,0.9479166666666666,1.220043956043956,0.9747081712062257,1.1272499999999999,112.72
M11696,MA1AB100000004696,WO14696,Sedan X,PAINT-1,STN-03,2026-03-05 07:50,ENG-1142,SUP-065,EMP132,TL-003,,Valid,MC-102,480,448,32,0.98,463,13,450,0.9333333333333333,1.0128125000000001,0.9719222462203023,0.9187500000000001,91.88
M11697,MA1AB100000004697,WO14697,Sedan X,TRIM-1,STN-04,2026-03-05 07:51,ENG-1135,SUP-149,EMP337,TL-001,A,Valid,MC-103,480,454,26,1.06,480,15,465,0.9458333333333333,1.120704845814978,0.96875,1.026875,102.69
M11698,MA1AB100000004698,WO14698,Hatch Z,PAINT-1,STN-03,2026-03-05 07:52,ENG-1403,SUP-189,EMP269,TL-071,A,Valid,MC-104,480,431,49,1.1,600,5,595,0.8979166666666667,1.531322505800464,0.9916666666666667,1.3635416666666667,136.35
M11699,MA1AB100000004699,WO14699,Sedan X,PAINT-1, stn-05 ,2026-03-05 07:53,ENG-1335,SUP-025,EMP350,TL-053,C,Valid,MC-105,480,478,2,0.91,458,12,446,0.9958333333333333,0.8719246861924687,0.9737991266375546,0.8455416666666667,84.55
M11700,MA1AB100000004700,WO14700,Sedan X,TRIM-1,Stn-03,2026-03-05 07:55,ENG-1354,SUP-044,EMP364,TL-001,B,Valid,MC-101,480,466,14,0.87,463,1,462,0.9708333333333333,0.8643991416309013,0.9978401727861771,0.837375,83.74
M11701,MA1AB100000004701,WO14701,SUV Pro,GA-1,STN-01,2026-03-05 07:56,ENG-1183,SUP-002,EMP262,TL-003,,Valid,MC-102,480,449,31,1.08,526,2,524,0.9354166666666667,1.2652115812917595,0.9961977186311787,1.179,117.9
M11702,MA1AB100000004702,WO14702,Hatch Z,TRIM-1,STN-01,2026-03-05 07:57,ENG-1374,SUP-185,EMP199,TL-016,C,Valid,MC-103,480,461,19,1.01,491,1,490,0.9604166666666667,1.0757266811279826,0.9979633401221996,1.0310416666666666,103.1
M11703,MA1AB100000004703,WO14703,Sedan X,PAINT-1,STN-03,2026-03-05 07:58,ENG-1081,SUP-179,EMP225,TL-090,B,Valid,MC-104,480,443,37,0.81,459,5,454,0.9229166666666667,0.8392550790067721,0.9891067538126361,0.7661250000000002,76.61
M11704,MA1AB100000004704,WO14704,Sedan X,GA-1,STN-03,2026-03-05 08:00,ENG-1257,SUP-141,EMP198,TL-059,,Valid,MC-105,480,439,41,1.02,486,2,484,0.9145833333333333,1.1292027334851937,0.9958847736625515,1.0285,102.85
M11705,MA1AB100000004705,WO14705,Hatch Z,PAINT-1,STN-02,2026-03-05 08:01,ENG-1179,SUP-070,EMP129,TL-090,C,Valid,MC-101,480,459,21,0.96,517,14,503,0.95625,1.0813071895424837,0.9729206963249516,1.006,100.6
M11706,MA1AB100000004706,WO14706,SUV Pro,TRIM-1,STN-02,2026-03-05 08:02,ENG-1480,SUP-088,EMP201,TL-077,C,Valid,MC-102,480,430,50,0.92,462,7,455,0.8958333333333334,0.9884651162790699,0.9848484848484849,0.8720833333333334,87.21
M11707,MA1AB100000004707,WO14707,Sedan X,GA-1,STN-01,2026-03-05 08:03,ENG-1059,SUP-085,EMP181,TL-042,C,Valid,MC-103,480,436,44,1.05,470,2,468,0.9083333333333333,1.1318807339449541,0.9957446808510638,1.02375,102.38
M11708,MA1AB100000004708,WO14708,Hatch Z,TRIM-1,Stn-03,2026-03-05 08:05,ENG-1092,SUP-119,EMP328,TL-091,B,Valid,MC-104,480,437,43,0.95,533,7,526,0.9104166666666667,1.158695652173913,0.9868667917448405,1.0410416666666664,104.1
M11709,MA1AB100000004709,WO14709,SUV Pro,GA-1,STN-02,2026-03-05 08:06,ENG-1042,SUP-114,EMP241,TL-069,A,Valid,MC-105,480,477,3,1.03,558,15,543,0.99375,1.2049056603773585,0.9731182795698925,1.1651875,116.52
M11710,MA1AB100000004710,WO14710,Sedan X,GA-1,STN-03,2026-03-05 08:07,ENG-1465,SUP-092,EMP373,TL-065,A,Valid,MC-101,480,450,30,0.8,505,5,500,0.9375,0.8977777777777778,0.9900990099009901,0.8333333333333334,83.33
M11711,MA1AB100000004711,WO14711,Hatch Z,TRIM-1,STN-01,2026-03-05 08:08,ENG-1428,SUP-140,EMP321,TL-009,C,Valid,MC-102,480,477,3,0.98,547,12,535,0.99375,1.1238155136268342,0.9780621572212066,1.0922916666666664,109.23
M11712,MA1AB100000004712,WO14712,Sedan X,GA-2,STN-05,2026-03-05 08:10,ENG-1457,SUP-057,EMP288,TL-090,C,Valid,MC-103,480,452,28,1.0,560,1,559,0.9416666666666667,1.238938053097345,0.9982142857142857,1.1645833333333333,116.46
M11713,MA1AB100000004713,WO14713,Hatch Z,PAINT-1, stn-05 ,2026-03-05 08:11,ENG-1374,SUP-094,EMP192,TL-006,C,Valid,MC-104,480,446,34,0.99,550,13,537,0.9291666666666667,1.2208520179372198,0.9763636363636363,1.1075625,110.76
M11714,MA1AB100000004714,WO14714,Hatch Z,PAINT-1,STN-05,2026-03-05 08:12,ENG-1208,SUP-114,EMP264,TL-057,,Valid,MC-105,480,463,17,1.01,473,6,467,0.9645833333333333,1.0318142548596112,0.9873150105708245,0.9826458333333333,98.26
M11715,MA1AB100000004715,WO14715,Hatch Z,GA-1,STN-01,2026-03-05 08:13,ENG-1348,SUP-049,EMP329,TL-076,B,Valid,MC-101,480,471,9,0.96,468,13,455,0.98125,0.9538853503184713,0.9722222222222222,0.9099999999999999,91.0
M11716,MA1AB100000004716,WO14716,Sedan X,PAINT-1,Stn-03,2026-03-05 08:15,ENG-1169,SUP-120,EMP310,TL-019,,Valid,MC-102,480,467,13,1.14,598,5,593,0.9729166666666667,1.459785867237687,0.9916387959866221,1.4083749999999997,140.84
M11717,MA1AB100000004717,WO14717,SUV Pro,PAINT-1,Stn-03,2026-03-05 08:16,ENG-1444,SUP-175,EMP153,TL-012,,Valid,MC-103,480,469,11,1.08,481,15,466,0.9770833333333333,1.107633262260128,0.9688149688149689,1.0485,104.85
M11718,MA1AB100000004718,WO14718,Sedan X,PAINT-1,STN-05,2026-03-05 08:17,ENG-1292,SUP-119,EMP119,TL-097,A,Valid,MC-104,480,455,25,0.92,452,9,443,0.9479166666666666,0.913934065934066,0.9800884955752213,0.8490833333333334,84.91
M11719,MA1AB100000004719,WO14719,SUV Pro,GA-2,STN-02,2026-03-05 08:18,ENG-1059,SUP-199,EMP205,TL-026,,Valid,MC-105,480,440,40,1.12,564,5,559,0.9166666666666666,1.4356363636363638,0.9911347517730497,1.3043333333333333,130.43
M11720,MA1AB100000004720,WO14720,Hatch Z,TRIM-1,STN-01,2026-03-05 08:20,ENG-1003,SUP-132,EMP200,TL-035,,Valid,MC-101,480,455,25,0.83,493,11,482,0.9479166666666666,0.8993186813186813,0.9776876267748479,0.8334583333333333,83.35
M11721,MA1AB100000004721,WO14721,SUV Pro,GA-1,STN-02,2026-03-05 08:21,ENG-1343,SUP-130,EMP395,TL-067,B,Valid,MC-102,480,468,12,0.88,466,0,466,0.975,0.8762393162393162,1.0,0.8543333333333333,85.43
M11722,MA1AB100000004722,WO14722,Sedan X,TRIM-1,STN-03,2026-03-05 08:22,ENG-1199,SUP-028,EMP159,TL-096,B,Valid,MC-103,480,433,47,1.02,502,8,494,0.9020833333333333,1.182540415704388,0.9840637450199203,1.0497500000000002,104.98
M11723,MA1AB100000004723,WO14723,Hatch Z,TRIM-1,STN-05,2026-03-05 08:23,ENG-1452,SUP-153,EMP164,TL-060,A,Valid,MC-104,480,436,44,0.99,469,7,462,0.9083333333333333,1.0649311926605505,0.9850746268656716,0.952875,95.29
M11724,MA1AB100000004724,WO14724,Hatch Z,PAINT-1, stn-05 ,2026-03-05 08:25,ENG-1201,SUP-013,EMP212,TL-028,,Valid,MC-105,480,446,34,0.94,521,13,508,0.9291666666666667,1.0980717488789236,0.9750479846449136,0.9948333333333332,99.48
M11725,MA1AB100000004725,WO14725,Hatch Z,PAINT-1,Stn-03,2026-03-05 08:26,ENG-1074,SUP-132,EMP287,TL-094,,Valid,MC-101,480,459,21,1.12,517,9,508,0.95625,1.261525054466231,0.9825918762088974,1.1853333333333333,118.53
M11726,MA1AB100000004726,WO14726,Hatch Z,GA-1,STN-05,2026-03-05 08:27,ENG-1395,SUP-197,EMP232,TL-100,B,Valid,MC-102,480,455,25,1.12,571,7,564,0.9479166666666666,1.4055384615384618,0.9877408056042032,1.3160000000000003,131.6
M11727,MA1AB100000004727,WO14727,Hatch Z,TRIM-1,STN-04,2026-03-05 08:28,ENG-1356,SUP-063,EMP126,TL-092,A,Valid,MC-103,480,450,30,0.97,462,14,448,0.9375,0.9958666666666667,0.9696969696969697,0.9053333333333334,90.53
M11728,MA1AB100000004728,WO14728,Hatch Z,GA-1,STN-04,2026-03-05 08:30,ENG-1121,SUP-128,EMP245,TL-079,C,Valid,MC-104,480,437,43,0.97,480,4,476,0.9104166666666667,1.0654462242562928,0.9916666666666667,0.9619166666666665,96.19
M11729,MA1AB100000004729,WO14729,SUV Pro,PAINT-1,STN-04,2026-03-05 08:31,ENG-1350,SUP-165,EMP229,TL-040,C,Valid,MC-105,480,450,30,0.9,513,1,512,0.9375,1.026,0.9980506822612085,0.96,96.0
M11730,MA1AB100000004730,WO14730,Sedan X,GA-1,STN-04,2026-03-05 08:32,ENG-1206,SUP-149,EMP187,TL-096,,Valid,MC-101,480,440,40,0.83,545,5,540,0.9166666666666666,1.0280681818181818,0.9908256880733946,0.9337500000000001,93.38
M11731,MA1AB100000004731,WO14731,Sedan X,TRIM-1, stn-05 ,2026-03-05 08:33,ENG-1394,SUP-088,EMP245,TL-084,B,Valid,MC-102,480,476,4,1.06,469,12,457,0.9916666666666667,1.0444117647058824,0.9744136460554371,1.0092083333333335,100.92
M11732,MA1AB100000004732,WO14732,SUV Pro,TRIM-1,Stn-03,2026-03-05 08:35,ENG-1181,SUP-146,EMP155,TL-089,,Valid,MC-103,480,453,27,0.85,506,11,495,0.94375,0.949448123620309,0.9782608695652174,0.8765624999999999,87.66
M11733,MA1AB100000004733,WO14733,Sedan X,PAINT-1,STN-02,2026-03-05 08:36,ENG-1174,SUP-149,EMP363,TL-027,C,Valid,MC-104,480,468,12,0.81,456,4,452,0.975,0.7892307692307693,0.9912280701754386,0.76275,76.28
M11734,MA1AB100000004734,WO14734,Hatch Z,GA-1,STN-04,2026-03-05 08:37,ENG-1415,SUP-156,EMP393,TL-055,C,Valid,MC-105,480,432,48,1.13,548,10,538,0.9,1.4334259259259257,0.9817518248175182,1.2665416666666662,126.65
M11735,MA1AB100000004735,WO14735,Hatch Z,PAINT-1,STN-04,2026-03-05 08:38,ENG-1259,SUP-194,EMP214,TL-087,,Valid,MC-101,480,431,49,0.89,578,4,574,0.8979166666666667,1.1935498839907193,0.9930795847750865,1.0642916666666666,106.43
M11736,MA1AB100000004736,WO14736,SUV Pro,TRIM-1, stn-05 ,2026-03-05 08:40,ENG-1408,SUP-142,EMP136,TL-049,,Valid,MC-102,480,453,27,1.13,590,10,580,0.94375,1.4717439293598233,0.9830508474576272,1.3654166666666667,136.54
M11737,MA1AB100000004737,WO14737,Hatch Z,PAINT-1,Stn-03,2026-03-05 08:41,ENG-1111,SUP-079,EMP119,TL-063,B,Valid,MC-103,480,455,25,0.88,461,12,449,0.9479166666666666,0.8916043956043956,0.9739696312364425,0.8231666666666666,82.32
M11738,MA1AB100000004738,WO14738,Sedan X,TRIM-1, stn-05 ,2026-03-05 08:42,ENG-1343,SUP-026,EMP338,TL-060,,Valid,MC-104,480,448,32,1.15,540,7,533,0.9333333333333333,1.3861607142857142,0.987037037037037,1.2769791666666666,127.7
M11739,MA1AB100000004739,WO14739,Sedan X,GA-2,STN-03,2026-03-05 08:43,ENG-1336,SUP-007,EMP101,TL-063,B,Valid,MC-105,480,435,45,0.86,530,14,516,0.90625,1.047816091954023,0.9735849056603774,0.9244999999999999,92.45
M11740,MA1AB100000004740,WO14740,SUV Pro,GA-2,STN-02,2026-03-05 08:45,ENG-1097,SUP-051,EMP356,TL-042,C,Valid,MC-101,480,451,29,0.81,523,0,523,0.9395833333333333,0.9393126385809314,1.0,0.8825625000000001,88.26
M11741,MA1AB100000004741,WO14741,Sedan X,GA-2,STN-02,2026-03-05 08:46,ENG-1209,SUP-149,EMP274,TL-017,C,Valid,MC-102,480,457,23,1.1,478,5,473,0.9520833333333333,1.15054704595186,0.9895397489539749,1.0839583333333334,108.4
M11742,MA1AB100000004742,WO14742,Hatch Z,GA-1, stn-05 ,2026-03-05 08:47,ENG-1095,SUP-058,EMP144,TL-098,B,Valid,MC-103,480,436,44,0.99,529,0,529,0.9083333333333333,1.2011697247706423,1.0,1.0910625,109.11
M11743,MA1AB100000004743,WO14743,Hatch Z,TRIM-1,STN-03,2026-03-05 08:48,ENG-1100,SUP-041,EMP334,TL-031,C,Valid,MC-104,480,477,3,1.2,558,1,557,0.99375,1.4037735849056605,0.9982078853046595,1.3925000000000003,139.25
M11744,MA1AB100000004744,WO14744,Hatch Z,PAINT-1,Stn-03,2026-03-05 08:50,ENG-1060,SUP-073,EMP330,TL-020,C,Valid,MC-105,480,449,31,1.09,530,9,521,0.9354166666666667,1.2866369710467707,0.9830188679245283,1.1831041666666668,118.31
M11745,MA1AB100000004745,WO14745,Hatch Z,GA-1,STN-02,2026-03-05 08:51,ENG-1071,SUP-033,EMP225,TL-035,,Valid,MC-101,480,453,27,0.9,558,8,550,0.94375,1.1086092715231788,0.985663082437276,1.0312499999999998,103.12
M11746,MA1AB100000004746,WO14746,SUV Pro,GA-1,STN-03,2026-03-05 08:52,ENG-1217,SUP-157,EMP268,TL-005,B,Valid,MC-102,480,472,8,1.08,498,13,485,0.9833333333333333,1.1394915254237288,0.9738955823293173,1.0912499999999998,109.12
M11747,MA1AB100000004747,WO14747,Hatch Z,PAINT-1,STN-03,2026-03-05 08:53,ENG-1188,SUP-089,EMP331,TL-006,B,Valid,MC-103,480,432,48,0.9,505,14,491,0.9,1.0520833333333333,0.9722772277227723,0.9206249999999999,92.06
M11748,MA1AB100000004748,WO14748,Sedan X,GA-1,STN-04,2026-03-05 08:55,ENG-1058,SUP-121,EMP228,TL-010,B,Valid,MC-104,480,459,21,0.95,493,8,485,0.95625,1.0203703703703704,0.9837728194726166,0.9598958333333334,95.99
M11749,MA1AB100000004749,WO14749,SUV Pro,PAINT-1,STN-03,2026-03-05 08:56,ENG-1479,SUP-093,EMP388,TL-036,,Valid,MC-105,480,458,22,1.19,506,5,501,0.9541666666666667,1.3147161572052402,0.9901185770750988,1.2420625,124.21
M11750,MA1AB100000004750,WO14750,SUV Pro,GA-1,Stn-03,2026-03-05 08:57,ENG-1081,SUP-028,EMP382,TL-073,B,Valid,MC-101,480,446,34,0.87,529,1,528,0.9291666666666667,1.0319058295964125,0.998109640831758,0.957,95.7
