Event_ID,VIN,Work_Order,Model,Line,Station,Timestamp,Part_Number,Supplier_Code,Operator_ID,Tool_ID,Shift,Tool_Name,Tool_Type,Plant,Calibration_Date,Next_Due_Date,Status,Accuracy_%,Manufacturer,Serial_Number
M11479,MA1AB100000004479,WO14479,SUV Pro,PAINT-1,STN-01,2026-03-05 03:18,ENG-1218,SUP-003,EMP220,TL-025,B,Tool_25,Nut Runner,Plant-C,2026-02-19,2026-05-20,Out of Service,98.88,Atlas Copco,SN100024
M11480,MA1AB100000004480,WO14480,Hatch Z,GA-1,STN-04,2026-03-05 03:20,ENG-1002,SUP-005,EMP265,TL-011,A,Tool_11,Welding Gun,Plant-B,2026-01-03,2026-04-03,Out of Service,99.43,Atlas Copco,SN100010
M11481,MA1AB100000004481,WO14481,Sedan X,TRIM-1,STN-03,2026-03-05 03:21,ENG-1173,SUP-176,EMP140,TL-020,A,Tool_20,Robot Arm,Plant-C,2026-06-24,2026-09-22,Active,99.27,Ingersoll Rand,SN100019
M11482,MA1AB100000004482,WO14482,Sedan X,GA-2, stn-05 ,2026-03-05 03:22,ENG-1360,SUP-168,EMP101,TL-011,,Tool_11,Welding Gun,Plant-B,2026-01-03,2026-04-03,Out of Service,99.43,Atlas Copco,SN100010
M11483,MA1AB100000004483,WO14483,SUV Pro,PAINT-1,STN-03,2026-03-05 03:23,ENG-1484,SUP-070,EMP134,TL-051,C,Tool_51,Nut Runner,Plant-C,2026-04-06,2026-07-05,Active,97.28,Bosch,SN100050
M11484,MA1AB100000004484,WO14484,Hatch Z,TRIM-1,STN-05,2026-03-05 03:25,ENG-1070,SUP-169,EMP134,TL-008,C,Tool_8,Welding Gun,Plant-A,2026-06-05,2026-09-03,Maintenance,95.49,Ingersoll Rand,SN100007
M11485,MA1AB100000004485,WO14485,SUV Pro,TRIM-1,STN-02,2026-03-05 03:26,ENG-1447,SUP-120,EMP263,TL-084,A,Tool_84,Torque Wrench,Plant-C,2026-02-03,2026-05-04,Out of Service,97.78,Ingersoll Rand,SN100083
M11486,MA1AB100000004486,WO14486,Sedan X,PAINT-1,STN-02,2026-03-05 03:27,ENG-1207,SUP-175,EMP392,TL-058,C,Tool_58,Robot Arm,Plant-C,2026-04-28,2026-07-27,Active,96.6,Stanley,SN100057
M11487,MA1AB100000004487,WO14487,SUV Pro,GA-2,Stn-03,2026-03-05 03:28,ENG-1026,SUP-059,EMP303,TL-008,,Tool_8,Welding Gun,Plant-A,2026-06-05,2026-09-03,Maintenance,95.49,Ingersoll Rand,SN100007
M11488,MA1AB100000004488,WO14488,Hatch Z,PAINT-1,STN-03,2026-03-05 03:30,ENG-1376,SUP-139,EMP196,TL-026,A,Tool_26,Robot Arm,Plant-A,2026-05-25,2026-08-23,Out of Service,99.11,Atlas Copco,SN100025
M11489,MA1AB100000004489,WO14489,Hatch Z,PAINT-1,STN-05,2026-03-05 03:31,ENG-1487,SUP-127,EMP172,TL-031,B,Tool_31,Nut Runner,Plant-A,2026-01-31,2026-05-01,Active,97.01,Atlas Copco,SN100030
M11490,MA1AB100000004490,WO14490,SUV Pro,GA-1,STN-04,2026-03-05 03:32,ENG-1025,SUP-023,EMP232,TL-043,,Tool_43,Torque Wrench,Plant-B,2026-04-28,2026-07-27,Active,96.51,Ingersoll Rand,SN100042
M11491,MA1AB100000004491,WO14491,Hatch Z,GA-2,STN-02,2026-03-05 03:33,ENG-1068,SUP-103,EMP348,TL-010,C,Tool_10,Welding Gun,Plant-B,2026-02-07,2026-05-08,Maintenance,98.91,Atlas Copco,SN100009
M11492,MA1AB100000004492,WO14492,Hatch Z,PAINT-1,STN-05,2026-03-05 03:35,ENG-1360,SUP-026,EMP335,TL-001,A,Tool_1,Welding Gun,Plant-A,2026-05-21,2026-08-19,Maintenance,98.97,Bosch,SN100000
M11493,MA1AB100000004493,WO14493,SUV Pro,GA-1, stn-05 ,2026-03-05 03:36,ENG-1054,SUP-145,EMP321,TL-064,,Tool_64,Press Tool,Plant-A,2026-02-03,2026-05-04,Active,98.09,Atlas Copco,SN100063
M11494,MA1AB100000004494,WO14494,Hatch Z,GA-2,STN-01,2026-03-05 03:37,ENG-1316,SUP-034,EMP279,TL-010,B,Tool_10,Welding Gun,Plant-B,2026-02-07,2026-05-08,Maintenance,98.91,Atlas Copco,SN100009
M11495,MA1AB100000004495,WO14495,Sedan X,GA-1,Stn-03,2026-03-05 03:38, eng-1001 ,SUP-144,EMP179,TL-071,C,Tool_71,Welding Gun,Plant-B,2026-04-11,2026-07-10,Active,98.12,Atlas Copco,SN100070
M11496,MA1AB100000004496,WO14496,Sedan X,GA-2,STN-02,2026-03-05 03:40,ENG-1360,SUP-039,EMP389,TL-058,A,Tool_58,Robot Arm,Plant-C,2026-04-28,2026-07-27,Active,96.6,Stanley,SN100057
M11497,MA1AB100000004497,WO14497,SUV Pro,GA-2,Stn-03,2026-03-05 03:41,ENG-1244,SUP-150,EMP274,TL-065,B,Tool_65,Torque Wrench,Plant-C,2026-01-31,2026-05-01,Maintenance,97.24,Bosch,SN100064
M11498,MA1AB100000004498,WO14498,Hatch Z,GA-1,STN-03,2026/03/05 03:42,ENG-1274,SUP-162,EMP290,TL-042,A,Tool_42,Welding Gun,Plant-C,2026-03-03,2026-06-01,Out of Service,97.14,Ingersoll Rand,SN100041
M11499,MA1AB100000004499,WO14499,Sedan X,TRIM-1,Stn-03,2026-03-05 03:43,ENG-1108,SUP-155,EMP327,TL-011,C,Tool_11,Welding Gun,Plant-B,2026-01-03,2026-04-03,Out of Service,99.43,Atlas Copco,SN100010
M11500,MA1AB100000004500,WO14500,Hatch Z,GA-2,STN-01,2026-03-05 03:45,ENG-1462,SUP-120,EMP271,TL-059,C,Tool_59,Robot Arm,Plant-B,2026-04-15,2026-07-14,Active,95.72,Stanley,SN100058
M11501,MA1AB100000004501,WO14501,Hatch Z,GA-1,Stn-03,2026-03-05 03:46,ENG-1493,SUP-080,EMP193,TL-039,,Tool_39,Nut Runner,Plant-C,2026-02-15,2026-05-16,Maintenance,97.07,Ingersoll Rand,SN100038
M11502,MA1AB100000004502,WO14502,Sedan X,TRIM-1,STN-02,2026-03-05 03:47,ENG-1197,SUP-034,EMP277,TL-077,A,Tool_77,Welding Gun,Plant-C,2026-04-12,2026-07-11,Active,98.71,Stanley,SN100076
M11503,MA1AB100000004503,WO14503,Hatch Z,GA-2, stn-05 ,2026-03-05 03:48,ENG-1035,SUP-046,EMP253,TL-084,,Tool_84,Torque Wrench,Plant-C,2026-02-03,2026-05-04,Out of Service,97.78,Ingersoll Rand,SN100083
M11504,MA1AB100000004504,WO14504,Hatch Z,TRIM-1,STN-02,2026-03-05 03:50,ENG-1388,SUP-166,EMP322,TL-091,,Tool_91,Nut Runner,Plant-B,2026-03-20,2026-06-18,Active,95.45,Atlas Copco,SN100090
M11505,MA1AB100000004505,WO14505,SUV Pro,GA-2,Stn-03,2026-03-05 03:51,ENG-1132,SUP-077,EMP197,TL-082,C,Tool_82,Nut Runner,Plant-B,2026-03-18,2026-06-16,Active,95.75,Atlas Copco,SN100081
M11506,MA1AB100000004506,WO14506,Sedan X,PAINT-1,Stn-03,2026-03-05 03:52,ENG-1155,SUP-160,EMP336,TL-067,,Tool_67,Torque Wrench,Plant-A,2026-02-10,2026-05-11,Active,95.24,Bosch,SN100066
M11507,MA1AB100000004507,WO14507,Sedan X,TRIM-1,STN-03,2026-03-05 03:53,ENG-1243,SUP-029,EMP272,TL-052,C,Tool_52,Torque Wrench,Plant-A,2026-04-12,2026-07-11,Out of Service,99.68,Ingersoll Rand,SN100051
M11508,MA1AB100000004508,WO14508,Sedan X,GA-1,Stn-03,2026-03-05 03:55,ENG-1080,SUP-158,EMP392,TL-007,B,Tool_7,Nut Runner,Plant-B,2026-06-11,2026-09-09,Out of Service,95.88,Stanley,SN100006
M11509,MA1AB100000004509,WO14509,SUV Pro,GA-1, stn-05 ,2026-03-05 03:56,ENG-1151,SUP-033,EMP250,TL-061,,Tool_61,Nut Runner,Plant-C,2026-06-29,2026-09-27,Active,99.71,Ingersoll Rand,SN100060
M11510,MA1AB100000004510,WO14510,Sedan X,GA-1, stn-05 ,2026-03-05 03:57,ENG-1025,SUP-146,EMP246,TL-002,A,Tool_2,Nut Runner,Plant-A,2026-04-22,2026-07-21,Active,97.47,Bosch,SN100001
M11511,MA1AB100000004511,WO14511,SUV Pro,PAINT-1,STN-04,2026-03-05 03:58,ENG-1116,SUP-123,EMP312,TL-017,C,Tool_17,Torque Wrench,Plant-C,2026-01-08,2026-04-08,Maintenance,96.84,Atlas Copco,SN100016
M11512,MA1AB100000004512,WO14512,Sedan X,TRIM-1,STN-04,2026-03-05 04:00,ENG-1355,SUP-200,EMP170,TL-017,C,Tool_17,Torque Wrench,Plant-C,2026-01-08,2026-04-08,Maintenance,96.84,Atlas Copco,SN100016
M11513,MA1AB100000004513,WO14513,SUV Pro,GA-2,STN-01,2026-03-05 04:01,ENG-1113,SUP-106,EMP218,TL-007,A,Tool_7,Nut Runner,Plant-B,2026-06-11,2026-09-09,Out of Service,95.88,Stanley,SN100006
M11514,MA1AB100000004514,WO14514,Hatch Z,PAINT-1,Stn-03,2026-03-05 04:02,ENG-1322,SUP-016,EMP151,TL-087,C,Tool_87,Robot Arm,Plant-B,2026-02-09,2026-05-10,Maintenance,99.98,Stanley,SN100086
M11515,MA1AB100000004515,WO14515,Sedan X,TRIM-1,STN-02,2026-03-05 04:03,ENG-1055,SUP-182,EMP158,TL-097,,Tool_97,Nut Runner,Plant-A,2026-04-22,2026-07-21,Active,99.35,Ingersoll Rand,SN100096
M11516,MA1AB100000004516,WO14516,Sedan X,GA-2,STN-04,2026-03-05 04:05,ENG-1159,SUP-017,EMP232,TL-063,C,Tool_63,Welding Gun,Plant-B,2026-03-03,2026-06-01,Active,99.78,Ingersoll Rand,SN100062
M11517,MA1AB100000004517,WO14517,SUV Pro,GA-1,STN-01,2026-03-05 04:06,ENG-1324,SUP-017,EMP367,TL-035,B,Tool_35,Torque Wrench,Plant-A,2026-04-06,2026-07-05,Active,95.1,Atlas Copco,SN100034
M11518,MA1AB100000004518,WO14518,Hatch Z,GA-2,STN-02,2026-03-05 04:07,ENG-1168,SUP-157,EMP370,TL-095,C,Tool_95,Nut Runner,Plant-A,2026-06-25,2026-09-23,Active,99.37,Bosch,SN100094
M11519,MA1AB100000004519,WO14519,SUV Pro,PAINT-1,STN-02,2026-03-05 04:08,ENG-1080,SUP-148,EMP375,TL-082,B,Tool_82,Nut Runner,Plant-B,2026-03-18,2026-06-16,Active,95.75,Atlas Copco,SN100081
M11520,MA1AB100000004520,WO14520,Hatch Z,PAINT-1,STN-05,2026-03-05 04:10,ENG-1213,SUP-176,EMP312,TL-089,,Tool_89,Welding Gun,Plant-B,2026-06-20,2026-09-18,Out of Service,97.46,Stanley,SN100088
M11521,MA1AB100000004521,WO14521,SUV Pro,GA-1,STN-03,2026-03-05 04:11,ENG-1127,SUP-153,EMP110,TL-022,B,Tool_22,Press Tool,Plant-C,2026-03-22,2026-06-20,Out of Service,95.43,Bosch,SN100021
M11522,MA1AB100000004522,WO14522,SUV Pro,GA-2, stn-05 ,2026-03-05 04:12,ENG-1154,SUP-120,EMP220,TL-052,C,Tool_52,Torque Wrench,Plant-A,2026-04-12,2026-07-11,Out of Service,99.68,Ingersoll Rand,SN100051
M11523,MA1AB100000004523,WO14523,Sedan X,GA-1, stn-05 ,2026-03-05 04:13,ENG-1103,SUP-037,EMP388,TL-003,A,Tool_3,Robot Arm,Plant-C,2026-02-25,2026-05-26,Active,97.36,Atlas Copco,SN100002
M11524,MA1AB100000004524,WO14524,Hatch Z,GA-1,STN-04,2026-03-05 04:15,ENG-1153,SUP-117,EMP308,TL-009,C,Tool_9,Press Tool,Plant-C,2026-05-31,2026-08-29,Active,98.89,Bosch,SN100008
M11525,MA1AB100000004525,WO14525,SUV Pro,GA-2,STN-04,2026-03-05 04:16,ENG-1257,SUP-126,EMP227,TL-095,C,Tool_95,Nut Runner,Plant-A,2026-06-25,2026-09-23,Active,99.37,Bosch,SN100094
M11526,MA1AB100000004526,WO14526,SUV Pro,PAINT-1, stn-05 ,2026-03-05 04:17,ENG-1480,SUP-014,EMP245,TL-023,B,Tool_23,Welding Gun,Plant-A,2026-04-29,2026-07-28,Active,95.35,Bosch,SN100022
M11527,MA1AB100000004527,WO14527,Sedan X,TRIM-1,STN-05,2026-03-05 04:18,ENG-1252,SUP-154,EMP173,TL-093,A,Tool_93,Nut Runner,Plant-A,2026-03-03,2026-06-01,Out of Service,98.43,Ingersoll Rand,SN100092
M11528,MA1AB100000004528,WO14528,Hatch Z,TRIM-1,STN-04,2026-03-05 04:20,ENG-1486,SUP-094,EMP237,TL-074,B,Tool_74,Robot Arm,Plant-B,2026-01-04,2026-04-04,Active,97.63,Stanley,SN100073
M11529,MA1AB100000004529,WO14529,Hatch Z,GA-2,STN-03,2026-03-05 04:21,ENG-1489,SUP-060,EMP394,TL-052,A,Tool_52,Torque Wrench,Plant-A,2026-04-12,2026-07-11,Out of Service,99.68,Ingersoll Rand,SN100051
M11530,MA1AB100000004530,WO14530,SUV Pro,PAINT-1,Stn-03,2026-03-05 04:22,ENG-1108,SUP-190,EMP193,TL-089,C,Tool_89,Welding Gun,Plant-B,2026-06-20,2026-09-18,Out of Service,97.46,Stanley,SN100088
M11531,MA1AB100000004531,WO14531,Sedan X,TRIM-1,STN-05,2026-03-05 04:23,ENG-1355,SUP-057,EMP271,TL-059,B,Tool_59,Robot Arm,Plant-B,2026-04-15,2026-07-14,Active,95.72,Stanley,SN100058
M11532,MA1AB100000004532,WO14532,Sedan X,GA-1,STN-02,2026-03-05 04:25,ENG-1126,SUP-006,EMP346,TL-030,C,Tool_30,Nut Runner,Plant-A,2026-02-18,2026-05-19,Out of Service,97.07,Ingersoll Rand,SN100029
M11533,MA1AB100000004533,WO14533,SUV Pro,GA-2, stn-05 ,2026-03-05 04:26,ENG-1459,SUP-174,EMP206,TL-007,B,Tool_7,Nut Runner,Plant-B,2026-06-11,2026-09-09,Out of Service,95.88,Stanley,SN100006
M11534,MA1AB100000004534,WO14534,Sedan X,TRIM-1,STN-03,2026-03-05 04:27,ENG-1051,SUP-046,EMP178,TL-038,,Tool_38,Welding Gun,Plant-B,2026-04-18,2026-07-17,Active,97.87,Ingersoll Rand,SN100037
M11535,MA1AB100000004535,WO14535,SUV Pro,GA-1, stn-05 ,2026-03-05 04:28,ENG-1291,SUP-138,EMP291,TL-025,,Tool_25,Nut Runner,Plant-C,2026-02-19,2026-05-20,Out of Service,98.88,Atlas Copco,SN100024
M11536,MA1AB100000004536,WO14536,Sedan X,GA-1,STN-02,2026-03-05 04:30,ENG-1117,SUP-089,EMP122,TL-042,A,Tool_42,Welding Gun,Plant-C,2026-03-03,2026-06-01,Out of Service,97.14,Ingersoll Rand,SN100041
M11537,MA1AB100000004537,WO14537,SUV Pro,GA-1,STN-02,2026-03-05 04:31,ENG-1127,SUP-034,EMP267,TL-013,A,Tool_13,Nut Runner,Plant-B,2026-04-05,2026-07-04,Active,99.14,Bosch,SN100012
M11538,MA1AB100000004538,WO14538,SUV Pro,GA-1,STN-03,2026-03-05 04:32,ENG-1484,SUP-092,EMP266,TL-069,,Tool_69,Torque Wrench,Plant-B,2026-01-29,2026-04-29,Active,98.16,Bosch,SN100068
M11539,MA1AB100000004539,WO14539,Sedan X,PAINT-1, stn-05 ,2026-03-05 04:33,ENG-1357,SUP-014,EMP239,TL-020,B,Tool_20,Robot Arm,Plant-C,2026-06-24,2026-09-22,Active,99.27,Ingersoll Rand,SN100019
M11540,MA1AB100000004540,WO14540,Hatch Z,PAINT-1,STN-03,2026-03-05 04:35,ENG-1201,SUP-079,EMP136,TL-011,B,Tool_11,Welding Gun,Plant-B,2026-01-03,2026-04-03,Out of Service,99.43,Atlas Copco,SN100010
M11541,MA1AB100000004541,WO14541,SUV Pro,PAINT-1,Stn-03,2026-03-05 04:36,ENG-1044,SUP-034,EMP264,TL-030,A,Tool_30,Nut Runner,Plant-A,2026-02-18,2026-05-19,Out of Service,97.07,Ingersoll Rand,SN100029
M11542,MA1AB100000004542,WO14542,SUV Pro,GA-1,STN-05,2026-03-05 04:37,ENG-1046,SUP-064,EMP276,TL-003,C,Tool_3,Robot Arm,Plant-C,2026-02-25,2026-05-26,Active,97.36,Atlas Copco,SN100002
M11543,MA1AB100000004543,WO14543,Hatch Z,GA-2, stn-05 ,2026-03-05 04:38,ENG-1352,SUP-080,EMP230,TL-098,A,Tool_98,Press Tool,Plant-A,2026-06-01,2026-08-30,Active,98.11,Stanley,SN100097
M11544,MA1AB100000004544,WO14544,Hatch Z,TRIM-1,STN-01,2026-03-05 04:40,ENG-1170,SUP-178,EMP354,TL-097,C,Tool_97,Nut Runner,Plant-A,2026-04-22,2026-07-21,Active,99.35,Ingersoll Rand,SN100096
M11545,MA1AB100000004545,WO14545,SUV Pro,TRIM-1,STN-01,2026-03-05 04:41,ENG-1457,SUP-101,EMP321,TL-030,B,Tool_30,Nut Runner,Plant-A,2026-02-18,2026-05-19,Out of Service,97.07,Ingersoll Rand,SN100029
M11546,MA1AB100000004546,WO14546,Hatch Z,GA-2,STN-03,2026-03-05 04:42,ENG-1209,SUP-063,EMP108,TL-999,,Unknown Tool,Unknown Type,,,,,,,
M11547,MA1AB100000004547,WO14547,Sedan X,TRIM-1,STN-02,2026-03-05 04:43,ENG-1432,SUP-020,EMP374,TL-085,C,Tool_85,Nut Runner,Plant-A,2026-01-29,2026-04-29,Out of Service,98.68,Stanley,SN100084
M11548,MA1AB100000004548,WO14548,Hatch Z,TRIM-1,STN-02,2026-03-05 04:45,ENG-1161,SUP-034,EMP104,TL-100,A,Tool_100,Welding Gun,Plant-A,2026-04-25,2026-07-24,Maintenance,97.13,Ingersoll Rand,SN100099
M11549,MA1AB100000004549,WO14549,SUV Pro,TRIM-1,STN-01,2026-03-05 04:46,ENG-1160,SUP-011,EMP248,TL-020,A,Tool_20,Robot Arm,Plant-C,2026-06-24,2026-09-22,Active,99.27,Ingersoll Rand,SN100019
M11550,MA1AB100000004550,WO14550,SUV Pro,TRIM-1,STN-05,2026-03-05 04:47,ENG-1414,SUP-092,EMP315,TL-077,,Tool_77,Welding Gun,Plant-C,2026-04-12,2026-07-11,Active,98.71,Stanley,SN100076
M11551,MA1AB100000004551,WO14551,SUV Pro,GA-1,STN-03,2026-03-05 04:48,ENG-1097,SUP-176,EMP210,TL-089,,Tool_89,Welding Gun,Plant-B,2026-06-20,2026-09-18,Out of Service,97.46,Stanley,SN100088
M11552,MA1AB100000004552,WO14552,Sedan X,GA-1, stn-05 ,2026-03-05 04:50,ENG-1391,SUP-152,EMP119,TL-014,A,Tool_14,Nut Runner,Plant-A,2026-02-27,2026-05-28,Maintenance,99.68,Stanley,SN100013
M11553,MA1AB100000004553,WO14553,Sedan X,PAINT-1,Stn-03,2026-03-05 04:51,ENG-1386,SUP-107,EMP149,TL-007,B,Tool_7,Nut Runner,Plant-B,2026-06-11,2026-09-09,Out of Service,95.88,Stanley,SN100006
M11554,MA1AB100000004554,WO14554,Hatch Z,GA-2,STN-04,2026-03-05 04:52,ENG-1425,SUP-132,EMP368,TL-065,A,Tool_65,Torque Wrench,Plant-C,2026-01-31,2026-05-01,Maintenance,97.24,Bosch,SN100064
M11555,MA1AB100000004555,WO14555,Hatch Z,GA-2,STN-01,2026-03-05 04:53,ENG-1143,SUP-101,EMP158,TL-050,B,Tool_50,Welding Gun,Plant-C,2026-04-30,2026-07-29,Maintenance,98.51,Ingersoll Rand,SN100049
M11556,MA1AB100000004556,WO14556,Hatch Z,GA-1,STN-04,2026-03-05 04:55,ENG-1495,SUP-131,EMP342,TL-091,C,Tool_91,Nut Runner,Plant-B,2026-03-20,2026-06-18,Active,95.45,Atlas Copco,SN100090
M11557,MA1AB100000004557,WO14557,Sedan X,PAINT-1,STN-04,2026-03-05 04:56,ENG-1476,SUP-153,EMP123,TL-045,A,Tool_45,Welding Gun,Plant-C,2026-03-10,2026-06-08,Active,98.94,Stanley,SN100044
M11558,MA1AB100000004558,WO14558,Hatch Z,TRIM-1,STN-03,2026-03-05 04:57,ENG-1204,SUP-195,EMP385,TL-069,B,Tool_69,Torque Wrench,Plant-B,2026-01-29,2026-04-29,Active,98.16,Bosch,SN100068
M11559,MA1AB100000004559,WO14559,SUV Pro,TRIM-1,STN-02,2026-03-05 04:58,ENG-1268,SUP-009,EMP106,TL-062,B,Tool_62,Robot Arm,Plant-A,2026-04-28,2026-07-27,Out of Service,95.44,Bosch,SN100061
M11560,MA1AB100000004560,WO14560,Hatch Z,TRIM-1,STN-02,2026-03-05 05:00,ENG-1421,SUP-001,EMP383,TL-015,C,Tool_15,Robot Arm,Plant-C,2026-05-26,2026-08-24,Out of Service,97.88,Atlas Copco,SN100014
M11561,MA1AB100000004561,WO14561,SUV Pro,GA-2, stn-05 ,2026-03-05 05:01,ENG-1098,SUP-118,EMP207,TL-046,,Tool_46,Torque Wrench,Plant-C,2026-01-19,2026-04-19,Active,95.51,Ingersoll Rand,SN100045
M11562,MA1AB100000004562,WO14562,SUV Pro,GA-1,STN-04,2026-03-05 05:02,ENG-1264,SUP-058,EMP114,TL-069,B,Tool_69,Torque Wrench,Plant-B,2026-01-29,2026-04-29,Active,98.16,Bosch,SN100068
M11563,MA1AB100000004563,WO14563,Sedan X,TRIM-1,STN-05,2026-03-05 05:03,ENG-1227,SUP-134,EMP399,TL-081,C,Tool_81,Nut Runner,Plant-A,2026-06-21,2026-09-19,Maintenance,97.61,Atlas Copco,SN100080
M11564,MA1AB100000004564,WO14564,Sedan X,PAINT-1,STN-03,2026-03-05 05:05,ENG-1145,SUP-156,EMP380,TL-027,,Tool_27,Robot Arm,Plant-A,2026-03-13,2026-06-11,Active,95.63,Atlas Copco,SN100026
M11565,MA1AB100000004565,WO14565,SUV Pro,GA-1,STN-03,2026-03-05 05:06,ENG-1198,SUP-124,EMP234,TL-073,A,Tool_73,Welding Gun,Plant-C,2026-03-17,2026-06-15,Active,96.96,Ingersoll Rand,SN100072
M11566,MA1AB100000004566,WO14566,SUV Pro,TRIM-1,STN-05,2026-03-05 05:07,ENG-1263,SUP-186,EMP313,TL-058,C,Tool_58,Robot Arm,Plant-C,2026-04-28,2026-07-27,Active,96.6,Stanley,SN100057
M11567,MA1AB100000004567,WO14567,Sedan X,PAINT-1,Stn-03,2026-03-05 05:08,ENG-1251,SUP-026,EMP143,TL-055,C,Tool_55,Nut Runner,Plant-A,2026-01-22,2026-04-22,Out of Service,95.5,Atlas Copco,SN100054
M11568,MA1AB100000004568,WO14568,SUV Pro,TRIM-1,STN-01,2026-03-05 05:10,ENG-1179,SUP-172,EMP287,TL-052,B,Tool_52,Torque Wrench,Plant-A,2026-04-12,2026-07-11,Out of Service,99.68,Ingersoll Rand,SN100051
M11569,MA1AB100000004569,WO14569,SUV Pro,GA-2,Stn-03,2026-03-05 05:11,ENG-1045,SUP-129,EMP124,TL-081,,Tool_81,Nut Runner,Plant-A,2026-06-21,2026-09-19,Maintenance,97.61,Atlas Copco,SN100080
M11570,MA1AB100000004570,WO14570,Sedan X,GA-2,STN-01,2026-03-05 05:12,ENG-1368,SUP-009,EMP168,TL-045,C,Tool_45,Welding Gun,Plant-C,2026-03-10,2026-06-08,Active,98.94,Stanley,SN100044
M11571,MA1AB100000004571,WO14571,SUV Pro,PAINT-1,Stn-03,2026-03-05 05:13,ENG-1404,SUP-055,EMP222,TL-099,,Tool_99,Welding Gun,Plant-B,2026-05-20,2026-08-18,Active,97.05,Atlas Copco,SN100098
M11572,MA1AB100000004572,WO14572,Hatch Z,TRIM-1,STN-04,2026-03-05 05:15,ENG-1406,SUP-062,EMP109,TL-087,B,Tool_87,Robot Arm,Plant-B,2026-02-09,2026-05-10,Maintenance,99.98,Stanley,SN100086
M11573,MA1AB100000004573,WO14573,Sedan X,TRIM-1,STN-04,2026-03-05 05:16,ENG-1352,SUP-143,EMP346,TL-014,B,Tool_14,Nut Runner,Plant-A,2026-02-27,2026-05-28,Maintenance,99.68,Stanley,SN100013
M11574,MA1AB100000004574,WO14574,SUV Pro,GA-1,STN-03,2026-03-05 05:17,ENG-1144,SUP-141,EMP346,TL-087,B,Tool_87,Robot Arm,Plant-B,2026-02-09,2026-05-10,Maintenance,99.98,Stanley,SN100086
M11575,MA1AB100000004575,WO14575,Sedan X,GA-1,STN-02,2026-03-05 05:18,ENG-1134,SUP-171,EMP129,TL-018,C,Tool_18,Robot Arm,Plant-B,2026-06-15,2026-09-13,Out of Service,95.48,Stanley,SN100017
M11576,MA1AB100000004576,WO14576,SUV Pro,PAINT-1,STN-03,2026-03-05 05:20,ENG-1012,SUP-169,EMP129,TL-044,C,Tool_44,Press Tool,Plant-C,2026-01-16,2026-04-16,Maintenance,99.03,Bosch,SN100043
M11577,MA1AB100000004577,WO14577,Hatch Z,GA-1,STN-05,2026-03-05 05:21,ENG-1381,SUP-185,EMP118,TL-086,B,Tool_86,Press Tool,Plant-B,2026-03-20,2026-06-18,Active,96.21,Bosch,SN100085
M11578,MA1AB100000004578,WO14578,Hatch Z,TRIM-1,STN-04,2026-03-05 05:22,ENG-1323,SUP-118,EMP221,TL-067,,Tool_67,Torque Wrench,Plant-A,2026-02-10,2026-05-11,Active,95.24,Bosch,SN100066
M11579,MA1AB100000004579,WO14579,Sedan X,PAINT-1,STN-04,2026-03-05 05:23,ENG-1049,SUP-101,EMP209,TL-002,B,Tool_2,Nut Runner,Plant-A,2026-04-22,2026-07-21,Active,97.47,Bosch,SN100001
M11580,MA1AB100000004580,WO14580,SUV Pro,GA-2,STN-05,2026-03-05 05:25,ENG-1112,SUP-198,EMP130,TL-004,A,Tool_4,Press Tool,Plant-A,2026-01-19,2026-04-19,Active,97.49,Bosch,SN100003
M11581,MA1AB100000004581,WO14581,Hatch Z,GA-1,STN-03,2026-03-05 05:26,ENG-1114,SUP-081,EMP180,TL-079,C,Tool_79,Press Tool,Plant-C,2026-04-14,2026-07-13,Active,96.15,Ingersoll Rand,SN100078
M11582,MA1AB100000004582,WO14582,Hatch Z,GA-2,STN-01,2026-03-05 05:27,ENG-1251,SUP-178,EMP242,TL-014,,Tool_14,Nut Runner,Plant-A,2026-02-27,2026-05-28,Maintenance,99.68,Stanley,SN100013
M11583,MA1AB100000004583,WO14583,Hatch Z,TRIM-1,STN-03,2026-03-05 05:28,ENG-1138,SUP-106,EMP298,TL-020,,Tool_20,Robot Arm,Plant-C,2026-06-24,2026-09-22,Active,99.27,Ingersoll Rand,SN100019
M11584,MA1AB100000004584,WO14584,Hatch Z,GA-2,STN-03,2026-03-05 05:30,ENG-1051,SUP-134,EMP293,TL-021,B,Tool_21,Press Tool,Plant-C,2026-01-09,2026-04-09,Out of Service,95.18,Atlas Copco,SN100020
M11585,MA1AB100000004585,WO14585,SUV Pro,GA-2,STN-04,2026-03-05 05:31,ENG-1398,SUP-084,EMP306,TL-008,A,Tool_8,Welding Gun,Plant-A,2026-06-05,2026-09-03,Maintenance,95.49,Ingersoll Rand,SN100007
M11586,MA1AB100000004586,WO14586,Sedan X,GA-2,STN-02,2026-03-05 05:32,ENG-1019,SUP-034,EMP214,TL-037,A,Tool_37,Torque Wrench,Plant-A,2026-02-12,2026-05-13,Maintenance,95.39,Bosch,SN100036
M11587,MA1AB100000004587,WO14587,SUV Pro,TRIM-1, stn-05 ,2026-03-05 05:33,ENG-1239,SUP-116,EMP152,TL-024,C,Tool_24,Robot Arm,Plant-A,2026-02-23,2026-05-24,Active,96.19,Ingersoll Rand,SN100023
