Event_ID,VIN,Work_Order,Model,Line,Station,Timestamp,Part_Number,Supplier_Code,Operator_ID,Tool_ID,Shift,BOM_Status,Machine_ID,Planned_Time_Minutes,Run_Time_Minutes,Downtime_Minutes,Ideal_Cycle_Time,Total_Units,Reject_Units,Good_Units
M11425,MA1AB100000004425,WO14425,SUV Pro,GA-1,STN-04,2026-03-05 02:11,ENG-1141,SUP-045,EMP160,TL-043,B,Valid,MC-101,480,472,8,1.06,569,11,558
M11426,MA1AB100000004426,WO14426,Sedan X,GA-2, stn-05 ,2026-03-05 02:12,ENG-1461,SUP-102,EMP170,TL-100,C,Valid,MC-102,480,452,28,0.86,499,13,486
M11427,MA1AB100000004427,WO14427,Sedan X,TRIM-1,Stn-03,2026-03-05 02:13,ENG-1001,SUP-036,EMP189,TL-015,,Valid,MC-103,480,474,6,1.19,453,9,444
M11428,MA1AB100000004428,WO14428,Hatch Z,GA-1,STN-05,2026-03-05 02:15,ENG-1362,SUP-131,EMP333,TL-047,C,Valid,MC-104,480,458,22,0.94,549,5,544
M11429,MA1AB100000004429,WO14429,Hatch Z,GA-1,STN-02,2026-03-05 02:16,ENG-1442,SUP-155,EMP218,TL-026,C,Valid,MC-105,480,466,14,1.03,484,15,469
M11430,MA1AB100000004430,WO14430,Hatch Z,GA-2,Stn-03,2026-03-05 02:17,ENG-1257,SUP-077,EMP198,TL-088,A,Valid,MC-101,480,430,50,1.04,492,2,490
M11431,MA1AB100000004431,WO14431,Sedan X,TRIM-1,STN-03,2026-03-05 02:70,ENG-1229,SUP-062,EMP267,TL-011,,Valid,MC-102,480,473,7,0.87,566,15,551
M11432,MA1AB100000004432,WO14432,SUV Pro,PAINT-1,STN-03,2026-03-05 02:20,ENG-1193,SUP-147,EMP211,TL-099,C,Valid,MC-103,480,432,48,0.9,452,13,439
M11433,MA1AB100000004433,WO14433,Sedan X,GA-1,STN-02,2026-03-05 02:21,ENG-1376,SUP-021,EMP255,TL-007,A,Valid,MC-104,480,477,3,0.82,574,13,561
M11434,MA1AB100000004434,WO14434,Sedan X,GA-2,STN-02,2026-03-05 02:22,ENG-1044,SUP-147,EMP269,TL-048,,Valid,MC-105,480,473,7,0.86,484,9,475
M11435,MA1AB100000004435,WO14435,Hatch Z,GA-1,STN-02,2026-03-05 02:23,ENG-1173,SUP-195,EMP332,TL-013,,Valid,MC-101,480,473,7,1.03,555,13,542
M11436,MA1AB100000004436,WO14436,SUV Pro,GA-1,Stn-03,2026-03-05 02:25,ENG-1248,SUP-180,EMP113,TL-025,A,Valid,MC-102,480,457,23,0.89,544,15,529
M11437,MA1AB100000004437,WO14437,SUV Pro,TRIM-1,STN-05,2026-03-05 02:26,ENG-1231,SUP-015,EMP393,TL-039,A,Valid,MC-103,480,471,9,1.11,512,0,512
M11438,MA1AB100000004438,WO14438,Sedan X,PAINT-1, stn-05 ,2026-03-05 02:27,ENG-1195,SUP-002,EMP268,TL-012,,Valid,MC-104,480,450,30,1.12,564,8,556
M11439,MA1AB100000004439,WO14439,SUV Pro,GA-2,Stn-03,2026-03-05 02:28,ENG-1324,SUP-162,EMP384,TL-076,C,Valid,MC-105,480,439,41,1.13,472,8,464
M11440,MA1AB100000004440,WO14440,Sedan X,GA-2,STN-04,2026-03-05 02:30,ENG-1197,,EMP386,TL-034,A,Valid,MC-101,480,444,36,1.07,482,2,480
M11441,MA1AB100000004441,WO14441,Hatch Z,TRIM-1,Stn-03,2026-03-05 02:31,ENG-1426,SUP-104,EMP334,TL-060,,Valid,MC-102,480,439,41,1.18,580,11,569
M11442,MA1AB100000004442,WO14442,Sedan X,GA-1,STN-04,2026-03-05 02:32,ENG-1143,SUP-058,EMP258,TL-042,,Valid,MC-103,480,455,25,0.98,583,5,578
M11443,MA1AB100000004443,WO14443,Hatch Z,GA-2,Stn-03,2026-03-05 02:33,ENG-1040,SUP-164,EMP341,TL-098,B,Valid,MC-104,480,440,40,1.2,495,11,484
M11444,MA1AB100000004444,WO14444,Sedan X,GA-2,STN-02,2026-03-05 02:35,ENG-1090,SUP-068,EMP397,TL-054,,Valid,MC-105,480,453,27,1.12,555,2,553
M11445,MA1AB100000004445,WO14445,SUV Pro,TRIM-1,STN-03,2026-03-05 02:36,ENG-1444,SUP-088,EMP159,TL-100,A,Valid,MC-101,480,460,20,0.99,479,4,475
M11446,MA1AB100000004446,WO14446,SUV Pro,PAINT-1,STN-05,2026-03-05 02:37,ENG-1439,SUP-012,EMP255,TL-090,,Valid,MC-102,480,461,19,1.18,472,0,472
M11447,MA1AB100000004447,WO14447,Hatch Z,GA-2,Stn-03,2026-03-05 02:38,ENG-1059,SUP-139,EMP147,TL-045,,Valid,MC-103,480,454,26,0.95,561,0,561
M11448,MA1AB100000004448,WO14448,Sedan X,PAINT-1,Stn-03,2026-03-05 02:40,ENG-1148,SUP-042,EMP347,TL-007,,Valid,MC-104,480,433,47,0.91,534,8,526
M11449,MA1AB100000004449,WO14449,Hatch Z,PAINT-1,Stn-03,2026-03-05 02:41,ENG-1296,SUP-184,EMP253,TL-062,,Valid,MC-105,480,433,47,0.98,582,6,576
M11450,MA1AB100000004450,WO14450,Sedan X,GA-1,STN-01,2026-03-05 02:42,ENG-1026,SUP-124,EMP394,TL-061,,Valid,MC-101,480,474,6,1.08,496,9,487
M11451,MA1AB100000004451,WO14451,SUV Pro,TRIM-1,STN-03,2026-03-05 02:43,ENG-1148,SUP-173,EMP279,TL-054,C,Valid,MC-102,480,457,23,1.08,584,4,580
M11452,MA1AB100000004452,WO14452,SUV Pro,GA-2,STN-05,2026-03-05 02:45,ENG-1289,SUP-117,EMP177,TL-022,,Valid,MC-103,480,455,25,0.88,581,0,581
M11453,MA1AB100000004453,WO14453,Hatch Z,GA-2,STN-03,2026-03-05 02:46,ENG-1259,SUP-087,EMP237,TL-088,A,Valid,MC-104,480,477,3,1.05,525,5,520
M11454,MA1AB100000004454,WO14454,Sedan X,GA-1,STN-05,2026-03-05 02:47,ENG-1259,SUP-067,EMP294,TL-068,C,Valid,MC-105,480,430,50,1.06,494,6,488
M11455,MA1AB100000004455,WO14455,Hatch Z,TRIM-1,STN-01,2026-03-05 02:48,ENG-1431,SUP-112,EMP294,TL-093,B,Valid,MC-101,480,473,7,0.92,478,15,463
M11456,MA1AB100000004456,WO14456,Hatch Z,TRIM-1,STN-01,2026-03-05 02:50,ENG-1111,SUP-133,EMP167,TL-053,,Valid,MC-102,480,449,31,1.07,457,0,457
M11457,MA1AB100000004457,WO14457,Sedan X,TRIM-1,STN-04,2026-03-05 02:51,ENG-1455,SUP-117,EMP324,TL-077,C,Valid,MC-103,480,474,6,0.88,456,0,456
M11458,MA1AB100000004458,WO14458,SUV Pro,GA-1,Stn-03,2026-03-05 02:52,ENG-1334,SUP-053,EMP391,TL-073,,Valid,MC-104,480,458,22,1.09,464,4,460
M11459,MA1AB100000004459,WO14459,Sedan X,TRIM-1,STN-02,2026-03-05 02:53,ENG-1254,SUP-120,EMP194,TL-096,,Valid,MC-105,480,448,32,0.85,584,2,582
M11460,MA1AB100000004460,WO14460,Sedan X,GA-1,STN-01,2026-03-05 02:55,ENG-1484,SUP-113,EMP222,TL-046,A,Valid,MC-101,480,438,42,0.86,568,3,565
M11461,MA1AB100000004461,WO14461,Sedan X,TRIM-1,STN-02,2026-03-05 02:56,ENG-1095,SUP-170,EMP116,TL-053,B,Valid,MC-102,480,469,11,1.18,510,2,508
M11462,MA1AB100000004462,WO14462,SUV Pro,GA-2,STN-02,2026-03-05 02:57,ENG-1118,SUP-050,EMP223,TL-007,B,Valid,MC-103,480,448,32,1.1,500,11,489
M11463,MA1AB100000004463,WO14463,Sedan X,GA-2,STN-03,2026-03-05 02:58,ENG-1143,SUP-098,EMP111,TL-999,,Valid,MC-104,480,445,35,1.12,596,5,591
M11464,MA1AB100000004464,WO14464,Hatch Z,GA-1,Stn-03,2026-03-05 03:00,ENG-1434,SUP-097,EMP389,TL-034,B,Valid,MC-105,480,453,27,0.82,559,3,556
M11465,MA1AB100000004465,WO14465,Hatch Z,GA-1,STN-04,2026-03-05 03:01,ENG-1313,SUP-089,EMP166,TL-025,C,Valid,MC-101,480,470,10,0.88,599,8,591
M11466,MA1AB100000004466,WO14466,SUV Pro,TRIM-1,STN-03,2026-03-05 03:02,ENG-1398,SUP-036,EMP256,TL-012,B,Valid,MC-102,480,440,40,0.91,560,11,549
M11467,MA1AB100000004467,WO14467,Hatch Z,PAINT-1,STN-02,2026-03-05 03:03,ENG-1246,SUP-184,EMP124,TL-005,,Valid,MC-103,480,431,49,0.86,569,0,569
M11468,MA1AB100000004468,WO14468,SUV Pro,PAINT-1,STN-05,2026-03-05 03:05,ENG-1453,SUP-143,EMP272,TL-037,,Valid,MC-104,480,431,49,1.12,547,9,538
M11469,MA1AB100000004469,WO14469,SUV Pro,GA-2,STN-01,2026-03-05 03:06,ENG-1059,SUP-149,EMP366,TL-999,A,Valid,MC-105,480,452,28,1.16,502,10,492
M11470,MA1AB100000004470,WO14470,SUV Pro,GA-2,STN-03,2026-03-05 03:07,ENG-1179,SUP-080,EMP173,TL-068,A,Valid,MC-101,480,446,34,1.08,453,15,438
M11471,MA1AB100000004471,WO14471,SUV Pro,GA-2,STN-04,2026-03-05 03:08,ENG-1210,SUP-195,EMP254,TL-017,C,Valid,MC-102,480,454,26,1.09,535,15,520
M11472,MA1AB100000004472,WO14472,SUV Pro,GA-1,STN-04,2026-03-05 03:10,ENG-1285,SUP-109,EMP381,TL-068,,Valid,MC-103,480,454,26,0.81,518,13,505
M11473,MA1AB100000004473,WO14473,Hatch Z,TRIM-1,STN-01,2026-03-05 03:11,ENG-1347,SUP-047,EMP121,TL-030,B,Valid,MC-104,480,477,3,0.91,551,6,545
M11474,MA1AB100000004474,WO14474,Sedan X,GA-1,STN-02,2026-03-05 03:12,ENG-1454,SUP-020,EMP346,TL-005,A,Valid,MC-105,480,462,18,0.94,479,11,468
M11475,MA1AB100000004475,WO14475,Hatch Z,PAINT-1,STN-05,2026-03-05 03:13,ENG-1205,SUP-107,EMP206,TL-076,B,Valid,MC-101,480,436,44,0.81,515,10,505
M11476,MA1AB100000004476,WO14476,Hatch Z,TRIM-1,STN-05,2026-03-05 03:15,ENG-1268,SUP-199,EMP347,TL-021,,Valid,MC-102,480,480,0,1.13,592,0,592
M11477,MA1AB100000004477,WO14477,Sedan X,GA-1,STN-03,2026-03-05 03:16,ENG-1410,SUP-041,EMP258,TL-073,C,Valid,MC-103,480,476,4,0.88,517,8,509
M11478,MA1AB100000004478,WO14478,SUV Pro,GA-2,STN-05,2026-03-05 03:17,ENG-1418,SUP-029,EMP342,TL-086,,Valid,MC-104,480,444,36,0.93,508,11,497
M11479,MA1AB100000004479,WO14479,SUV Pro,PAINT-1,STN-01,2026-03-05 03:18,ENG-1218,SUP-003,EMP220,TL-025,B,Valid,MC-105,480,454,26,1.11,547,14,533
M11480,MA1AB100000004480,WO14480,Hatch Z,GA-1,STN-04,2026-03-05 03:20,ENG-1002,SUP-005,EMP265,TL-011,A,Valid,MC-101,480,471,9,0.89,459,13,446
M11481,MA1AB100000004481,WO14481,Sedan X,TRIM-1,STN-03,2026-03-05 03:21,ENG-1173,SUP-176,EMP140,TL-020,A,Valid,MC-102,480,433,47,0.84,582,5,577
M11482,MA1AB100000004482,WO14482,Sedan X,GA-2, stn-05 ,2026-03-05 03:22,ENG-1360,SUP-168,EMP101,TL-011,,Valid,MC-103,480,440,40,1.06,525,15,510
M11483,MA1AB100000004483,WO14483,SUV Pro,PAINT-1,STN-03,2026-03-05 03:23,ENG-1484,SUP-070,EMP134,TL-051,C,Valid,MC-104,480,445,35,0.89,535,11,524
M11484,MA1AB100000004484,WO14484,Hatch Z,TRIM-1,STN-05,2026-03-05 03:25,ENG-1070,SUP-169,EMP134,TL-008,C,Valid,MC-105,480,436,44,1.14,500,3,497
M11485,MA1AB100000004485,WO14485,SUV Pro,TRIM-1,STN-02,2026-03-05 03:26,ENG-1447,SUP-120,EMP263,TL-084,A,Valid,MC-101,480,445,35,0.82,589,8,581
M11486,MA1AB100000004486,WO14486,Sedan X,PAINT-1,STN-02,2026-03-05 03:27,ENG-1207,SUP-175,EMP392,TL-058,C,Valid,MC-102,480,432,48,0.88,519,4,515
M11487,MA1AB100000004487,WO14487,SUV Pro,GA-2,Stn-03,2026-03-05 03:28,ENG-1026,SUP-059,EMP303,TL-008,,Valid,MC-103,480,456,24,0.84,469,8,461
M11488,MA1AB100000004488,WO14488,Hatch Z,PAINT-1,STN-03,2026-03-05 03:30,ENG-1376,SUP-139,EMP196,TL-026,A,Valid,MC-104,480,452,28,1.1,534,2,532
M11489,MA1AB100000004489,WO14489,Hatch Z,PAINT-1,STN-05,2026-03-05 03:31,ENG-1487,SUP-127,EMP172,TL-031,B,Valid,MC-105,480,450,30,1.02,504,8,496
M11490,MA1AB100000004490,WO14490,SUV Pro,GA-1,STN-04,2026-03-05 03:32,ENG-1025,SUP-023,EMP232,TL-043,,Valid,MC-101,480,430,50,1.1,531,14,517
M11491,MA1AB100000004491,WO14491,Hatch Z,GA-2,STN-02,2026-03-05 03:33,ENG-1068,SUP-103,EMP348,TL-010,C,Valid,MC-102,480,464,16,1.12,532,1,531
M11492,MA1AB100000004492,WO14492,Hatch Z,PAINT-1,STN-05,2026-03-05 03:35,ENG-1360,SUP-026,EMP335,TL-001,A,Valid,MC-103,480,475,5,1.04,470,11,459
M11493,MA1AB100000004493,WO14493,SUV Pro,GA-1, stn-05 ,2026-03-05 03:36,ENG-1054,SUP-145,EMP321,TL-064,,Valid,MC-104,480,454,26,1.16,453,4,449
M11494,MA1AB100000004494,WO14494,Hatch Z,GA-2,STN-01,2026-03-05 03:37,ENG-1316,SUP-034,EMP279,TL-010,B,Valid,MC-105,480,451,29,1.12,465,4,461
M11495,MA1AB100000004495,WO14495,Sedan X,GA-1,Stn-03,2026-03-05 03:38,ENG-1001,SUP-144,EMP179,TL-071,C,Valid,MC-101,480,477,3,1.03,461,10,451
M11496,MA1AB100000004496,WO14496,Sedan X,GA-2,STN-02,2026-03-05 03:40,ENG-1360,SUP-039,EMP389,TL-058,A,Valid,MC-102,480,436,44,0.83,544,11,533
M11497,MA1AB100000004497,WO14497,SUV Pro,GA-2,Stn-03,2026-03-05 03:41,ENG-1244,SUP-150,EMP274,TL-065,B,Valid,MC-103,480,447,33,0.91,510,1,509
M11498,MA1AB100000004498,WO14498,Hatch Z,GA-1,STN-03,2026/03/05 03:42,ENG-1274,SUP-162,EMP290,TL-042,A,Valid,MC-104,480,452,28,1.19,566,12,554
M11499,MA1AB100000004499,WO14499,Sedan X,TRIM-1,Stn-03,2026-03-05 03:43,ENG-1108,SUP-155,EMP327,TL-011,C,Valid,MC-105,480,471,9,0.89,487,7,480
M11500,MA1AB100000004500,WO14500,Hatch Z,GA-2,STN-01,2026-03-05 03:45,ENG-1462,SUP-120,EMP271,TL-059,C,Valid,MC-101,480,457,23,0.83,474,0,474
M11501,MA1AB100000004501,WO14501,Hatch Z,GA-1,Stn-03,2026-03-05 03:46,ENG-1493,SUP-080,EMP193,TL-039,,Valid,MC-102,480,476,4,1.07,473,7,466
M11502,MA1AB100000004502,WO14502,Sedan X,TRIM-1,STN-02,2026-03-05 03:47,ENG-1197,SUP-034,EMP277,TL-077,A,Valid,MC-103,480,468,12,0.87,492,1,491
M11503,MA1AB100000004503,WO14503,Hatch Z,GA-2, stn-05 ,2026-03-05 03:48,ENG-1035,SUP-046,EMP253,TL-084,,Valid,MC-104,480,464,16,1.08,500,13,487
M11504,MA1AB100000004504,WO14504,Hatch Z,TRIM-1,STN-02,2026-03-05 03:50,ENG-1388,SUP-166,EMP322,TL-091,,Valid,MC-105,480,468,12,1.03,592,8,584
M11505,MA1AB100000004505,WO14505,SUV Pro,GA-2,Stn-03,2026-03-05 03:51,ENG-1132,SUP-077,EMP197,TL-082,C,Valid,MC-101,480,465,15,1.09,580,9,571
M11506,MA1AB100000004506,WO14506,Sedan X,PAINT-1,Stn-03,2026-03-05 03:52,ENG-1155,SUP-160,EMP336,TL-067,,Valid,MC-102,480,463,17,1.1,578,4,574
M11507,MA1AB100000004507,WO14507,Sedan X,TRIM-1,STN-03,2026-03-05 03:53,ENG-1243,SUP-029,EMP272,TL-052,C,Valid,MC-103,480,462,18,0.9,459,7,452
M11508,MA1AB100000004508,WO14508,Sedan X,GA-1,Stn-03,2026-03-05 03:55,ENG-1080,SUP-158,EMP392,TL-007,B,Valid,MC-104,480,457,23,0.94,597,0,597
M11509,MA1AB100000004509,WO14509,SUV Pro,GA-1, stn-05 ,2026-03-05 03:56,ENG-1151,SUP-033,EMP250,TL-061,,Valid,MC-105,480,441,39,1.08,464,9,455
M11510,MA1AB100000004510,WO14510,Sedan X,GA-1, stn-05 ,2026-03-05 03:57,ENG-1025,SUP-146,EMP246,TL-002,A,Valid,MC-101,480,468,12,1.18,497,3,494
M11511,MA1AB100000004511,WO14511,SUV Pro,PAINT-1,STN-04,2026-03-05 03:58,ENG-1116,SUP-123,EMP312,TL-017,C,Valid,MC-102,480,477,3,0.87,558,13,545
M11512,MA1AB100000004512,WO14512,Sedan X,TRIM-1,STN-04,2026-03-05 04:00,ENG-1355,SUP-200,EMP170,TL-017,C,Valid,MC-103,480,458,22,1.16,600,1,599
M11513,MA1AB100000004513,WO14513,SUV Pro,GA-2,STN-01,2026-03-05 04:01,ENG-1113,SUP-106,EMP218,TL-007,A,Valid,MC-104,480,450,30,0.92,520,13,507
M11514,MA1AB100000004514,WO14514,Hatch Z,PAINT-1,Stn-03,2026-03-05 04:02,ENG-1322,SUP-016,EMP151,TL-087,C,Valid,MC-105,480,445,35,0.83,467,10,457
M11515,MA1AB100000004515,WO14515,Sedan X,TRIM-1,STN-02,2026-03-05 04:03,ENG-1055,SUP-182,EMP158,TL-097,,Valid,MC-101,480,446,34,0.88,583,13,570
M11516,MA1AB100000004516,WO14516,Sedan X,GA-2,STN-04,2026-03-05 04:05,ENG-1159,SUP-017,EMP232,TL-063,C,Valid,MC-102,480,451,29,0.83,553,11,542
M11517,MA1AB100000004517,WO14517,SUV Pro,GA-1,STN-01,2026-03-05 04:06,ENG-1324,SUP-017,EMP367,TL-035,B,Valid,MC-103,480,440,40,0.82,476,15,461
M11518,MA1AB100000004518,WO14518,Hatch Z,GA-2,STN-02,2026-03-05 04:07,ENG-1168,SUP-157,EMP370,TL-095,C,Valid,MC-104,480,434,46,0.88,483,5,478
M11519,MA1AB100000004519,WO14519,SUV Pro,PAINT-1,STN-02,2026-03-05 04:08,ENG-1080,SUP-148,EMP375,TL-082,B,Valid,MC-105,480,457,23,1.17,531,5,526
M11520,MA1AB100000004520,WO14520,Hatch Z,PAINT-1,STN-05,2026-03-05 04:10,ENG-1213,SUP-176,EMP312,TL-089,,Valid,MC-101,480,462,18,0.88,475,9,466
M11521,MA1AB100000004521,WO14521,SUV Pro,GA-1,STN-03,2026-03-05 04:11,ENG-1127,SUP-153,EMP110,TL-022,B,Valid,MC-102,480,443,37,1.11,553,3,550
M11522,MA1AB100000004522,WO14522,SUV Pro,GA-2, stn-05 ,2026-03-05 04:12,ENG-1154,SUP-120,EMP220,TL-052,C,Valid,MC-103,480,458,22,0.81,596,8,588
M11523,MA1AB100000004523,WO14523,Sedan X,GA-1, stn-05 ,2026-03-05 04:13,ENG-1103,SUP-037,EMP388,TL-003,A,Valid,MC-104,480,459,21,0.9,515,1,514
M11524,MA1AB100000004524,WO14524,Hatch Z,GA-1,STN-04,2026-03-05 04:15,ENG-1153,SUP-117,EMP308,TL-009,C,Valid,MC-105,480,475,5,1.08,559,11,548
M11525,MA1AB100000004525,WO14525,SUV Pro,GA-2,STN-04,2026-03-05 04:16,ENG-1257,SUP-126,EMP227,TL-095,C,Valid,MC-101,480,442,38,0.8,522,8,514
M11526,MA1AB100000004526,WO14526,SUV Pro,PAINT-1, stn-05 ,2026-03-05 04:17,ENG-1480,SUP-014,EMP245,TL-023,B,Valid,MC-102,480,431,49,1.12,597,5,592
M11527,MA1AB100000004527,WO14527,Sedan X,TRIM-1,STN-05,2026-03-05 04:18,ENG-1252,SUP-154,EMP173,TL-093,A,Valid,MC-103,480,449,31,0.82,455,10,445
M11528,MA1AB100000004528,WO14528,Hatch Z,TRIM-1,STN-04,2026-03-05 04:20,ENG-1486,SUP-094,EMP237,TL-074,B,Valid,MC-104,480,464,16,0.96,486,4,482
M11529,MA1AB100000004529,WO14529,Hatch Z,GA-2,STN-03,2026-03-05 04:21,ENG-1489,SUP-060,EMP394,TL-052,A,Valid,MC-105,480,463,17,0.87,457,5,452
M11530,MA1AB100000004530,WO14530,SUV Pro,PAINT-1,Stn-03,2026-03-05 04:22,ENG-1108,SUP-190,EMP193,TL-089,C,Valid,MC-101,480,441,39,1.01,523,3,520
M11531,MA1AB100000004531,WO14531,Sedan X,TRIM-1,STN-05,2026-03-05 04:23,ENG-1355,SUP-057,EMP271,TL-059,B,Valid,MC-102,480,461,19,0.92,480,10,470
M11532,MA1AB100000004532,WO14532,Sedan X,GA-1,STN-02,2026-03-05 04:25,ENG-1126,SUP-006,EMP346,TL-030,C,Valid,MC-103,480,461,19,0.95,520,3,517
M11533,MA1AB100000004533,WO14533,SUV Pro,GA-2, stn-05 ,2026-03-05 04:26,ENG-1459,SUP-174,EMP206,TL-007,B,Valid,MC-104,480,453,27,1.19,482,6,476
M11534,MA1AB100000004534,WO14534,Sedan X,TRIM-1,STN-03,2026-03-05 04:27,ENG-1051,SUP-046,EMP178,TL-038,,Valid,MC-105,480,473,7,1.09,505,10,495
M11535,MA1AB100000004535,WO14535,SUV Pro,GA-1, stn-05 ,2026-03-05 04:28,ENG-1291,SUP-138,EMP291,TL-025,,Valid,MC-101,480,477,3,1.0,536,5,531
M11536,MA1AB100000004536,WO14536,Sedan X,GA-1,STN-02,2026-03-05 04:30,ENG-1117,SUP-089,EMP122,TL-042,A,Valid,MC-102,480,450,30,1.18,471,1,470
M11537,MA1AB100000004537,WO14537,SUV Pro,GA-1,STN-02,2026-03-05 04:31,ENG-1127,SUP-034,EMP267,TL-013,A,Valid,MC-103,480,454,26,0.94,476,3,473
M11538,MA1AB100000004538,WO14538,SUV Pro,GA-1,STN-03,2026-03-05 04:32,ENG-1484,SUP-092,EMP266,TL-069,,Valid,MC-104,480,480,0,1.12,478,3,475
M11539,MA1AB100000004539,WO14539,Sedan X,PAINT-1, stn-05 ,2026-03-05 04:33,ENG-1357,SUP-014,EMP239,TL-020,B,Valid,MC-105,480,438,42,1.17,510,9,501
M11540,MA1AB100000004540,WO14540,Hatch Z,PAINT-1,STN-03,2026-03-05 04:35,ENG-1201,SUP-079,EMP136,TL-011,B,Valid,MC-101,480,457,23,1.14,530,12,518
M11541,MA1AB100000004541,WO14541,SUV Pro,PAINT-1,Stn-03,2026-03-05 04:36,ENG-1044,SUP-034,EMP264,TL-030,A,Valid,MC-102,480,468,12,1.17,487,5,482
M11542,MA1AB100000004542,WO14542,SUV Pro,GA-1,STN-05,2026-03-05 04:37,ENG-1046,SUP-064,EMP276,TL-003,C,Valid,MC-103,480,461,19,1.03,505,10,495
M11543,MA1AB100000004543,WO14543,Hatch Z,GA-2, stn-05 ,2026-03-05 04:38,ENG-1352,SUP-080,EMP230,TL-098,A,Valid,MC-104,480,462,18,1.2,460,15,445
M11544,MA1AB100000004544,WO14544,Hatch Z,TRIM-1,STN-01,2026-03-05 04:40,ENG-1170,SUP-178,EMP354,TL-097,C,Valid,MC-105,480,472,8,1.0,475,4,471
M11545,MA1AB100000004545,WO14545,SUV Pro,TRIM-1,STN-01,2026-03-05 04:41,ENG-1457,SUP-101,EMP321,TL-030,B,Valid,MC-101,480,453,27,0.81,584,9,575
M11546,MA1AB100000004546,WO14546,Hatch Z,GA-2,STN-03,2026-03-05 04:42,ENG-1209,SUP-063,EMP108,TL-999,,Valid,MC-102,480,477,3,1.16,586,9,577
M11547,MA1AB100000004547,WO14547,Sedan X,TRIM-1,STN-02,2026-03-05 04:43,ENG-1432,SUP-020,EMP374,TL-085,C,Valid,MC-103,480,433,47,1.01,571,15,556
M11548,MA1AB100000004548,WO14548,Hatch Z,TRIM-1,STN-02,2026-03-05 04:45,ENG-1161,SUP-034,EMP104,TL-100,A,Valid,MC-104,480,465,15,0.94,589,1,588
M11549,MA1AB100000004549,WO14549,SUV Pro,TRIM-1,STN-01,2026-03-05 04:46,ENG-1160,SUP-011,EMP248,TL-020,A,Valid,MC-105,480,437,43,0.86,468,9,459
M11550,MA1AB100000004550,WO14550,SUV Pro,TRIM-1,STN-05,2026-03-05 04:47,ENG-1414,SUP-092,EMP315,TL-077,,Valid,MC-101,480,434,46,1.05,529,13,516
M11551,MA1AB100000004551,WO14551,SUV Pro,GA-1,STN-03,2026-03-05 04:48,ENG-1097,SUP-176,EMP210,TL-089,,Valid,MC-102,480,431,49,1.16,533,4,529
M11552,MA1AB100000004552,WO14552,Sedan X,GA-1, stn-05 ,2026-03-05 04:50,ENG-1391,SUP-152,EMP119,TL-014,A,Valid,MC-103,480,465,15,1.16,538,3,535
M11553,MA1AB100000004553,WO14553,Sedan X,PAINT-1,Stn-03,2026-03-05 04:51,ENG-1386,SUP-107,EMP149,TL-007,B,Valid,MC-104,480,451,29,0.81,487,11,476
M11554,MA1AB100000004554,WO14554,Hatch Z,GA-2,STN-04,2026-03-05 04:52,ENG-1425,SUP-132,EMP368,TL-065,A,Valid,MC-105,480,443,37,1.03,543,15,528
M11555,MA1AB100000004555,WO14555,Hatch Z,GA-2,STN-01,2026-03-05 04:53,ENG-1143,SUP-101,EMP158,TL-050,B,Valid,MC-101,480,470,10,0.99,549,5,544
M11556,MA1AB100000004556,WO14556,Hatch Z,GA-1,STN-04,2026-03-05 04:55,ENG-1495,SUP-131,EMP342,TL-091,C,Valid,MC-102,480,467,13,0.86,520,10,510
M11557,MA1AB100000004557,WO14557,Sedan X,PAINT-1,STN-04,2026-03-05 04:56,ENG-1476,SUP-153,EMP123,TL-045,A,Valid,MC-103,480,463,17,1.02,484,7,477
M11558,MA1AB100000004558,WO14558,Hatch Z,TRIM-1,STN-03,2026-03-05 04:57,ENG-1204,SUP-195,EMP385,TL-069,B,Valid,MC-104,480,477,3,1.2,567,2,565
M11559,MA1AB100000004559,WO14559,SUV Pro,TRIM-1,STN-02,2026-03-05 04:58,ENG-1268,SUP-009,EMP106,TL-062,B,Valid,MC-105,480,440,40,0.99,563,4,559
M11560,MA1AB100000004560,WO14560,Hatch Z,TRIM-1,STN-02,2026-03-05 05:00,ENG-1421,SUP-001,EMP383,TL-015,C,Valid,MC-101,480,430,50,0.82,507,4,503
M11561,MA1AB100000004561,WO14561,SUV Pro,GA-2, stn-05 ,2026-03-05 05:01,ENG-1098,SUP-118,EMP207,TL-046,,Valid,MC-102,480,439,41,1.08,558,3,555
M11562,MA1AB100000004562,WO14562,SUV Pro,GA-1,STN-04,2026-03-05 05:02,ENG-1264,SUP-058,EMP114,TL-069,B,Valid,MC-103,480,467,13,1.13,538,0,538
M11563,MA1AB100000004563,WO14563,Sedan X,TRIM-1,STN-05,2026-03-05 05:03,ENG-1227,SUP-134,EMP399,TL-081,C,Valid,MC-104,480,440,40,0.96,531,12,519
M11564,MA1AB100000004564,WO14564,Sedan X,PAINT-1,STN-03,2026-03-05 05:05,ENG-1145,SUP-156,EMP380,TL-027,,Valid,MC-105,480,453,27,0.88,576,14,562
M11565,MA1AB100000004565,WO14565,SUV Pro,GA-1,STN-03,2026-03-05 05:06,ENG-1198,SUP-124,EMP234,TL-073,A,Valid,MC-101,480,479,1,1.04,490,7,483
